"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM17","2007-10-22","1","Surface Water","0.5","0.031","4.6","75","5.1","<1","<1","<0.002","<0.002","0.006","8.2","0.8","32.7","3","0.29","1.9","26.2","0.04","0.14","0.14","0.03","13.8","0.002","0.7"
"Mirs Bay","MM17","2007-10-22","1","Middle Water","0.6","0.018","6.1","107","7.2","<1","<1","<0.002","<0.002","0.007","8.2","1.3","32.7","3","0.3","2.2","26.1","0.02","0.15","0.15","0.02","13.7","0.001","0.8"
"Mirs Bay","MM17","2007-10-22","1","Bottom Water","0.3","0.026","5.5","98","6.6","<1","<1","0.007","0.012","0.007","8.2","1","32.8","3","0.58","2.7","26.1","0.05","0.17","0.19","0.02","13.7","0.002","1.2"
"Mirs Bay","MM17","2007-11-14","1","Surface Water","0.4","0.034","3.7","93","6.5","<1","<1","0.005","<0.002","0.006","8.2","1.4","32.8","2.9","0.53","1","23.3","0.04","0.16","0.17","0.02","4.4","0.002","<0.5"
"Mirs Bay","MM17","2007-11-14","1","Middle Water","0.2","0.037","3.9","95","6.7","<1","<1","0.033","0.009","0.008","8.2","1.7","33","2.9","0.67","2","23.1","0.08","0.18","0.22","0.02","4.4","0.002","<0.5"
"Mirs Bay","MM17","2007-11-14","1","Bottom Water","0.2","0.032","2.2","87","6.1","<1","<1","0.052","0.018","0.011","8.2","1.1","33","2.9","0.89","3.3","23.1","0.1","0.13","0.2","0.03","4.3","0.002","0.8"
"Mirs Bay","MM17","2007-12-13","1","Surface Water","1.3","0.026","7.7","104","7.8","<1","<1","0.014","<0.002","0.005","8.3","3","31.8","2.8","0.11","2","20.1","0.04","0.17","0.19","0.03","6.9","0.001","1.5"
"Mirs Bay","MM17","2007-12-13","1","Middle Water","1.2","0.034","6.8","110","8.3","<1","<1","0.015","0.002","0.004","8.3","3.9","31.9","2.8","0.14","1.4","20","0.05","0.18","0.2","0.02","6.7","0.002","1.4"
"Mirs Bay","MM17","2007-12-13","1","Bottom Water","1","0.033","8.4","103","7.7","<1","<1","0.025","0.002","0.006","8.3","1.8","32.1","2.8","0.26","1.2","20.1","0.06","0.17","0.2","0.02","6.6","0.002","1.2"
"Mirs Bay","MM19","2007-01-10","1","Surface Water","1","0.016","2.1","76","5.9","<1","<1","0.075","0.014","0.014","7.6","<0.2","33.1","2.5","1.1","1.3","17.5","0.11","0.15","0.24","0.03","10.2","0.001","1.1"
"Mirs Bay","MM19","2007-01-10","1","Middle Water","0.4","0.019","1.8","94","7.3","<1","<1","0.079","0.014","0.012","7.6","<0.2","33.2","2.5","1.1","2","17.5","0.11","0.14","0.23","0.03","10.3","0.001","0.5"
"Mirs Bay","MM19","2007-01-10","1","Bottom Water","0.2","0.016","2.1","94","7.3","<1","<1","0.058","0.012","0.009","7.6","<0.2","33.4","2.5","0.88","1.5","17.7","0.09","0.13","0.2","0.02","9.8","0.001","0.5"
"Mirs Bay","MM19","2007-02-09","1","Surface Water","1","0.021","2.8","114","8.6","<1","<1","0.007","<0.002","0.006","8.3","0.2","33.6","6.5","0.14","0.9","19.4","0.03","0.15","0.16","0.02","7.2","0.001","0.7"
"Mirs Bay","MM19","2007-02-09","1","Middle Water","0.9","0.016","4.6","105","7.9","<1","<1","0.008","<0.002","0.007","8.3","0.6","33.8","6.5","0.24","1.2","18.9","0.03","0.1","0.11","0.02","7.5","0.001","0.9"
"Mirs Bay","MM19","2007-02-09","1","Bottom Water","0.7","0.013","4.8","102","7.6","<1","<1","0.007","<0.002","0.006","8.3","1.8","34.2","6.5","0.26","4.6","19.7","0.02","0.11","0.12","<0.02","8.5","0.001","2.8"
"Mirs Bay","MM19","2007-03-05","1","Surface Water","1","0.024","1.4","99","7.4","<1","<1","0.005","<0.002","0.006","8.2","<0.2","33.6","2.8","0.29","1.4","20.2","0.03","0.12","0.13","0.02","7.7","0.001","1"
"Mirs Bay","MM19","2007-03-05","1","Middle Water","0.6","0.025","1.8","100","7.5","<1","<1","0.007","<0.002","0.007","8.2","<0.2","33.6","2.8","0.29","0.8","19.8","0.03","0.09","0.1","<0.02","7.5","0.001","0.7"
"Mirs Bay","MM19","2007-03-05","1","Bottom Water","0.3","0.024","1.4","95","7","<1","3","0.003","0.002","0.005","8.2","<0.2","34.2","2.8","0.37","7.5","20.4","0.03","0.07","0.08","<0.02","10.6","0.001","5.5"
"Mirs Bay","MM19","2007-04-23","1","Surface Water","0.2","0.06","1.6","92","6.5","1","11","0.028","0.005","0.009","8.3","<0.2","33.9","3.2","0.13","1.2","22.4","0.09","0.2","0.23","<0.02","8.7","0.004","0.9"
"Mirs Bay","MM19","2007-04-23","1","Middle Water","0.4","0.032","1.7","95","6.8","2","5","0.009","0.002","0.009","8.3","0.3","34.2","3.2","0.1","1.6","22.3","0.04","0.13","0.14","<0.02","8","0.002","0.7"
"Mirs Bay","MM19","2007-04-23","1","Bottom Water","0.4","0.022","1.9","94","6.7","<1","1","0.003","<0.002","0.01","8.3","0.6","34.2","3.2","0.13","3.8","22","0.03","0.11","0.12","<0.02","9.7","0.001","1.4"
"Mirs Bay","MM19","2007-05-17","1","Surface Water","1.3","0.016","1.6","94","6.3","<1","<1","0.006","<0.002","0.007","8.2","0.3","33.8","4","0.14","1","26.4","0.02","0.14","0.15","0.02","14.5","0.001","1"
"Mirs Bay","MM19","2007-05-17","1","Middle Water","0.6","0.018","2.4","91","6.2","<1","2","0.004","0.003","0.008","8.2","<0.2","34.1","4","0.25","2","25.1","0.03","0.11","0.12","<0.02","14.6","0.001","1.2"
"Mirs Bay","MM19","2007-05-17","1","Bottom Water","0.4","0.017","1.4","88","6","<1","1","0.005","<0.002","0.008","8.2","0.6","34.3","4","0.29","5.8","24.8","0.02","0.09","0.1","0.02","16.9","0.001","2.2"
"Mirs Bay","MM19","2007-06-13","1","Surface Water","0.8","0.03","2.3","68","4.7","<1","8","0.065","0.024","0.009","8.2","0.7","33.5","3","0.75","1.4","24.4","0.12","0.19","0.28","0.03","8.9","0.002","1.4"
"Mirs Bay","MM19","2007-06-13","1","Middle Water","0.6","0.024","1.6","56","3.9","3","7","0.042","0.021","0.01","8.1","<0.2","34.3","3","0.62","1.2","22.9","0.09","0.15","0.21","0.03","9.4","0.001","1.1"
"Mirs Bay","MM19","2007-06-13","1","Bottom Water","0.9","0.019","0.7","63","4.5","<1","1","0.024","0.031","0.011","8.1","0.3","34.4","3","0.67","4.4","22.4","0.07","0.12","0.18","0.02","10.2","0.001","0.5"
"Mirs Bay","MM19","2007-07-11","1","Surface Water","2.4","0.03","11","86","5.7","<1","<1","0.004","<0.002","0.006","8.6","2.7","32.4","1.5","0.52","1.8","27.3","0.04","0.2","0.21","<0.02","8.5","0.005","1"
"Mirs Bay","MM19","2007-07-11","1","Middle Water","0.1","0.034","0.8","47","3.3","2","2","0.1","<0.002","0.013","8.4","<0.2","34.4","1.5","1.2","2.6","22.8","0.14","0.06","0.16","0.02","9.4","0.003","1"
"Mirs Bay","MM19","2007-07-11","1","Bottom Water","0.6","0.05","0.7","57","4.1","<1","1","0.063","0.014","0.013","8.3","0.2","34.4","1.5","0.91","6.2","22.5","0.13","0.09","0.17","0.02","13.6","0.004","0.6"
"Mirs Bay","MM19","2007-08-15","1","Surface Water","1.7","0.036","7.3","86","5.6","1","5","0.008","0.004","0.006","8.2","0.8","32.2","2.5","0.51","1","27.4","0.05","0.2","0.21","0.02","8.8","0.003","<0.5"
"Mirs Bay","MM19","2007-08-15","1","Middle Water","0.3","0.027","1.9","60","4.2","1","2","0.047","0.024","0.014","8","<0.2","34.3","2.5","0.91","2.3","23","0.1","0.08","0.15","0.02","10.1","0.001","<0.5"
"Mirs Bay","MM19","2007-08-15","1","Bottom Water","0.1","0.027","0.4","67","4.8","<1","<1","0.036","0.022","0.013","8","<0.2","34.5","2.5","0.78","5.8","22.2","0.09","0.09","0.15","0.02","14.3","0.001","0.6"
"Mirs Bay","MM19","2007-09-06","1","Surface Water","1.6","0.025","1.7","103","6.7","<1","<1","0.007","<0.002","0.005","8.2","<0.2","32","4","0.2","0.6","28.1","0.03","0.15","0.16","<0.02","8.3","0.002","0.6"
"Mirs Bay","MM19","2007-09-06","1","Middle Water","1.1","0.033","8.4","73","5","1","1","0.073","0.01","0.007","8.2","2","33.1","4","0.6","1.5","24.7","0.12","0.15","0.23","0.03","8.8","0.002","0.9"
"Mirs Bay","MM19","2007-09-06","1","Bottom Water","0.7","0.035","3.8","52","3.7","<1","<1","0.088","0.018","0.017","8","0.5","34.5","4","0.99","5","21.9","0.14","0.1","0.21","0.03","13.2","0.001","0.6"
"Mirs Bay","MM19","2007-10-26","1","Surface Water","1.4","0.028","2.8","89","6","<1","1","0.006","0.002","0.007","8.2","0.9","33.1","2.4","0.57","1.3","26.1","0.04","0.12","0.13","<0.02","9.6","0.002","<0.5"
"Mirs Bay","MM19","2007-10-26","1","Middle Water","0.8","0.036","3.3","97","6.6","3","7","0.034","0.006","0.008","8.2","0.9","33.1","2.4","0.68","1.6","25.5","0.08","0.12","0.16","0.02","9.8","0.002","<0.5"
"Mirs Bay","MM19","2007-10-26","1","Bottom Water","0.6","0.033","1.3","92","6.3","<1","1","0.055","0.008","0.011","8.2","0.8","33.2","2.4","0.89","6","25.3","0.1","0.16","0.22","0.03","12.8","0.002","0.7"
"Mirs Bay","MM19","2007-11-22","1","Surface Water","0.3","0.022","2.3","91","6.6","<1","<1","0.15","0.007","0.018","8.1","0.2","32.2","1.6","1.3","2.3","21.9","0.18","0.11","0.27","0.04","7.5","0.001","<0.5"
"Mirs Bay","MM19","2007-11-22","1","Middle Water","0.2","0.021","1.9","94","6.8","<1","<1","0.14","0.007","0.019","8.1","0.7","32.2","1.6","1.3","4.6","21.8","0.17","0.12","0.27","0.03","9.3","0.001","0.8"
"Mirs Bay","MM19","2007-11-22","1","Bottom Water","0.2","0.025","1.7","94","6.8","<1","<1","0.14","0.007","0.018","8.1","0.9","32.2","1.6","1.3","5.1","21.8","0.17","0.1","0.25","0.03","10.1","0.001","0.9"
"Mirs Bay","MM19","2007-12-12","1","Surface Water","1","0.021","3.1","99","7.3","<1","<1","0.12","0.012","0.013","8.1","0.8","31.4","4","1","1","20.7","0.15","0.19","0.32","0.03","6.2","0.001","0.6"
"Mirs Bay","MM19","2007-12-12","1","Middle Water","0.5","0.023","2.9","95","7.2","2","3","0.15","0.015","0.017","8.1","0.9","31.5","4","1.1","1.3","19.7","0.19","0.13","0.3","0.03","6.7","0.001","1"
"Mirs Bay","MM19","2007-12-12","1","Bottom Water","0.4","0.024","1.1","91","6.9","<1","<1","0.15","0.02","0.017","8.1","0.6","31.8","4","1","3.2","19.8","0.19","0.11","0.28","0.03","9.7","0.001","1.6"
"Mirs Bay","MM2","2007-01-08","1","Surface Water","0.3","0.024","1.9","91","7.1","<1","<1","0.017","0.002","0.006","7.6","0.3","33.1","2","0.23","2.4","17.8","0.04","0.09","0.11","<0.02","11.9","0.001","<0.5"
"Mirs Bay","MM2","2007-01-08","1","Middle Water","0.3","0.023","1.7","94","7.3","<1","1","0.018","<0.002","0.006","7.6","0.4","33.1","2","0.22","3.4","17.7","0.04","0.19","0.21","<0.02","12.5","0.001","0.6"
"Mirs Bay","MM2","2007-01-08","1","Bottom Water","0.3","0.019","3.3","93","7.2","3","4","0.011","<0.002","0.006","7.6","0.5","33.2","2","0.22","3.3","17.6","0.03","0.13","0.14","<0.02","13.7","0.001","0.5"
"Mirs Bay","MM2","2007-02-08","1","Surface Water","1","0.023","1.1","104","8","<1","1","0.003","<0.002","0.004","8.3","<0.2","33","2","0.09","1.2","18.5","0.03","0.18","0.19","0.02","7.8","0.001","0.7"
"Mirs Bay","MM2","2007-02-08","1","Middle Water","0.6","0.016","1.6","104","8.1","<1","<1","0.003","<0.002","0.006","8.3","<0.2","33.1","2","0.09","1.3","17.6","0.02","0.14","0.15","0.03","8.6","0.001","0.7"
"Mirs Bay","MM2","2007-02-08","1","Bottom Water","0.7","0.017","2.5","98","7.8","1","3","0.004","<0.002","0.006","8.3","<0.2","33.1","2","0.07","2.3","17.1","0.02","0.14","0.15","<0.02","8.9","0.001","1.2"
"Mirs Bay","MM2","2007-03-28","1","Surface Water","1.6","0.036","8.2","127","9.4","<1","<1","0.006","<0.002","0.007","8.2","2","33.1","2","0.05","1.9","20.7","0.04","0.2","0.21","0.02","8.8","0.002","1.8"
"Mirs Bay","MM2","2007-03-28","1","Middle Water","0.6","0.055","4.8","112","8.4","<1","1","0.031","0.003","0.006","8.2","0.9","33.2","2","0.42","3.1","19.9","0.09","0.17","0.2","0.02","9.5","0.002","2"
"Mirs Bay","MM2","2007-03-28","1","Bottom Water","0.6","0.067","3.2","95","7.1","4","4","0.034","0.004","0.007","8.1","1.5","33.3","2","0.47","3.2","19.6","0.11","0.19","0.23","0.02","10.4","0.003","1.8"
"Mirs Bay","MM2","2007-04-25","1","Surface Water","0.6","0.057","1","88","6.2","230","650","0.016","0.002","0.007","8.3","0.4","33.2","2.5","0.17","1.4","22.6","0.08","0.13","0.15","<0.02","10","0.004","<0.5"
"Mirs Bay","MM2","2007-04-25","1","Middle Water","0.8","0.061","0.7","91","6.5","220","660","0.015","0.002","0.007","8.3","0.7","33.3","2.5","0.16","1.8","22.6","0.08","0.17","0.19","0.02","9","0.004","0.6"
"Mirs Bay","MM2","2007-04-25","1","Bottom Water","0.2","0.059","0.7","91","6.5","4","26","0.006","0.002","0.008","8.3","<0.2","33.5","2.5","0.21","1.8","22.7","0.07","0.15","0.16","0.02","8","0.004","<0.5"
"Mirs Bay","MM2","2007-05-18","1","Surface Water","0.2","0.008","1.7","95","6.2","1","2","0.002","<0.002","0.006","8.2","<0.2","33.6","2","0.24","1.8","27.9","0.01","0.1","0.1","0.03","16.6","0.001","1.7"
"Mirs Bay","MM2","2007-05-18","1","Middle Water","<0.1","0.017","1.2","95","6.3","<1","1","<0.002","<0.002","0.006","8.2","0.8","33.5","2","0.29","3.4","27","0.02","0.14","0.14","<0.02","17.4","0.001","1.6"
"Mirs Bay","MM2","2007-05-18","1","Bottom Water","<0.1","0.037","2.3","76","5.1","<1","<1","0.003","0.002","0.007","8.2","<0.2","33.6","2","0.33","3.4","25.9","0.04","0.13","0.14","<0.02","18.8","0.003","2.4"
"Mirs Bay","MM2","2007-06-11","1","Surface Water","0.7","0.031","1.7","83","5.6","17","60","0.046","0.021","0.007","8.1","0.5","30.5","2","0.9","1.7","26.6","0.1","0.18","0.25","<0.02","9.7","0.002","1.5"
"Mirs Bay","MM2","2007-06-11","1","Middle Water","0.4","0.035","0.9","63","4.3","80","400","0.039","0.045","0.014","8.1","<0.2","33","2","0.92","2.2","25","0.12","0.17","0.25","<0.02","10.2","0.002","0.8"
"Mirs Bay","MM2","2007-06-11","1","Bottom Water","0.4","0.032","1.3","50","3.4","9","20","0.024","0.046","0.014","8.1","<0.2","34","2","0.95","1.4","24.6","0.1","0.17","0.24","<0.02","9.4","0.002","1"
"Mirs Bay","MM2","2007-07-09","1","Surface Water","0.8","0.036","2.7","108","6.8","<1","1","0.003","<0.002","0.003","8.6","0.4","28.1","1.8","0.83","2.2","31","0.04","0.27","0.28","0.02","18.9","0.008","2.1"
"Mirs Bay","MM2","2007-07-09","1","Middle Water","1","0.047","6.2","83","5.5","5","26","0.025","<0.002","0.003","8.5","1.6","30","1.8","1.1","3.2","28.4","0.07","0.26","0.29","0.03","19.7","0.007","2.8"
"Mirs Bay","MM2","2007-07-09","1","Bottom Water","<0.1","0.038","1.5","25","1.7","2","5","0.15","0.006","0.029","8.2","0.7","33.1","1.8","1.9","2.4","24.6","0.19","0.13","0.29","0.05","19.2","0.002","2.2"
"Mirs Bay","MM2","2007-08-16","1","Surface Water","0.6","0.11","7.4","112","7.3","31","95","0.025","0.014","0.021","8.2","1.3","32.1","2","1.4","3.6","27.6","0.15","0.22","0.26","0.03","9.2","0.009","0.9"
"Mirs Bay","MM2","2007-08-16","1","Middle Water","0.3","0.12","1.9","28","1.9","14","38","0.04","0.026","0.026","7.9","<0.2","33.4","2","1.8","3.3","25.4","0.19","0.2","0.27","0.03","9.8","0.005","0.7"
"Mirs Bay","MM2","2007-08-16","1","Bottom Water","0.4","0.072","2.7","28","1.9","3","12","0.057","0.031","0.023","7.9","<0.2","33.9","2","1.7","2.8","24.3","0.16","0.14","0.23","0.03","10.8","0.002","<0.5"
"Mirs Bay","MM2","2007-09-07","1","Surface Water","2","0.025","4.8","109","7.1","6","21","0.007","<0.002","0.005","8.3","1","31.7","1.4","0.57","3.6","28.2","0.03","0.2","0.21","<0.02","10.2","0.002","1.2"
"Mirs Bay","MM2","2007-09-07","1","Middle Water","0.8","0.047","14","82","5.5","3","6","0.042","0.003","0.008","8.2","2.2","32.5","1.4","1.1","3.3","26.7","0.09","0.21","0.26","0.02","10.6","0.004","1.1"
"Mirs Bay","MM2","2007-09-07","1","Bottom Water","0.5","0.051","2.8","22","1.5","2","10","0.12","0.008","0.026","8","<0.2","33.9","1.4","1.9","2.2","23.9","0.18","0.26","0.39","0.04","10.2","0.002","0.6"
"Mirs Bay","MM2","2007-10-22","1","Surface Water","1.2","0.026","9","89","5.9","<1","<1","0.004","0.002","0.007","8.3","1.1","32.6","2.2","0.29","3.4","26.6","0.03","0.17","0.18","0.02","10.8","0.002","1"
"Mirs Bay","MM2","2007-10-22","1","Middle Water","1.2","0.024","9.7","114","7.7","<1","1","0.002","0.006","0.007","8.3","1.9","32.6","2.2","0.32","3.3","26.2","0.03","0.18","0.19","<0.02","10.3","0.002","1"
"Mirs Bay","MM2","2007-10-22","1","Bottom Water","0.7","0.035","11","99","6.7","<1","<1","0.005","0.011","0.007","8.2","2.8","32.6","2.2","0.37","4.2","26","0.05","0.22","0.24","0.02","11.1","0.003","0.6"
"Mirs Bay","MM2","2007-11-14","1","Surface Water","1","0.026","6.5","82","5.8","<1","<1","0.005","<0.002","0.006","8.3","2.4","32.8","2","0.17","2.5","23.7","0.03","0.18","0.19","<0.02","4.3","0.002","1"
"Mirs Bay","MM2","2007-11-14","1","Middle Water","0.9","0.027","9.3","111","7.8","<1","<1","0.004","<0.002","0.008","8.3","2.9","32.8","2","0.12","2.8","23.3","0.03","0.15","0.16","0.04","4.3","0.002","1.4"
"Mirs Bay","MM2","2007-11-14","1","Bottom Water","0.4","0.037","10","100","7","<1","<1","0.013","<0.002","0.006","8.2","2.6","32.8","2","0.28","3.2","23.1","0.05","0.16","0.18","0.03","4.4","0.002","1.3"
"Mirs Bay","MM2","2007-12-13","1","Surface Water","1.2","0.031","2.2","96","7.1","<1","1","0.003","<0.002","0.005","8.3","1","31.9","3.1","0.06","1","20.9","0.04","0.26","0.27","0.03","6.6","0.002","1"
"Mirs Bay","MM2","2007-12-13","1","Middle Water","1.5","0.04","2","114","8.5","<1","1","0.008","<0.002","0.006","8.3","1.6","31.9","3.1","0.07","1.1","20.8","0.05","0.24","0.25","0.02","6.1","0.003","1.1"
"Mirs Bay","MM2","2007-12-13","1","Bottom Water","1.2","0.05","7","114","8.5","<1","<1","0.012","<0.002","0.006","8.3","2.6","32","3.1","0.06","0.8","20.4","0.06","0.39","0.4","0.02","6.5","0.003","0.7"
"Mirs Bay","MM3","2007-01-08","1","Surface Water","0.2","0.017","2.9","80","6.2","<1","<1","<0.002","<0.002","0.006","7.6","<0.2","33.4","2.6","0.22","1.5","17.7","0.02","0.17","0.17","0.02","13.4","0.001","<0.5"
"Mirs Bay","MM3","2007-01-08","1","Middle Water","0.3","0.015","2.7","93","7.3","<1","<1","0.006","<0.002","0.006","7.6","<0.2","33.4","2.6","0.23","2.3","17.6","0.02","0.12","0.13","<0.02","11","0.001","<0.5"
"Mirs Bay","MM3","2007-01-08","1","Bottom Water","0.4","0.012","2.3","95","7.4","<1","<1","0.006","<0.002","0.005","7.6","0.7","33.4","2.6","0.23","2.8","17.6","0.02","0.12","0.13","<0.02","11.8","0.001","0.6"
"Mirs Bay","MM3","2007-02-08","1","Surface Water","0.6","0.015","1.1","109","8.4","<1","<1","0.003","<0.002","0.005","8.4","<0.2","33.2","4.5","0.07","1.4","18.5","0.02","0.14","0.15","0.02","7.9","0.001","0.6"
"Mirs Bay","MM3","2007-02-08","1","Middle Water","1.3","0.01","1.8","109","8.6","<1","1","<0.002","<0.002","0.006","8.4","<0.2","33.2","4.5","0.07","4.6","17.2","0.01","0.13","0.13","<0.02","9.1","0.001","0.9"
"Mirs Bay","MM3","2007-02-08","1","Bottom Water","1.1","0.008","1.4","111","8.8","<1","<1","<0.002","<0.002","0.006","8.3","<0.2","33.2","4.5","0.06","2.6","16.8","0.01","0.14","0.14","<0.02","8.6","0.001","1.2"
"Mirs Bay","MM3","2007-03-28","1","Surface Water","0.8","0.021","3.5","107","7.9","<1","<1","0.002","<0.002","0.007","8.2","0.4","33.3","3","0.08","1.6","20.3","0.03","0.14","0.14","0.02","8.7","0.001","1.5"
"Mirs Bay","MM3","2007-03-28","1","Middle Water","0.8","0.025","3.2","105","7.9","<1","<1","0.005","<0.002","0.007","8.2","0.8","33.3","3","0.11","2.8","19.8","0.03","0.16","0.17","<0.02","9.5","0.001","1.1"
"Mirs Bay","MM3","2007-03-28","1","Bottom Water","0.5","0.036","3.9","99","7.4","<1","1","0.012","<0.002","0.006","8.1","0.5","33.4","3","0.19","7.3","19.5","0.05","0.17","0.18","0.02","12","0.001","3.2"
"Mirs Bay","MM3","2007-04-25","1","Surface Water","0.3","0.038","1","92","6.5","7","39","0.004","<0.002","0.008","8.3","0.4","33.5","3.5","0.09","1.2","22.5","0.04","0.13","0.14","0.02","8.8","0.003","<0.5"
"Mirs Bay","MM3","2007-04-25","1","Middle Water","0.3","0.041","0.8","94","6.7","11","40","0.005","<0.002","0.008","8.3","0.4","33.6","3.5","0.09","0.8","22.4","0.05","0.15","0.16","<0.02","7.9","0.003","<0.5"
"Mirs Bay","MM3","2007-04-25","1","Bottom Water","0.3","0.048","0.9","88","6.3","8","19","0.006","0.003","0.008","8.3","0.3","33.6","3.5","0.34","3.9","21.9","0.06","0.14","0.15","0.02","10.5","0.003","0.8"
"Mirs Bay","MM3","2007-05-18","1","Surface Water","0.4","0.009","0.9","91","5.9","<1","1","0.002","<0.002","0.006","8.2","<0.2","33.7","3","0.21","1.8","27.7","0.01","0.1","0.1","0.02","14.4","0.001","1.8"
"Mirs Bay","MM3","2007-05-18","1","Middle Water","0.3","0.021","1.4","91","6.1","<1","<1","0.003","0.003","0.007","8.2","<0.2","33.6","3","0.38","3.3","26.4","0.03","0.13","0.14","<0.02","14.4","0.002","1.9"
"Mirs Bay","MM3","2007-05-18","1","Bottom Water","0.3","0.028","1.2","69","4.7","1","4","0.007","0.011","0.008","8.2","1","33.8","3","0.92","11","24.4","0.05","0.14","0.16","<0.02","21.3","0.002","2.9"
"Mirs Bay","MM3","2007-06-11","1","Surface Water","0.8","0.027","2","88","5.9","28","150","0.043","0.012","0.005","8.2","0.6","31.3","2.5","0.9","1.2","26.9","0.08","0.17","0.23","<0.02","9.7","0.002","1.2"
"Mirs Bay","MM3","2007-06-11","1","Middle Water","0.4","0.017","0.6","56","3.8","21","110","0.03","0.048","0.013","8.2","0.5","33.7","2.5","0.92","9.4","24.5","0.1","0.14","0.22","0.02","12","0.001","2.8"
"Mirs Bay","MM3","2007-06-11","1","Bottom Water","0.3","0.01","1.2","52","3.6","5","28","0.036","0.048","0.014","8.1","0.4","34.3","2.5","0.95","20","23.5","0.09","0.11","0.19","0.03","20.2","0.001","3.6"
"Mirs Bay","MM3","2007-07-09","1","Surface Water","0.4","0.023","2.3","98","6.2","<1","3","<0.002","<0.002","0.002","8.6","<0.2","28.9","2","0.8","1.4","31.3","0.03","0.24","0.24","<0.02","20.3","0.005","1.3"
"Mirs Bay","MM3","2007-07-09","1","Middle Water","0.4","0.032","1.8","31","2.2","2","10","0.13","0.004","0.018","8.3","0.8","33.8","2","1.7","25","23.9","0.17","0.41","0.54","0.04","41.4","0.003","4.3"
"Mirs Bay","MM3","2007-07-09","1","Bottom Water","<0.1","0.035","1.5","25","1.7","1","2","0.16","<0.002","0.022","8.2","1.5","34.3","2","1.9","17","23.1","0.2","0.15","0.31","0.06","52","0.002","2.2"
"Mirs Bay","MM3","2007-08-16","1","Surface Water","1","0.062","14","63","4.2","15","58","0.02","0.011","0.008","8.1","1.4","32.6","1.7","1","2.4","26.6","0.09","0.2","0.23","0.03","9.6","0.004","0.8"
"Mirs Bay","MM3","2007-08-16","1","Middle Water","0.3","0.033","1.6","35","2.4","2","9","0.077","0.019","0.017","8","0.5","33.9","1.7","1.5","8.4","23.9","0.13","0.1","0.2","0.02","11.1","0.001","1.2"
"Mirs Bay","MM3","2007-08-16","1","Bottom Water","0.4","0.032","1.5","28","2","1","2","0.1","0.011","0.019","7.9","0.3","34.4","1.7","1.8","15","22.7","0.14","0.13","0.24","0.03","19.3","0.001","2"
"Mirs Bay","MM3","2007-09-07","1","Surface Water","1.1","0.032","1.7","100","6.5","<1","1","0.012","<0.002","0.005","8.2","0.7","31.9","2.9","0.65","2.9","28.3","0.05","0.18","0.19","0.02","9.3","0.003","0.7"
"Mirs Bay","MM3","2007-09-07","1","Middle Water","1.1","0.035","3","92","6.1","6","13","0.031","0.003","0.006","8.2","0.7","32.5","2.9","0.99","4","27","0.07","0.13","0.16","<0.02","9.2","0.003","0.8"
"Mirs Bay","MM3","2007-09-07","1","Bottom Water","0.9","0.04","3.3","21","1.5","6","19","0.093","0.005","0.018","8.1","0.8","34.1","2.9","1.6","8.1","23.3","0.14","0.16","0.26","0.03","16","0.002","0.9"
"Mirs Bay","MM3","2007-10-22","1","Surface Water","0.5","0.025","4.1","80","5.3","<1","<1","0.006","0.011","0.006","8.2","0.9","32.8","2","0.76","4.7","26.4","0.04","0.16","0.18","0.02","12.3","0.002","1"
"Mirs Bay","MM3","2007-10-22","1","Middle Water","0.4","0.024","5","99","6.6","<1","1","0.005","0.009","0.007","8.2","1.2","32.8","2","0.68","6.2","26.1","0.04","0.12","0.13","0.02","12.7","0.002","1.4"
"Mirs Bay","MM3","2007-10-22","1","Bottom Water","0.5","0.03","5","100","6.7","<1","<1","0.005","0.01","0.007","8.2","1.3","32.8","2","0.68","8","26.1","0.05","0.15","0.17","<0.02","14.3","0.002","1.6"
"Mirs Bay","MM3","2007-11-14","1","Surface Water","0.4","0.031","8.4","88","6.2","<1","<1","0.005","<0.002","0.008","8.1","2.8","33","1.5","0.34","6.3","23.3","0.04","0.19","0.2","0.02","4.2","0.002","1.6"
"Mirs Bay","MM3","2007-11-14","1","Middle Water","0.4","0.034","9","103","7.3","<1","<1","0.016","<0.002","0.008","8.2","3.2","33","1.5","0.36","8.6","23.1","0.05","0.16","0.18","0.04","4.3","0.002","1.1"
"Mirs Bay","MM3","2007-11-14","1","Bottom Water","0.7","0.038","9.2","103","7.3","1","3","0.026","<0.002","0.008","8.2","4.6","33","1.5","0.42","19","23.1","0.07","0.19","0.22","0.03","4.4","0.002","2.8"
