"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM7","1999-12-10","1","Bottom Water","0.5","0.028","1.5","96","7.3","<1","<1","0.033","0.01","0.005","7.9","1","31.6","3.5","0.81","2.1","19.2","0.07","0.12","0.16","<0.02","6","0.001","<0.5"
"Mirs Bay","MM8","1999-01-28","1","Surface Water","0.7","0.045","1.1","77","6.1","<1","<1","0.062","0.008","0.015","8.1","<0.2","31.7","7.5","0.82","<0.5","17.6","0.12","0.29","0.36","0.02","2.8","0.001","<0.5"
"Mirs Bay","MM8","1999-01-28","1","Middle Water","0.6","0.033","1.8","76","5.9","<1","2","0.081","0.01","0.012","8.1","<0.2","32.2","7.5","0.88","0.8","17.7","0.12","0.24","0.33","<0.02","2.8","0.001","0.5"
"Mirs Bay","MM8","1999-01-28","1","Bottom Water","0.6","0.029","1.4","73","5.4","<1","<1","0.074","0.013","0.014","8.2","<0.2","33.8","7.5","0.78","0.8","20.1","0.12","0.22","0.31","<0.02","4.3","0.001","<0.5"
"Mirs Bay","MM8","1999-03-05","1","Surface Water","1.8","0.028","1.2","110","8.2","<1","<1","0.008","<0.002","0.015","8.3","<0.2","33.1","5","0.62","<0.5","20","0.04","0.16","0.17","<0.02","2.3","0.002","<0.5"
"Mirs Bay","MM8","1999-03-05","1","Middle Water","0.6","0.026","2.1","108","8","<1","1","0.005","<0.002","0.015","8.2","<0.2","33.4","5","0.64","0.7","19.8","0.03","0.19","0.2","<0.02","2.6","0.001","0.5"
"Mirs Bay","MM8","1999-03-05","1","Bottom Water","0.6","0.039","1.8","101","7.3","1","1","0.005","<0.002","0.017","8.2","<0.2","34.4","5","0.47","0.6","21.3","0.05","0.27","0.28","0.03","4.2","0.002","<0.5"
"Mirs Bay","MM8","1999-05-04","1","Surface Water","0.5","0.031","1.5","77","5.3","<1","2","0.013","0.005","0.024","8.2","<0.2","33.9","2.5","0.6","3.1","24.3","0.05","0.31","0.33","0.03","4.4","0.002","<0.5"
"Mirs Bay","MM8","1999-05-04","1","Middle Water","0.4","<0.005","2","85","6","9","11","0.014","0.006","0.011","8.2","<0.2","34.1","2.5","0.63","3.8","23.3","0.03","0.28","0.3","<0.02","4.6","0.001","<0.5"
"Mirs Bay","MM8","1999-05-04","1","Bottom Water","0.3","<0.005","2.3","86","6.1","<1","1","0.008","0.005","0.008","8.2","<0.2","34.1","2.5","0.57","4.7","22.7","0.02","0.23","0.24","<0.02","10.6","0.001","0.5"
"Mirs Bay","MM8","1999-07-30","1","Surface Water","0.6","<0.005","3.2","70","4.5","<1","9","0.018","0.003","0.005","8.3","<0.2","31.7","4","0.27","0.7","29.1","0.03","0.31","0.33","<0.02","9.4","0.001","<0.5"
"Mirs Bay","MM8","1999-07-30","1","Middle Water","0.5","0.015","3.1","65","4.3","<1","1","0.028","0.011","0.012","8.3","<0.2","32.4","4","0.44","1.7","27.4","0.05","0.18","0.22","<0.02","11.5","0.001","<0.5"
"Mirs Bay","MM8","1999-07-30","1","Bottom Water","0.3","<0.005","1","48","3.3","27","46","0.046","0.019","0.017","8.1","<0.2","34.4","4","0.96","2.9","23.3","0.07","0.17","0.24","<0.02","15.8","0.001","<0.5"
"Mirs Bay","MM8","1999-11-25","1","Surface Water","1.3","0.021","2","99","7","<1","<1","0.074","0.017","0.015","8","0.4","31.3","4","0.97","1.6","23.2","0.11","0.08","0.17","0.02","5.6","0.001","0.6"
"Mirs Bay","MM8","1999-11-25","1","Middle Water","0.5","0.022","1.7","100","7.1","<1","<1","0.065","0.02","0.015","8","<0.2","31.7","4","0.74","2.3","22.8","0.11","0.67","0.76","<0.02","6.4","0.001","<0.5"
"Mirs Bay","MM8","1999-11-25","1","Bottom Water","0.4","0.028","1.9","101","7.2","<1","<1","0.022","0.011","0.008","8.1","<0.2","32.1","4","0.34","5.6","22.9","0.06","0.08","0.11","<0.02","10","0.001","0.7"
"North Western","NM1","1999-01-15","1","Surface Water","0.5","0.13","3.5","72","5.7","900","1800","0.07","0.012","0.022","8.2","<0.2","31.4","2.5","0.73","4","17.5","0.21","0.43","0.51","0.05","4.7","0.005","1"
"North Western","NM1","1999-01-15","1","Middle Water","0.6","0.12","1.8","71","5.6","1100","2000","0.068","0.011","0.024","8.3","0.2","31.4","2.5","0.67","4.2","17.5","0.2","0.34","0.42","0.03","4.3","0.006","0.6"
"North Western","NM1","1999-01-15","1","Bottom Water","0.5","0.11","1.8","71","5.6","780","1200","0.07","0.011","0.02","8.3","<0.2","31.4","2.5","0.74","3.9","17.5","0.19","0.3","0.38","0.03","4.7","0.006","0.5"
"North Western","NM1","1999-02-26","1","Surface Water","1.1","0.11","4","112","8.6","100","210","0.052","0.009","0.012","8.2","<0.2","32.4","3","0.24","1.5","18.9","0.17","0.4","0.46","0.03","3.5","0.005","<0.5"
"North Western","NM1","1999-02-26","1","Middle Water","1","0.1","2","104","8","240","520","0.051","0.008","0.024","8.2","<0.2","32.4","3","0.31","1.9","18.9","0.16","0.39","0.45","0.03","3.2","0.005","<0.5"
"North Western","NM1","1999-02-26","1","Bottom Water","0.9","0.11","1.9","101","7.8","300","580","0.05","0.008","0.018","8.2","<0.2","32.4","3","0.26","1.4","18.9","0.17","0.39","0.45","0.03","3","0.005","<0.5"
"North Western","NM1","1999-03-15","1","Surface Water","0.6","0.13","4.5","92","6.8","350","470","0.04","0.006","0.028","8.1","<0.2","33.3","2.5","0.66","3.1","20","0.18","0.4","0.45","0.04","4.2","0.005","0.5"
"North Western","NM1","1999-03-15","1","Middle Water","0.7","0.13","1.5","92","6.9","360","730","0.041","0.006","0.031","8.1","0.7","33.3","2.5","0.68","3.4","20","0.18","0.4","0.45","0.04","4.4","0.005","0.5"
"North Western","NM1","1999-03-15","1","Bottom Water","0.5","0.13","1.6","93","6.9","110","210","0.035","0.005","0.028","8.1","<0.2","33.3","2.5","0.64","5.7","20","0.17","0.53","0.57","0.04","4.5","0.005","0.8"
"North Western","NM1","1999-04-19","1","Surface Water","1","0.08","5.2","80","5.6","220","500","0.13","0.019","0.024","8","<0.2","32","1.5","0.33","6.9","24.5","0.23","0.34","0.49","0.05","5.3","0.003","1.3"
"North Western","NM1","1999-04-19","1","Middle Water","0.8","0.096","3.9","80","5.5","360","1000","0.12","0.014","0.029","8","1.6","32.4","1.5","0.34","12","24.3","0.23","0.36","0.49","0.04","7.1","0.004","1.4"
"North Western","NM1","1999-04-19","1","Bottom Water","0.8","0.1","3.6","79","5.5","510","2200","0.12","0.017","0.03","8","2.1","32.6","1.5","0.39","11","24.2","0.24","0.37","0.51","0.05","6.1","0.004","1.6"
"North Western","NM1","1999-05-24","1","Surface Water","0.6","<0.005","18","127","9","14","32","0.82","0.15","0.01","8.1","0.7","21","2","3.5","4.7","27.4","0.98","0.24","1.21","0.05","N/A","0.001","1.5"
"North Western","NM1","1999-05-24","1","Middle Water","0.5","0.051","5.3","93","6.4","300","790","0.27","0.061","0.025","8","0.5","30.1","2","0.85","2.8","25.8","0.38","0.17","0.5","0.04","N/A","0.002","0.5"
"North Western","NM1","1999-05-24","1","Bottom Water","0.7","0.057","5","88","6","390","840","0.25","0.059","0.026","8","<0.2","31.4","2","0.82","2.8","25.4","0.37","0.18","0.49","0.04","N/A","0.003","0.5"
"North Western","NM1","1999-06-24","1","Surface Water","1.2","<0.005","4.7","98","7.1","22","66","0.99","0.12","0.028","8","0.3","13","1.5","5.3","6.6","28.4","1.12","0.24","1.35","0.04","9.2","0.001","2"
"North Western","NM1","1999-06-24","1","Middle Water","0.5","<0.005","1.4","54","3.7","420","800","0.36","0.11","0.021","7.9","0.5","28.8","1.5","1.7","2.9","26.1","0.48","0.2","0.67","0.03","7.9","0.001","<0.5"
"North Western","NM1","1999-06-24","1","Bottom Water","0.4","<0.005","1.2","43","2.9","90","210","0.23","0.1","0.024","7.9","1.1","31.7","1.5","1.2","12","25.2","0.34","0.24","0.57","0.04","16.4","0.001","1.2"
"North Western","NM1","1999-07-09","1","Surface Water","0.8","<0.005","2.3","66","4.9","33","170","0.87","0.048","0.028","8","0.6","12.2","1.5","4.8","4.3","27.8","0.92","0.22","1.14","0.04","12.7","0.001","1"
"North Western","NM1","1999-07-09","1","Middle Water","0.9","0.015","1.2","47","3.3","470","1300","0.48","0.036","0.038","7.9","<0.2","30.9","1.5","2.8","5.6","24.8","0.53","0.16","0.68","0.04","12.9","0.001","0.8"
"North Western","NM1","1999-07-09","1","Bottom Water","0.9","<0.005","0.3","34","2.4","440","950","0.22","0.033","0.031","7.9","1.4","32.5","1.5","1.6","11","24.1","0.26","0.26","0.51","0.04","17.2","0.001","1.1"
"North Western","NM1","1999-08-27","1","Surface Water","0.3","0.17","2","76","5.4","700","1300","0.65","0.1","0.051","8","<0.2","20.7","1.5","5.1","4.2","26.4","0.92","0.36","1.11","0.06","9.4","0.008","0.8"
"North Western","NM1","1999-08-27","1","Middle Water","0.1","0.048","0.8","72","5","2600","6800","0.23","0.036","0.032","8","0.4","28","1.5","2.2","9.6","25.3","0.31","0.25","0.52","0.05","12.3","0.002","1.5"
"North Western","NM1","1999-08-27","1","Bottom Water","0.1","0.039","1.4","71","5","1700","4000","0.21","0.034","0.029","8","0.4","29.2","1.5","2.1","16","25.1","0.28","0.29","0.53","0.06","16.2","0.002","1.7"
"North Western","NM1","1999-09-27","1","Surface Water","0.2","0.079","0.5","67","4.5","690","1400","0.11","0.03","0.02","8.2","0.9","31.1","2.5","0.86","3.7","26.6","0.22","0.41","0.55","0.05","9.1","0.006","1.1"
"North Western","NM1","1999-09-27","1","Middle Water","0.5","0.079","0.9","69","4.7","760","3500","0.11","0.03","0.017","8.3","2","31.1","2.5","0.93","18","26.5","0.22","0.99","1.13","0.06","31.5","0.007","3.2"
"North Western","NM1","1999-09-27","1","Bottom Water","0.4","0.07","<0.2","71","4.8","750","2300","0.11","0.029","0.02","8.3","1.6","31.1","2.5","0.9","16","26.5","0.21","0.23","0.37","0.06","27.2","0.006","2"
"North Western","NM1","1999-10-25","1","Surface Water","0.3","0.098","3.3","78","5.2","560","1700","0.069","0.029","0.029","7.9","<0.2","31.8","1.5","0.7","12","26.5","0.2","0.2","0.3","0.05","11.2","0.004","1.7"
"North Western","NM1","1999-10-25","1","Middle Water","0.3","0.097","2.3","85","5.7","440","1400","0.068","0.029","0.021","7.8","<0.2","31.8","1.5","0.75","16","26.4","0.19","0.21","0.31","0.05","18.6","0.003","2.2"
"North Western","NM1","1999-10-25","1","Bottom Water","0.2","0.093","2.3","86","5.8","430","1200","0.069","0.028","0.026","7.8","<0.2","31.8","1.5","0.68","23","26.4","0.19","0.21","0.31","0.09","21.8","0.003","2.4"
"North Western","NM1","1999-11-12","1","Surface Water","0.9","0.13","1.7","90","6.3","1000","3300","0.15","0.071","0.039","7.8","0.5","31.6","1","1.3","6.9","24.5","0.35","0.24","0.46","0.06","6","0.003","1"
"North Western","NM1","1999-11-12","1","Middle Water","0.6","0.14","1.2","96","6.7","2300","6200","0.14","0.07","0.045","7.8","1.1","31.6","1","1.3","12","24.5","0.35","0.3","0.51","0.06","6.9","0.004","1.4"
"North Western","NM1","1999-11-12","1","Bottom Water","0.6","0.14","0.8","96","6.6","1200","4800","0.15","0.069","0.046","7.9","1.2","31.6","1","1.3","13","24.5","0.36","0.36","0.58","0.07","6.8","0.004","1.6"
"North Western","NM1","1999-12-03","1","Surface Water","<0.1","0.084","2.6","80","5.9","270","740","0.1","0.035","0.019","7.8","<0.2","31.3","1.7","0.8","3.6","22","0.22","0.23","0.37","0.04","6.3","0.002","<0.5"
"North Western","NM1","1999-12-03","1","Middle Water","0.3","0.085","2.9","94","6.8","260","610","0.098","0.037","0.022","7.8","<0.2","31.3","1.7","0.8","4.1","22","0.22","0.19","0.33","0.04","6.9","0.002","0.6"
"North Western","NM1","1999-12-03","1","Bottom Water","0.7","0.088","2.6","95","6.9","230","750","0.099","0.035","0.024","7.8","<0.2","31.3","1.7","0.8","4.6","22","0.22","0.22","0.35","0.03","7.9","0.002","0.5"
"North Western","NM2","1999-01-15","1","Surface Water","0.4","0.12","1.1","72","5.8","61","100","0.083","0.013","0.023","8.3","0.7","31.2","2","0.69","5.4","16.9","0.22","0.32","0.42","0.03","5.5","0.005","0.6"
"North Western","NM2","1999-01-15","1","Bottom Water","0.5","0.13","2.3","72","5.8","74","110","0.086","0.012","0.027","8.3","<0.2","31.2","2","0.74","5.3","16.9","0.23","0.35","0.45","0.04","5.4","0.006","0.8"
"North Western","NM2","1999-02-26","1","Surface Water","0.3","0.08","2.6","120","9.2","80","100","0.045","0.007","0.02","8.3","<0.2","32.2","3","0.21","2.1","19.1","0.13","0.39","0.44","0.03","2.7","0.004","<0.5"
"North Western","NM2","1999-02-26","1","Middle Water","0.2","0.077","3.3","113","8.6","160","210","0.041","0.007","0.019","8.3","<0.2","32.2","3","0.21","2.6","18.9","0.13","0.37","0.42","0.03","3.1","0.004","0.8"
"North Western","NM2","1999-02-26","1","Bottom Water","0.1","0.082","3.4","109","8.4","290","340","0.044","0.007","0.017","8.3","<0.2","32.2","3","0.21","2.2","18.9","0.13","0.36","0.41","0.03","3.8","0.004","0.5"
"North Western","NM2","1999-03-15","1","Surface Water","0.6","0.13","2.2","94","7","100","230","0.035","0.006","0.025","8.2","0.4","33.3","3","0.69","2.9","20","0.17","0.42","0.46","0.04","3.7","0.006","0.5"
"North Western","NM2","1999-03-15","1","Middle Water","0.5","0.12","1.5","95","7.1","110","360","0.036","0.006","0.026","8.2","1.9","33.3","3","0.64","3.4","20","0.16","0.87","0.91","0.07","3.7","0.005","<0.5"
"North Western","NM2","1999-03-15","1","Bottom Water","0.5","0.12","1.4","95","7.1","150","360","0.039","0.008","0.028","8.2","0.7","33.3","3","0.63","6.6","20","0.17","0.49","0.54","0.03","4","0.005","0.8"
"North Western","NM2","1999-04-19","1","Surface Water","0.8","0.11","3.2","73","5.1","430","880","0.12","0.015","0.027","8","1.3","32.5","1.5","0.35","6.4","24.3","0.25","0.39","0.53","0.05","5.8","0.005","1.2"
"North Western","NM2","1999-04-19","1","Middle Water","0.7","0.097","3.4","77","5.4","320","1200","0.11","0.014","0.03","8.1","1.5","32.6","1.5","0.34","10","24.2","0.22","0.34","0.46","0.04","7.4","0.004","1.3"
"North Western","NM2","1999-04-19","1","Bottom Water","0.8","0.1","3.4","78","5.4","600","1300","0.11","0.016","0.03","8","1.7","32.6","1.5","0.41","15","24.2","0.23","0.38","0.51","0.04","9.1","0.004","1.9"
"North Western","NM2","1999-05-24","1","Surface Water","0.6","<0.005","13","124","8.7","240","430","0.75","0.15","0.023","8.1","0.8","18.8","1","3.4","4.8","27.9","0.91","0.22","1.12","0.05","9.5","0.001","1.2"
"North Western","NM2","1999-05-24","1","Middle Water","0.7","0.017","10","101","7","620","1000","0.44","0.1","0.021","8","1.2","27","1","1.2","4.9","26.4","0.56","0.18","0.72","0.04","9.6","0.001","0.8"
"North Western","NM2","1999-05-24","1","Bottom Water","0.6","0.031","7.8","96","6.6","290","610","0.37","0.095","0.026","8","1.1","27.6","1","1.2","6.8","26.2","0.5","0.18","0.65","0.05","10.8","0.002","1.1"
"North Western","NM2","1999-06-24","1","Surface Water","1.1","<0.005","4.2","98","7.1","12","55","1","0.12","0.031","8","0.6","12.6","1","5.4","4.4","28.4","1.13","0.23","1.35","0.04","9.9","0.001","0.8"
"North Western","NM2","1999-06-24","1","Middle Water","1","<0.005","3.2","85","6.1","61","100","0.91","0.13","0.03","8","<0.2","16","1","3.8","4.3","28","1.05","0.21","1.25","0.04","10.3","0.001","0.7"
"North Western","NM2","1999-06-24","1","Bottom Water","0.6","<0.005","1.6","66","4.6","80","750","0.61","0.12","0.024","7.9","1","23.3","1","2.7","7.3","27.2","0.74","0.13","0.86","0.04","15","0.001","1"
"North Western","NM2","1999-07-09","1","Surface Water","0.9","<0.005","2.6","63","4.7","34","80","0.89","0.052","0.032","8","0.8","10.1","1","4.3","4","28","0.95","0.2","1.14","0.04","12.8","0.001","0.7"
"North Western","NM2","1999-07-09","1","Middle Water","0.7","0.011","0.7","68","4.9","190","280","0.74","0.056","0.038","7.9","0.7","19.6","1","3.8","5.2","27.1","0.81","0.18","0.98","0.04","13.8","0.001","0.9"
"North Western","NM2","1999-07-09","1","Bottom Water","0.9","0.023","1.1","46","3.2","1000","2000","0.38","0.041","0.035","7.8","<0.2","28.3","1","2.4","10","25.3","0.44","0.2","0.62","0.05","13.7","0.001","1.5"
"North Western","NM2","1999-08-27","1","Surface Water","0.4","0.25","1.2","70","5.1","100","450","0.84","0.14","0.053","7.9","<0.2","17.1","1.5","6","2.3","26.8","1.23","0.44","1.42","0.06","9.3","0.012","0.8"
"North Western","NM2","1999-08-27","1","Middle Water","0.2","0.089","0.5","73","5.3","1100","2300","0.52","0.089","0.042","7.9","0.7","19.7","1.5","3.5","6.9","26.3","0.7","0.22","0.83","0.06","8.7","0.004","0.7"
"North Western","NM2","1999-08-27","1","Bottom Water","0.2","0.072","0.6","71","5","990","2400","0.35","0.064","0.045","8","0.3","26.7","1.5","2.8","32","25.4","0.49","0.33","0.74","0.07","13.2","0.003","3.4"
"North Western","NM2","1999-09-27","1","Surface Water","0.4","0.076","0.7","66","4.4","780","1600","0.11","0.029","0.022","8.3","<0.2","31.1","1.7","0.86","4.8","26.6","0.22","0.31","0.45","0.05","9.1","0.007","1"
"North Western","NM2","1999-09-27","1","Middle Water","0.4","0.1","1.1","67","4.5","1300","3400","0.12","0.03","0.021","8.3","<0.2","31.1","1.7","0.88","4.9","26.5","0.25","0.32","0.47","0.05","12.1","0.009","1.4"
"North Western","NM2","1999-09-27","1","Bottom Water","0.3","0.086","<0.2","67","4.5","1600","4400","0.11","0.028","0.021","8.3","1.6","31.1","1.7","0.9","5.3","26.5","0.22","0.26","0.4","0.04","12.3","0.008","1.3"
"North Western","NM2","1999-10-25","1","Surface Water","0.3","0.1","2.8","71","4.8","380","960","0.068","0.03","0.026","7.8","<0.2","31.8","1.5","0.71","7.7","26.6","0.2","0.16","0.26","0.04","10.8","0.003","1.6"
"North Western","NM2","1999-10-25","1","Middle Water","0.4","0.095","2.8","81","5.5","350","790","0.069","0.029","0.022","7.8","<0.2","31.8","1.5","0.71","8.4","26.5","0.19","0.21","0.31","0.05","10.9","0.003","1.7"
"North Western","NM2","1999-10-25","1","Bottom Water","0.4","0.091","2.4","84","5.7","190","410","0.069","0.028","0.023","7.8","<0.2","31.8","1.5","0.62","12","26.5","0.19","0.17","0.27","0.04","13.3","0.003","1.4"
"North Western","NM2","1999-11-12","1","Surface Water","0.6","0.079","1.6","101","7","200","590","0.16","0.074","0.031","7.9","0.6","31.5","1.5","1.2","4.7","24.5","0.31","0.18","0.41","0.05","4.8","0.003","1.2"
"North Western","NM2","1999-11-12","1","Middle Water","0.5","0.089","1.2","100","6.9","290","680","0.15","0.076","0.037","7.9","0.8","31.5","1.5","1.2","9.8","24.5","0.32","0.23","0.46","0.06","8.2","0.003","1.2"
"North Western","NM2","1999-11-12","1","Bottom Water","0.6","0.088","0.8","100","6.9","120","590","0.15","0.07","0.027","7.9","1.8","31.5","1.5","1.3","18","24.5","0.31","0.28","0.5","0.06","12.5","0.003","1.6"
"North Western","NM2","1999-12-03","1","Surface Water","0.1","0.087","2.8","80","5.9","56","180","0.11","0.036","0.021","7.8","<0.2","31.1","2","0.84","4.5","21.7","0.23","0.22","0.37","0.04","8","0.002","0.5"
"North Western","NM2","1999-12-03","1","Middle Water","0.1","0.087","2.7","89","6.5","43","260","0.11","0.037","0.021","7.8","<0.2","31.2","2","0.8","4.3","21.7","0.23","0.23","0.38","0.04","8.4","0.002","0.6"
"North Western","NM2","1999-12-03","1","Bottom Water","0.4","0.081","2.2","90","6.6","65","220","0.11","0.037","0.021","7.8","0.2","31.3","2","0.82","4.8","21.7","0.23","0.27","0.42","0.04","8.2","0.002","0.5"
"North Western","NM3","1999-01-15","1","Surface Water","0.5","0.17","2.3","69","5.5","3900","6700","0.082","0.012","0.026","8.2","<0.2","31.2","2","0.71","4.6","17.3","0.26","0.4","0.49","0.04","4.7","0.007","0.7"
"North Western","NM3","1999-01-15","1","Middle Water","0.5","0.15","1.8","68","5.4","3100","5300","0.082","0.013","0.026","8.3","<0.2","31.2","2","0.72","4.2","17.3","0.25","0.4","0.5","0.04","4.5","0.007","0.7"
"North Western","NM3","1999-01-15","1","Bottom Water","0.5","0.13","2.2","69","5.4","980","1500","0.076","0.012","0.023","8.3","<0.2","31.3","2","0.68","3.6","17.4","0.22","0.31","0.4","0.03","3.9","0.006","0.7"
"North Western","NM3","1999-02-26","1","Surface Water","0.1","0.087","3.5","96","7.3","81","120","0.046","0.007","0.016","8.3","<0.2","32.2","3","0.15","2.7","19","0.14","0.37","0.42","0.03","3.3","0.005","0.6"
"North Western","NM3","1999-02-26","1","Middle Water","1","0.092","2.9","109","8.4","340","540","0.043","0.007","0.02","8.3","<0.2","32.2","3","0.21","2.8","18.9","0.14","0.38","0.43","0.03","3.4","0.005","0.6"
"North Western","NM3","1999-02-26","1","Bottom Water","0.1","0.099","2.6","107","8.2","430","750","0.041","0.005","0.016","8.3","0.5","32.2","3","0.15","3","18.8","0.15","0.39","0.44","0.03","3.9","0.005","0.6"
"North Western","NM3","1999-03-15","1","Surface Water","0.6","0.14","0.6","94","7","70","140","0.038","0.008","0.024","8.1","2.2","33.2","1.5","0.62","4.8","19.9","0.19","0.42","0.47","0.04","4.7","0.006","0.7"
"North Western","NM3","1999-03-15","1","Middle Water","0.8","0.13","1.6","94","7.1","90","150","0.042","0.005","0.026","8.1","1.3","33.2","1.5","0.65","5.7","19.9","0.18","0.4","0.45","0.04","5.1","0.005","0.7"
"North Western","NM3","1999-03-15","1","Bottom Water","0.6","0.12","0.6","95","7.1","110","210","0.041","0.015","0.015","8.2","<0.2","33.2","1.5","0.55","3.2","19.9","0.18","0.38","0.44","0.03","5.1","0.005","<0.5"
"North Western","NM3","1999-04-19","1","Surface Water","0.8","0.087","5.7","85","5.9","370","780","0.14","0.02","0.024","8.1","1.8","31.6","1","0.21","6.8","24.8","0.25","0.32","0.48","0.05","5.9","0.005","1.4"
"North Western","NM3","1999-04-19","1","Middle Water","0.8","0.067","5.4","85","5.9","490","1100","0.14","0.018","0.027","8.1","2","31.8","1","0.32","10","24.7","0.23","0.34","0.5","0.04","6.6","0.004","1.4"
"North Western","NM3","1999-04-19","1","Bottom Water","0.7","0.089","3.2","82","5.7","260","650","0.12","0.016","0.025","8.1","3.8","32.2","1","0.29","27","24.4","0.23","0.42","0.56","0.06","14.6","0.004","3"
"North Western","NM3","1999-05-24","1","Surface Water","0.5","0.017","11","114","7.9","220","450","0.56","0.11","0.015","8.1","0.5","22","1","1.6","7.5","27.4","0.69","0.18","0.85","0.05","12.2","0.001","1.2"
"North Western","NM3","1999-05-24","1","Middle Water","0.4","0.08","2.1","81","5.6","1600","3100","0.28","0.066","0.032","8","0.3","30.1","1","1","6.6","25.5","0.43","0.21","0.56","0.05","14.3","0.003","<0.5"
"North Western","NM3","1999-05-24","1","Bottom Water","0.4","0.077","1.8","83","5.7","1700","3600","0.22","0.058","0.03","8","<0.2","30.3","1","1","8.2","25.5","0.36","0.21","0.49","0.05","13","0.003","0.9"
"North Western","NM3","1999-06-24","1","Surface Water","1.2","<0.005","4.2","95","6.9","52","170","1","0.13","0.029","8","0.5","12.9","1.5","5.2","4","28.4","1.14","0.2","1.33","0.04","10.9","0.001","0.7"
"North Western","NM3","1999-06-24","1","Middle Water","0.5","<0.005","1.4","51","3.5","350","910","0.53","0.13","0.026","7.9","0.3","25.7","1.5","2.4","6.3","27.1","0.67","0.23","0.89","0.04","12.4","0.001","0.7"
"North Western","NM3","1999-06-24","1","Bottom Water","0.7","0.006","1.3","42","2.9","1300","4100","0.31","0.14","0.025","7.9","0.8","28.9","1.5","1.7","13","26.5","0.46","0.2","0.65","0.05","16","0.001","1.4"
"North Western","NM3","1999-07-09","1","Surface Water","0.8","0.007","1.3","68","5","230","600","0.76","0.057","0.035","7.9","1","12.2","1","3.6","5.2","27.6","0.82","0.25","1.07","0.05","13.8","0.001","0.9"
"North Western","NM3","1999-07-09","1","Middle Water","0.8","0.042","<0.2","38","2.7","19000","39000","0.36","0.039","0.032","7.8","<0.2","28.3","1","2.3","7.4","25.3","0.44","0.36","0.76","0.05","13.8","0.001","1"
"North Western","NM3","1999-07-09","1","Bottom Water","1.1","0.017","0.6","32","2.2","3400","7400","0.39","0.041","0.037","7.9","<0.2","31.3","1","2.2","6.4","24.5","0.45","0.18","0.61","0.05","16.8","0.001","0.9"
"North Western","NM3","1999-08-27","1","Surface Water","0.2","0.18","2.8","83","6","490","910","0.74","0.12","0.05","7.9","<0.2","16.4","1","5.1","9.2","26.8","1.04","0.37","1.23","0.06","12","0.008","1.2"
"North Western","NM3","1999-08-27","1","Middle Water","0.1","0.073","0.9","69","4.9","960","1800","0.42","0.072","0.042","8","0.4","24.8","1","3","12","25.7","0.57","0.35","0.84","0.07","15.6","0.003","1.4"
"North Western","NM3","1999-08-27","1","Bottom Water","0.2","0.053","0.6","70","4.9","950","2100","0.28","0.044","0.037","8","<0.2","27.8","1","2.4","13","25.3","0.38","0.17","0.49","0.05","16","0.002","0.9"
"North Western","NM3","1999-09-27","1","Surface Water","0.4","0.049","1","72","4.9","410","830","0.12","0.03","0.02","8.3","0.9","30.7","2","0.9","6.6","26.3","0.2","0.16","0.31","0.05","9.5","0.005","2.1"
"North Western","NM3","1999-09-27","1","Middle Water","0.4","0.043","1","73","5","500","950","0.13","0.032","0.015","8.3","0.4","30.7","2","0.89","3.8","26.3","0.21","0.22","0.38","0.04","9.7","0.004","1.3"
"North Western","NM3","1999-09-27","1","Bottom Water","0.3","0.052","<0.2","73","5","580","1300","0.12","0.029","0.016","8.3","2.2","30.9","2","0.88","10","26.3","0.2","0.18","0.33","0.05","19.4","0.005","1.8"
"North Western","NM3","1999-10-25","1","Surface Water","0.7","0.13","3.7","87","5.9","34000","53000","0.077","0.039","0.024","7.9","<0.2","31.5","1","0.86","7.4","26.4","0.25","0.22","0.34","0.04","10.4","0.005","1.3"
"North Western","NM3","1999-10-25","1","Middle Water","0.4","0.067","3.2","91","6.2","7500","12000","0.074","0.034","0.014","7.9","<0.2","31.6","1","0.76","6.6","26.3","0.18","0.14","0.25","0.04","9.4","0.003","1.3"
"North Western","NM3","1999-10-25","1","Bottom Water","0.4","0.055","2.5","91","6.2","980","3000","0.074","0.038","0.023","7.9","<0.2","31.6","1","0.78","15","26.3","0.17","0.14","0.25","0.04","17.5","0.002","1.8"
"North Western","NM3","1999-11-12","1","Surface Water","0.5","0.07","0.9","104","7.3","350","960","0.17","0.081","0.037","7.9","1.4","30.9","1.5","1.4","9","24.5","0.32","0.16","0.41","0.05","6.7","0.003","1.6"
"North Western","NM3","1999-11-12","1","Middle Water","0.6","0.067","1.3","105","7.3","380","1200","0.17","0.079","0.032","7.9","0.5","30.9","1.5","1.3","10","24.5","0.32","0.21","0.46","0.05","6.6","0.002","0.9"
