"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM3","2008-03-11","1","Surface Water","1.5","0.036","2.1","121","9.5","<1","<1","0.014","<0.002","0.005","8.3","0.5","32","4","0.24","0.8","17.6","0.05","0.18","0.2","<0.02","7.7","0.002","0.6"
"Mirs Bay","MM3","2008-03-11","1","Middle Water","0.9","0.051","1.7","120","9.6","<1","1","0.023","<0.002","0.006","8.3","0.5","32","4","0.31","1.4","16.6","0.08","0.18","0.21","<0.02","7.6","0.002","0.8"
"Mirs Bay","MM3","2008-03-11","1","Bottom Water","1","0.047","1.3","110","9","<1","1","0.03","0.003","0.007","8.2","<0.2","32.4","4","0.4","2.4","15.6","0.08","0.22","0.25","<0.02","9.4","0.002","1"
"Mirs Bay","MM3","2008-04-10","1","Surface Water","2.4","0.03","6.7","118","8.4","<1","2","<0.002","<0.002","0.006","8.2","1.4","32.5","2.6","0.33","1.7","22.9","0.03","0.27","0.27","0.04","7.9","0.002","1.6"
"Mirs Bay","MM3","2008-04-10","1","Middle Water","1.7","0.032","4.9","105","7.7","1","4","<0.002","<0.002","0.006","8.2","<0.2","32.5","2.6","0.41","1.6","20.7","0.04","0.17","0.17","0.03","9.1","0.002","1.5"
"Mirs Bay","MM3","2008-04-10","1","Bottom Water","0.6","0.12","1.8","72","5.5","<1","1","0.019","0.007","0.015","8.2","<0.2","33.1","2.6","1.5","2.6","19.5","0.15","0.24","0.27","0.04","9.6","0.005","2.4"
"Mirs Bay","MM3","2008-05-09","1","Surface Water","0.8","0.022","2.2","112","7.6","<1","<1","<0.002","<0.002","0.007","8.3","1.6","32.7","3.3","0.27","1.7","25.4","0.03","0.2","0.2","<0.02","5.3","0.002","1.2"
"Mirs Bay","MM3","2008-05-09","1","Middle Water","1","0.026","3.4","100","6.9","<1","<1","<0.002","<0.002","0.009","8.3","1.4","33","3.3","0.47","2.4","24","0.03","0.24","0.24","0.02","5.6","0.002","1.6"
"Mirs Bay","MM3","2008-05-09","1","Bottom Water","0.9","0.064","4.1","62","4.4","1","1","0.004","<0.002","0.009","8.1","2.4","33.4","3.3","1.2","9.7","23","0.07","0.23","0.24","0.04","14.4","0.003","2.7"
"Mirs Bay","MM3","2008-06-05","1","Surface Water","0.4","0.018","1.3","64","4.3","<1","3","0.086","0.006","<0.002","8.4","0.6","30.7","4.4","0.37","1.7","26.6","0.11","0.18","0.27","<0.02","4.9","0.002","1.7"
"Mirs Bay","MM3","2008-06-05","1","Middle Water","0.4","0.015","2.3","100","6.7","<1","1","0.077","0.007","0.005","8.4","0.4","31.4","4.4","0.36","0.7","26.1","0.1","0.18","0.26","<0.02","4.9","0.002","0.6"
"Mirs Bay","MM3","2008-06-05","1","Bottom Water","0.3","0.009","1.8","48","3.3","1","5","0.034","0.12","0.019","8.1","1","33.3","4.4","1.8","4.1","24.7","0.16","0.17","0.32","0.04","7.4","0.001","0.9"
"Mirs Bay","MM3","2008-07-25","1","Surface Water","1.7","0.023","1.9","106","6.7","<1","1","<0.002","<0.002","0.003","8.5","<0.2","29.4","2.5","1.3","2.1","30.8","0.03","0.17","0.17","0.03","6.1","0.004","1.8"
"Mirs Bay","MM3","2008-07-25","1","Middle Water","0.9","0.034","8.8","51","3.6","2","5","0.064","0.004","0.013","8.4","2.3","33.9","2.5","1.3","3.6","23.1","0.1","0.13","0.2","0.03","7.3","0.003","1.4"
"Mirs Bay","MM3","2008-07-25","1","Bottom Water","0.8","0.046","2.4","36","2.6","<1","<1","0.12","0.011","0.024","8.3","2.2","34.2","2.5","1.6","6.1","22.6","0.18","0.14","0.27","0.04","9.2","0.003","1.8"
"Mirs Bay","MM3","2008-08-13","1","Surface Water","0.8","0.024","2.7","105","6.9","<1","6","<0.002","<0.002","<0.002","8.5","1.3","30.3","2.5","0.51","2.3","28.9","0.03","0.22","0.22","0.02","6.6","0.004","1.5"
"Mirs Bay","MM3","2008-08-13","1","Middle Water","0.7","0.026","1.7","95","6.3","1","7","0.002","<0.002","0.005","8.5","1.6","30.8","2.5","0.4","2.2","27.5","0.03","0.18","0.18","<0.02","8.2","0.004","1.6"
"Mirs Bay","MM3","2008-08-13","1","Bottom Water","0.3","0.066","1.5","75","5","2","5","0.011","0.006","0.007","8.4","1.3","31","2.5","0.62","3.6","26.9","0.08","0.18","0.2","<0.02","11.8","0.008","1.4"
"Mirs Bay","MM3","2008-09-12","1","Surface Water","0.7","<0.005","1.8","109","7","<1","1","<0.002","<0.002","0.003","8.3","0.4","29.8","2.5","0.15","1.8","29.6","0.01","0.22","0.22","<0.02","6.1","0.001","1.8"
"Mirs Bay","MM3","2008-09-12","1","Middle Water","0.6","<0.005","1.7","108","7","<1","2","0.003","<0.002","0.003","8.3","0.4","30","2.5","0.16","1.6","29.3","0.01","0.21","0.22","<0.02","7.9","0.001","1.2"
"Mirs Bay","MM3","2008-09-12","1","Bottom Water","0.5","0.026","1.2","54","3.6","18","18","0.054","0.024","0.009","8.1","1","32.3","2.5","1.2","7.6","26.9","0.1","0.21","0.29","0.02","11.1","0.002","2"
"Mirs Bay","MM3","2008-10-22","1","Surface Water","0.4","0.01","1.5","100","6.5","<1","<1","0.007","<0.002","0.006","8.4","<0.2","32","5","0.26","1.5","27.8","0.02","0.32","0.33","<0.02","1.3","0.001","1.1"
"Mirs Bay","MM3","2008-10-22","1","Middle Water","0.4","0.012","2.1","98","6.5","<1","<1","0.005","0.003","0.006","8.3","0.5","32","5","0.29","3","27.5","0.02","0.2","0.21","<0.02","1.8","0.001","1.3"
"Mirs Bay","MM3","2008-10-22","1","Bottom Water","1.1","0.023","2","90","5.9","<1","<1","0.005","0.008","0.006","8.3","0.6","32","5","0.38","4.2","27.3","0.04","0.21","0.22","<0.02","3","0.002","1"
"Mirs Bay","MM3","2008-11-19","1","Surface Water","0.5","0.016","4.2","100","7","<1","<1","0.005","<0.002","0.006","8.3","1.2","32.4","3","0.21","4.8","23.9","0.02","0.37","0.38","0.02","2.8","0.001","1.2"
"Mirs Bay","MM3","2008-11-19","1","Middle Water","0.5","0.018","3.1","100","7","<1","2","0.004","<0.002","0.005","8.3","0.6","32.4","3","0.21","4.8","23.9","0.02","0.18","0.19","0.02","3.2","0.001","1.2"
"Mirs Bay","MM3","2008-11-19","1","Bottom Water","0.6","0.013","2.8","100","7","<1","<1","0.004","<0.002","0.006","8.3","0.9","32.4","3","0.2","5.3","23.9","0.02","0.16","0.17","0.02","3.5","0.001","1.4"
"Mirs Bay","MM3","2008-12-09","1","Surface Water","0.6","<0.005","1.9","88","6.6","<1","<1","0.003","<0.002","0.008","8.2","0.4","32.9","3.2","0.32","1.9","19.8","0.01","0.14","0.15","<0.02","1.8","0.001","0.7"
"Mirs Bay","MM3","2008-12-09","1","Middle Water","0.6","<0.005","2.1","97","7.3","<1","<1","0.002","<0.002","0.008","8.2","<0.2","32.9","3.2","0.36","3.6","19.7","0.01","0.13","0.13","<0.02","3.8","0.001","1"
"Mirs Bay","MM3","2008-12-09","1","Bottom Water","0.6","0.005","2.2","96","7.2","1","2","0.002","<0.002","0.008","8.2","1.1","32.9","3.2","0.4","9.8","19.7","0.01","0.36","0.36","<0.02","8.4","0.001","1.4"
"Mirs Bay","MM4","2008-01-14","1","Surface Water","1.3","0.035","5.5","89","6.9","2","4","0.009","<0.002","0.006","8.3","1.8","31.7","2.1","0.3","3.1","18.5","0.05","0.22","0.23","<0.02","6.5","0.002","1.4"
"Mirs Bay","MM4","2008-01-14","1","Middle Water","1.3","0.036","5","102","7.9","5","11","0.01","<0.002","0.005","8.3","2.6","31.7","2.1","0.29","3.1","18.5","0.05","0.22","0.23","<0.02","6.8","0.002","1.6"
"Mirs Bay","MM4","2008-01-14","1","Bottom Water","1.1","0.035","5.1","102","7.9","<1","<1","0.011","<0.002","0.006","8.3","2.5","31.7","2.1","0.29","4.9","18.5","0.05","0.26","0.27","0.02","7.5","0.002","1.9"
"Mirs Bay","MM4","2008-02-20","1","Surface Water","0.9","0.017","4.8","121","10.1","<1","<1","0.13","0.009","0.01","7.8","0.8","31.9","2","1","1.4","14.7","0.16","0.14","0.28","<0.02","7.8","0.001","0.6"
"Mirs Bay","MM4","2008-02-20","1","Middle Water","0.9","0.02","5.6","117","9.8","<1","<1","0.14","0.01","0.011","7.8","1.4","32","2","1","2.2","14.2","0.17","0.15","0.3","<0.02","8.7","0.001","<0.5"
"Mirs Bay","MM4","2008-02-20","1","Bottom Water","1","0.019","4.9","114","9.6","<1","<1","0.14","0.01","0.011","7.8","2.3","32","2","1","2.8","14.1","0.17","0.22","0.37","0.02","9.3","0.001","0.5"
"Mirs Bay","MM4","2008-03-11","1","Surface Water","0.6","0.037","1.5","127","10.1","<1","<1","0.011","<0.002","0.005","8.2","<0.2","31.9","3.5","0.24","0.6","17.1","0.05","0.14","0.15","<0.02","13.4","0.001","0.6"
"Mirs Bay","MM4","2008-03-11","1","Middle Water","1.1","0.043","1.1","121","9.8","<1","<1","0.017","<0.002","0.006","8.2","0.8","32","3.5","0.25","0.7","16","0.06","0.17","0.19","<0.02","9","0.002","0.6"
"Mirs Bay","MM4","2008-03-11","1","Bottom Water","0.8","0.049","3.2","118","9.6","<1","<1","0.031","0.002","0.007","8.2","<0.2","32.3","3.5","0.42","1.5","15.7","0.08","0.26","0.29","0.02","7.9","0.002","1.4"
"Mirs Bay","MM4","2008-04-10","1","Surface Water","2.1","0.032","4","114","8.2","<1","<1","<0.002","<0.002","0.006","8.2","0.6","32.5","1.8","0.38","1.8","21.9","0.04","0.2","0.2","<0.02","8.3","0.002","1.8"
"Mirs Bay","MM4","2008-04-10","1","Middle Water","1.4","0.037","4.8","95","7.2","<1","1","<0.002","<0.002","0.005","8.2","0.9","33","1.8","0.51","1.6","19.7","0.04","0.21","0.21","0.04","8.8","0.002","1.6"
"Mirs Bay","MM4","2008-04-10","1","Bottom Water","0.8","0.062","1.9","73","5.5","<1","6","0.015","0.004","0.009","8.2","<0.2","33.3","1.8","0.86","2.1","19.8","0.08","0.17","0.19","0.03","10.7","0.003","1.9"
"Mirs Bay","MM4","2008-05-09","1","Surface Water","0.9","0.018","1.4","108","7.3","<1","<1","<0.002","<0.002","0.007","8.3","<0.2","32.8","5","0.26","0.9","25.7","0.02","0.15","0.15","<0.02","4.7","0.002","0.8"
"Mirs Bay","MM4","2008-05-09","1","Middle Water","0.7","0.029","1.4","100","6.9","<1","<1","<0.002","<0.002","0.008","8.3","0.6","33.1","5","0.48","1.1","24","0.03","0.22","0.22","0.02","4.9","0.002","1.1"
"Mirs Bay","MM4","2008-05-09","1","Bottom Water","1.1","0.048","3.8","58","4.1","<1","<1","<0.002","<0.002","0.011","8","0.9","33.5","5","1.3","5.2","22.8","0.05","0.26","0.26","0.03","8.8","0.002","2.5"
"Mirs Bay","MM4","2008-06-05","1","Surface Water","0.3","0.027","0.7","81","5.4","<1","3","0.092","0.007","0.004","8.4","<0.2","30.8","6.9","0.42","<0.5","27.1","0.13","0.16","0.26","<0.02","4.7","0.003","<0.5"
"Mirs Bay","MM4","2008-06-05","1","Middle Water","0.4","0.015","1.6","100","6.8","<1","5","0.061","0.006","0.005","8.4","0.7","31.6","6.9","0.38","<0.5","26.1","0.08","0.2","0.27","0.02","4.8","0.002","<0.5"
"Mirs Bay","MM4","2008-06-05","1","Bottom Water","0.3","0.009","2.7","63","4.3","<1","<1","0.023","0.074","0.012","8.2","0.5","32.8","6.9","1.3","2.2","25.3","0.11","0.2","0.3","0.03","6.3","0.001","0.8"
"Mirs Bay","MM4","2008-07-25","1","Surface Water","1.3","0.024","3","98","6.4","<1","<1","<0.002","<0.002","0.005","8.4","0.5","30.6","2.5","1","3.1","28.9","0.03","0.16","0.16","0.03","6.1","0.003","1.6"
"Mirs Bay","MM4","2008-07-25","1","Middle Water","0.9","0.029","4.8","82","5.8","<1","<1","<0.002","<0.002","0.007","8.4","1.1","34","2.5","0.76","3.9","23.1","0.03","0.16","0.16","0.02","6.7","0.003","1.5"
"Mirs Bay","MM4","2008-07-25","1","Bottom Water","0.8","0.042","9.7","59","4.2","<1","<1","0.055","0.003","0.013","8.3","2.1","34.2","2.5","0.86","4.6","22.5","0.1","0.15","0.21","0.03","6.4","0.003","1.6"
"Mirs Bay","MM4","2008-08-13","1","Surface Water","0.7","0.021","2.2","100","6.6","<1","6","0.002","<0.002","<0.002","8.5","1.1","30.8","2.5","0.37","3.2","28","0.03","0.19","0.19","0.02","6.4","0.003","1.7"
"Mirs Bay","MM4","2008-08-13","1","Middle Water","0.5","0.036","2.8","90","6","<1","2","0.003","<0.002","0.005","8.4","0.9","31","2.5","0.42","3.5","27.4","0.04","0.18","0.19","<0.02","7.3","0.005","1.7"
"Mirs Bay","MM4","2008-08-13","1","Bottom Water","0.3","0.061","1.1","69","4.7","<1","<1","0.01","0.018","0.008","8.4","0.9","31.7","2.5","0.68","2.3","26.4","0.09","0.17","0.2","0.02","7.8","0.007","1.3"
"Mirs Bay","MM4","2008-09-12","1","Surface Water","0.6","<0.005","1","109","7.1","<1","2","0.002","<0.002","0.003","8.4","0.8","29.7","3.1","0.1","1.7","29.4","0.01","0.25","0.25","<0.02","8.5","0.001","1.7"
"Mirs Bay","MM4","2008-09-12","1","Middle Water","0.5","<0.005","1.5","105","6.8","<1","<1","<0.002","<0.002","0.003","8.3","0.5","30.4","3.1","0.13","1.2","29","0.01","0.18","0.18","<0.02","8.4","0.001","1.1"
"Mirs Bay","MM4","2008-09-12","1","Bottom Water","1","0.01","0.8","40","2.7","41","440","0.062","0.019","0.019","8","0.5","33.2","3.1","1.4","1.7","25.2","0.09","0.19","0.27","0.03","6.6","0.001","0.8"
"Mirs Bay","MM4","2008-10-22","1","Surface Water","0.3","<0.005","3.3","102","6.7","<1","1","0.005","<0.002","0.007","8.3","0.2","32.1","4","0.26","0.9","27.7","0.01","0.25","0.26","0.02","0.9","0.001","0.8"
"Mirs Bay","MM4","2008-10-22","1","Middle Water","0.2","<0.005","1.6","103","6.8","<1","<1","0.003","<0.002","0.007","8.4","<0.2","32.1","4","0.27","1.3","27.3","0.01","0.16","0.17","<0.02","1","0.001","1"
"Mirs Bay","MM4","2008-10-22","1","Bottom Water","0.5","0.005","2.8","99","6.5","<1","<1","0.004","<0.002","0.006","8.3","0.6","32.2","4","0.24","1.4","27.1","0.01","0.16","0.17","<0.02","1.1","0.001","1"
"Mirs Bay","MM4","2008-11-19","1","Surface Water","0.4","0.015","3.4","97","6.8","<1","1","0.007","<0.002","0.006","8.3","2","32.5","2.5","0.29","3.7","23.8","0.02","0.18","0.19","0.02","2.5","0.001","1"
"Mirs Bay","MM4","2008-11-19","1","Middle Water","0.5","0.01","3","98","6.8","1","1","0.006","<0.002","0.006","8.3","0.9","32.5","2.5","0.29","4","23.8","0.02","0.29","0.3","<0.02","2.4","0.001","1.2"
"Mirs Bay","MM4","2008-11-19","1","Bottom Water","0.4","0.01","2.6","98","6.8","<1","3","0.006","<0.002","0.006","8.3","0.5","32.5","2.5","0.3","4.2","23.8","0.02","0.16","0.17","<0.02","2.5","0.001","1.4"
"Mirs Bay","MM4","2008-12-09","1","Surface Water","0.8","0.009","3.9","103","7.7","<1","<1","<0.002","<0.002","0.008","8.2","0.9","33","3.2","0.63","3.2","20","0.01","0.15","0.15","<0.02","2.3","0.001","1"
"Mirs Bay","MM4","2008-12-09","1","Middle Water","0.8","0.013","4.8","102","7.6","<1","1","0.005","<0.002","0.009","8.2","<0.2","33","3.2","0.64","2.4","19.9","0.02","0.15","0.16","<0.02","2.5","0.001","0.9"
"Mirs Bay","MM4","2008-12-09","1","Bottom Water","0.6","0.017","4.6","100","7.5","<1","<1","0.004","<0.002","0.008","8.2","1.1","33","3.2","0.64","4.4","19.9","0.02","0.14","0.15","<0.02","3.6","0.001","1"
"Mirs Bay","MM5","2008-01-14","1","Surface Water","0.8","0.037","2.2","96","7.4","<1","2","0.015","<0.002","0.005","8.3","0.3","31.8","1.5","0.4","4.1","18.3","0.05","0.17","0.19","<0.02","7.9","0.002","1.2"
"Mirs Bay","MM5","2008-01-14","1","Middle Water","0.8","0.039","2.2","100","7.8","<1","<1","0.015","<0.002","0.006","8.3","0.8","31.8","1.5","0.41","4.4","18.3","0.06","0.18","0.2","<0.02","8.1","0.002","1.6"
"Mirs Bay","MM5","2008-01-14","1","Bottom Water","0.6","0.037","1.4","100","7.8","<1","<1","0.015","<0.002","0.006","8.3","0.9","31.8","1.5","0.42","7.9","18.3","0.05","0.19","0.21","<0.02","9.7","0.002","2.2"
"Mirs Bay","MM5","2008-02-20","1","Surface Water","0.7","0.015","2.6","115","9.6","<1","<1","0.14","0.011","0.012","7.8","1.3","32","3","1","1","14.4","0.17","0.18","0.33","<0.02","7.4","0.001","0.6"
"Mirs Bay","MM5","2008-02-20","1","Middle Water","0.9","0.02","3.2","114","9.6","<1","<1","0.14","0.01","0.012","7.8","1.7","32","3","1","1.7","13.9","0.17","0.15","0.3","<0.02","7.5","0.001","1.7"
"Mirs Bay","MM5","2008-02-20","1","Bottom Water","0.6","0.018","2.3","110","9.3","<1","<1","0.15","0.01","0.014","7.8","1.3","32","3","1.1","4","13.8","0.18","0.16","0.32","0.02","10.3","0.001","<0.5"
"Mirs Bay","MM5","2008-03-11","1","Surface Water","1.1","0.035","2.3","126","10","<1","2","0.006","0.002","0.004","8.3","0.7","31.9","4","0.22","0.5","17.3","0.04","0.13","0.14","<0.02","9","0.002","0.5"
"Mirs Bay","MM5","2008-03-11","1","Middle Water","1.3","0.028","2.8","127","10.3","<1","<1","0.009","<0.002","0.004","8.3","1.7","32.1","4","0.25","1","16.2","0.04","0.18","0.19","<0.02","6.8","0.001","0.8"
"Mirs Bay","MM5","2008-03-11","1","Bottom Water","0.7","0.041","1.1","117","9.5","<1","<1","0.028","0.003","0.007","8.2","0.8","32.4","4","0.48","4.5","15.7","0.07","0.16","0.19","<0.02","9.9","0.002","1.6"
"Mirs Bay","MM5","2008-04-10","1","Surface Water","1.8","0.031","3.9","138","9.8","<1","<1","<0.002","<0.002","0.006","8.2","0.4","32.3","2.8","0.4","5.8","22.8","0.04","0.18","0.18","0.03","8","0.002","2.5"
"Mirs Bay","MM5","2008-04-10","1","Middle Water","1.4","0.027","3.7","91","6.8","<1","2","<0.002","<0.002","0.006","8.2","0.4","33.1","2.8","0.4","1.6","19.9","0.03","0.15","0.15","0.03","8.4","0.001","1.6"
"Mirs Bay","MM5","2008-04-10","1","Bottom Water","0.6","0.044","5.3","84","6.3","<1","<1","0.003","<0.002","0.006","8.2","1.1","33.6","2.8","0.56","6","20.1","0.05","0.23","0.24","<0.02","12","0.002","2.2"
"Mirs Bay","MM5","2008-05-09","1","Surface Water","1.3","0.025","1.2","99","6.8","<1","<1","<0.002","<0.002","0.007","8.2","<0.2","33.2","6.7","0.43","0.6","24.4","0.03","0.3","0.3","<0.02","4.5","0.002","0.6"
"Mirs Bay","MM5","2008-05-09","1","Middle Water","1.3","0.021","1","100","6.9","<1","<1","<0.002","<0.002","0.01","8.2","0.6","33.5","6.7","0.4","0.9","23.9","0.03","0.18","0.18","<0.02","4.7","0.001","0.9"
"Mirs Bay","MM5","2008-05-09","1","Bottom Water","1.4","0.03","2.6","89","6.2","15","15","0.003","<0.002","0.007","8.2","0.7","33.6","6.7","0.59","2.8","23.5","0.04","0.17","0.18","0.02","6.7","0.002","2"
"Mirs Bay","MM5","2008-06-05","1","Surface Water","0.4","0.01","1.7","80","5.3","<1","<1","0.052","0.008","0.006","8.3","<0.2","31.7","7.5","0.46","0.5","26.5","0.07","0.22","0.28","<0.02","4.5","0.001","<0.5"
"Mirs Bay","MM5","2008-06-05","1","Middle Water","0.3","0.02","1.8","98","6.6","<1","<1","0.049","0.004","0.005","8.3","<0.2","31.9","7.5","0.39","<0.5","26","0.07","0.18","0.23","0.02","4.6","0.002","<0.5"
"Mirs Bay","MM5","2008-06-05","1","Bottom Water","0.4","0.012","2.9","63","4.3","<1","<1","0.025","0.04","0.008","8.2","0.8","33.2","7.5","0.93","1.8","25","0.08","0.18","0.25","0.03","6.2","0.001","1.5"
"Mirs Bay","MM5","2008-07-25","1","Surface Water","0.9","0.022","1.2","98","6.3","<1","<1","<0.002","<0.002","0.004","8.4","<0.2","30.2","3.5","1.2","1.7","29.6","0.03","0.15","0.15","0.03","5.8","0.003","1.2"
"Mirs Bay","MM5","2008-07-25","1","Middle Water","0.6","0.029","3","93","6.6","<1","<1","<0.002","<0.002","0.011","8.4","0.9","34.1","3.5","0.47","1.4","22.9","0.03","0.1","0.1","0.02","5.4","0.003","1.2"
"Mirs Bay","MM5","2008-07-25","1","Bottom Water","0.6","0.04","8.2","46","3.3","<1","<1","0.075","0.006","0.016","8.3","2","34.3","3.5","0.92","3.8","22.1","0.12","0.16","0.24","0.04","8.1","0.003","0.6"
"Mirs Bay","MM5","2008-08-13","1","Surface Water","0.5","0.022","1.8","101","6.6","<1","<1","0.002","<0.002","0.004","8.5","0.9","30.8","3.4","0.34","1.6","28.1","0.03","0.18","0.18","<0.02","5.2","0.003","1.3"
"Mirs Bay","MM5","2008-08-13","1","Middle Water","0.7","0.024","1.9","88","5.9","<1","<1","<0.002","<0.002","0.004","8.4","1.1","31.2","3.4","0.36","1.9","27","0.03","0.16","0.16","<0.02","8.6","0.003","1.6"
"Mirs Bay","MM5","2008-08-13","1","Bottom Water","0.3","0.055","0.6","48","3.3","<1","<1","0.015","0.03","0.009","8.3","1.4","32.2","3.4","0.71","1.8","25.5","0.1","0.16","0.21","<0.02","6.4","0.005","0.9"
"Mirs Bay","MM5","2008-09-12","1","Surface Water","1.2","<0.005","1.2","110","7.1","<1","9","0.002","<0.002","0.002","8.3","0.7","29.7","4.2","0.1","3","29.5","0.01","0.23","0.23","<0.02","7.5","0.001","1.6"
"Mirs Bay","MM5","2008-09-12","1","Middle Water","0.9","<0.005","1.1","109","7.1","<1","1","0.003","<0.002","0.002","8.3","0.4","30.7","4.2","0.1","1.1","28.9","0.01","0.26","0.27","<0.02","7.3","0.001","1"
"Mirs Bay","MM5","2008-09-12","1","Bottom Water","1","<0.005","1.8","48","3.3","100","590","<0.002","<0.002","0.002","8","0.5","33.2","4.2","0.11","2.8","25.3","0.01","0.22","0.22","<0.02","7.1","0.001","0.9"
"Mirs Bay","MM5","2008-10-22","1","Surface Water","0.4","<0.005","1.7","108","7.1","<1","<1","0.003","<0.002","0.006","8.4","<0.2","32.2","4.5","0.25","1.8","27.4","0.01","0.29","0.3","0.02","0.8","0.001","1.3"
"Mirs Bay","MM5","2008-10-22","1","Middle Water","0.4","<0.005","6.2","107","7.1","<1","<1","0.005","<0.002","0.007","8.3","0.2","32.3","4.5","0.33","2.6","27.1","0.01","0.2","0.21","<0.02","1.5","0.001","1.2"
"Mirs Bay","MM5","2008-10-22","1","Bottom Water","0.4","0.009","4.8","101","6.7","<1","<1","0.006","<0.002","0.007","8.3","0.6","32.3","4.5","0.36","4.5","27.1","0.02","0.18","0.19","<0.02","2","0.001","1.2"
"Mirs Bay","MM5","2008-11-19","1","Surface Water","0.1","0.017","2.5","96","6.7","<1","1","0.007","0.003","0.006","8.3","0.7","32.5","3","0.43","3","24","0.03","0.1","0.11","0.02","2","0.001","1"
"Mirs Bay","MM5","2008-11-19","1","Middle Water","0.2","0.014","1.5","97","6.7","<1","<1","0.007","0.003","0.006","8.3","0.5","32.5","3","0.44","3.4","24.1","0.02","0.29","0.3","0.02","2","0.001","1.2"
"Mirs Bay","MM5","2008-11-19","1","Bottom Water","0.2","0.012","2","96","6.7","<1","<1","0.007","0.003","0.006","8.3","<0.2","32.5","3","0.44","4.2","24.1","0.02","0.13","0.14","0.02","2.6","0.001","1.4"
"Mirs Bay","MM5","2008-12-09","1","Surface Water","0.4","0.012","1.3","96","7.1","<1","<1","0.011","<0.002","0.008","8.2","0.5","33","2.5","0.59","4.8","20.2","0.03","0.13","0.14","<0.02","5","0.001","1"
"Mirs Bay","MM5","2008-12-09","1","Middle Water","0.4","0.014","1.9","95","7.1","<1","<1","0.009","0.002","0.009","8.2","0.8","33","2.5","0.61","4.9","20","0.03","0.17","0.18","<0.02","4.4","0.001","1"
"Mirs Bay","MM5","2008-12-09","1","Bottom Water","0.5","0.012","1.7","94","7","<1","<1","0.012","<0.002","0.009","8.2","0.8","33","2.5","0.63","7","20","0.03","0.15","0.16","<0.02","5.7","0.001","1.2"
"Mirs Bay","MM6","2008-01-14","1","Surface Water","0.6","0.041","3.7","92","7.2","<1","5","0.025","0.002","0.006","8.2","0.8","31.7","2.8","0.46","2.3","18.2","0.07","0.19","0.22","<0.02","5.9","0.002","1.2"
"Mirs Bay","MM6","2008-01-14","1","Middle Water","0.8","0.042","3.2","95","7.4","<1","3","0.025","0.002","0.008","8.1","1.3","31.7","2.8","0.44","1.6","18.2","0.07","0.21","0.24","<0.02","5.9","0.001","1.1"
"Mirs Bay","MM6","2008-01-14","1","Bottom Water","0.6","0.045","2.7","93","7.2","<1","<1","0.026","0.003","0.007","8.1","1.8","31.7","2.8","0.45","3.1","18.2","0.07","0.2","0.23","<0.02","7.7","0.002","1.6"
"Mirs Bay","MM6","2008-02-20","1","Surface Water","1.1","0.028","9.6","133","11.2","<1","<1","0.068","0.004","0.005","7.8","3.1","32","2.6","0.77","1.7","14.1","0.1","0.21","0.28","<0.02","8.3","0.001","1.1"
"Mirs Bay","MM6","2008-02-20","1","Middle Water","1.2","0.021","9.1","132","11.2","1","1","0.079","0.005","0.007","7.8","3.3","32","2.6","0.81","2","14","0.11","0.18","0.26","<0.02","7.9","0.001","<0.5"
"Mirs Bay","MM6","2008-02-20","1","Bottom Water","0.9","0.028","8.8","131","11.1","<1","1","0.064","0.004","0.007","7.8","5","32","2.6","0.77","2.5","13.9","0.1","0.19","0.26","<0.02","7.6","0.001","<0.5"
"Mirs Bay","MM6","2008-03-11","1","Surface Water","1.5","0.031","5.5","125","10","<1","<1","0.003","<0.002","0.005","8.3","1.6","32.1","2.5","0.36","1.2","16.8","0.04","0.17","0.18","0.03","7.1","0.001","0.9"
"Mirs Bay","MM6","2008-03-11","1","Middle Water","1","0.036","4.2","125","10.1","<1","2","0.016","<0.002","0.005","8.2","1.4","32.2","2.5","0.45","1.8","16.1","0.05","0.17","0.19","<0.02","7.8","0.001","0.8"
"Mirs Bay","MM6","2008-03-11","1","Bottom Water","0.6","0.042","2.2","123","10","<1","2","0.02","0.002","0.006","8.2","1","32.2","2.5","0.5","2.5","16.1","0.06","0.2","0.22","<0.02","7.9","0.002","1"
"Mirs Bay","MM6","2008-04-10","1","Surface Water","2","0.038","10","127","9.2","<1","6","<0.002","<0.002","0.006","8.3","1.7","32.2","2","0.57","2.1","21.8","0.04","0.22","0.22","0.02","8.3","0.002","2.1"
"Mirs Bay","MM6","2008-04-10","1","Middle Water","2.2","0.045","9.5","104","7.7","1","3","<0.002","<0.002","0.005","8.2","1.6","32.7","2","0.66","2.2","20.7","0.05","0.21","0.21","0.03","8.8","0.002","1.1"
