"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"North Western","NM1","2010-03-17","1","Middle Water","0.6","0.16","1.1","89","6.7","300","490","0.067","0.011","0.018","8.1","0.4","33","2","0.47","8.3","19.1","0.24","0.36","0.44","0.04","12.1","0.006","1.1"
"North Western","NM1","2010-03-17","1","Bottom Water","0.6","0.23","1","187","14.2","410","840","0.058","0.011","0.017","8.1","0.2","33","2","0.46","10","19.1","0.3","0.27","0.34","0.04","15.6","0.009","1.4"
"North Western","NM1","2010-04-14","1","Surface Water","0.4","0.21","0.7","90","6.6","23","47","0.18","0.034","0.03","7.6","<0.2","32.1","2.2","0.98","4.3","21.3","0.42","0.34","0.55","0.04","3.3","0.003","0.8"
"North Western","NM1","2010-04-14","1","Middle Water","0.5","0.19","0.3","89","6.5","49","75","0.16","0.028","0.028","7.6","<0.2","32.5","2.2","0.94","6.5","21.1","0.38","0.35","0.54","0.04","4.5","0.002","0.9"
"North Western","NM1","2010-04-14","1","Bottom Water","0.5","0.19","0.4","90","6.6","260","440","0.13","0.022","0.028","7.6","0.3","32.8","2.2","0.86","6.4","21","0.34","0.36","0.51","0.04","3.9","0.002","1"
"North Western","NM1","2010-05-07","1","Surface Water","1.6","0.028","22","151","10.9","1","8","0.76","0.2","0.006","8.1","1.3","22.8","4.2","0.16","2.8","24.8","0.99","0.25","1.21","0.03","1.3","0.002","1.9"
"North Western","NM1","2010-05-07","1","Middle Water","1.3","0.072","9.8","103","7.4","60","120","0.28","0.076","0.006","7.8","1.7","31.2","4.2","0.12","2.9","22.5","0.43","0.24","0.6","0.03","1.4","0.002","1.5"
"North Western","NM1","2010-05-07","1","Bottom Water","0.9","0.075","2.9","97","7","1000","2200","0.12","0.029","0.01","7.7","1.2","32.4","4.2","0.19","1.3","22.3","0.22","0.21","0.36","0.02","1.3","0.001","0.7"
"North Western","NM1","2010-06-03","1","Surface Water","0.5","0.14","2.5","65","4.6","54","250","0.57","0.083","0.024","7.8","0.8","24.6","3.8","2.1","1.5","25.6","0.79","0.28","0.93","0.04","1.4","0.004","0.7"
"North Western","NM1","2010-06-03","1","Middle Water","0.6","0.13","1.4","68","4.7","1000","2900","0.27","0.036","0.019","7.8","0.7","28.1","3.8","0.89","1.1","25.6","0.44","0.26","0.57","0.03","2.6","0.004","0.5"
"North Western","NM1","2010-06-03","1","Bottom Water","0.6","0.12","1","62","4.2","2500","6200","0.17","0.023","0.017","7.8","0.7","31.2","3.8","0.5","3.5","25.6","0.31","0.27","0.46","0.04","3.7","0.003","0.8"
"North Western","NM1","2010-07-23","1","Surface Water","1.1","0.063","8.3","94","6.4","5","13","0.37","0.042","0.016","7.9","3.2","24.8","2.6","0.99","2.9","27.3","0.48","0.26","0.67","0.04","4.3","0.003","1.1"
"North Western","NM1","2010-07-23","1","Middle Water","0.7","0.11","4.4","68","4.6","240","540","0.19","0.035","0.028","7.9","2.7","28.8","2.6","0.84","5.6","26.1","0.34","0.3","0.53","0.05","5.3","0.004","1.2"
"North Western","NM1","2010-07-23","1","Bottom Water","1.2","0.12","7.9","55","3.8","390","840","0.16","0.037","0.02","7.8","23","29.9","2.6","1","55","25.7","0.32","0.39","0.59","0.08","35.8","0.004","6.3"
"North Western","NM1","2010-08-05","1","Surface Water","4.6","0.017","54","72","5","3","20","0.89","0.11","0.011","8.9","38","13.2","1.8","2.3","9.9","30.6","1.02","0.52","1.52","0.04","8.3","0.007","5.8"
"North Western","NM1","2010-08-05","1","Middle Water","1.2","0.051","6.9","53","3.6","65","160","0.32","0.058","0.009","8","4.8","29.2","1.8","1.8","5.8","26","0.43","0.16","0.54","0.03","6.9","0.003","1.2"
"North Western","NM1","2010-08-05","1","Bottom Water","1.2","0.024","6.3","31","2.1","55","160","0.17","0.03","0.016","7.9","4.3","32.8","1.8","1.6","13","24.5","0.22","0.14","0.34","0.04","10.6","0.001","1.8"
"North Western","NM1","2010-09-17","1","Surface Water","1.2","0.039","20","102","7","9","34","0.86","0.29","0.021","8.1","4.2","20","2.2","3.6","3.3","28.8","1.19","0.36","1.51","0.06","2.2","0.003","1.5"
"North Western","NM1","2010-09-17","1","Middle Water","0.7","0.043","6.7","50","3.4","28","91","0.44","0.15","0.033","7.9","2.6","28.1","2.2","2.7","6.2","26.8","0.63","0.16","0.75","0.05","5","0.002","1.2"
"North Western","NM1","2010-09-17","1","Bottom Water","0.5","0.034","2.6","29","2","70","160","0.29","0.055","0.033","7.9","1.6","31.7","2.2","2.3","8.9","25.3","0.38","0.12","0.47","0.04","6.5","0.001","1.5"
"North Western","NM1","2010-10-07","1","Surface Water","0.4","0.16","0.7","69","4.7","360","1900","0.21","0.04","0.028","7.9","1","29.7","34","1.5","9.3","27","0.41","0.3","0.55","0.05","6.6","0.006","1.7"
"North Western","NM1","2010-10-07","1","Middle Water","0.3","0.2","1.2","69","4.6","1600","7000","0.2","0.038","0.029","7.9","1.8","29.8","34","1.4","16","27","0.44","0.27","0.51","0.05","10.6","0.009","2.6"
"North Western","NM1","2010-10-07","1","Bottom Water","0.4","0.19","1.4","68","4.6","2300","8700","0.19","0.036","0.029","7.9","2.9","29.8","34","1.4","28","27.1","0.42","0.34","0.57","0.05","18.4","0.008","3.4"
"North Western","NM1","2010-11-17","1","Surface Water","0.1","0.1","2.1","84","6","35","77","0.16","0.066","0.03","7.9","0.7","31.9","2.3","1.1","2.9","23","0.33","0.3","0.53","0.05","2.4","0.003","0.7"
"North Western","NM1","2010-11-17","1","Middle Water","<0.1","0.11","1.9","82","5.8","42","110","0.16","0.065","0.031","7.9","0.9","32","2.3","1.2","2.5","23","0.34","0.31","0.54","0.04","1.9","0.003","0.6"
"North Western","NM1","2010-11-17","1","Bottom Water","0.3","0.13","0.8","81","5.7","55","130","0.15","0.059","0.031","7.9","0.5","32","2.3","1.3","2.7","23","0.34","0.3","0.51","0.04","2.2","0.004","0.6"
"North Western","NM1","2010-12-04","1","Surface Water","0.6","0.13","4.9","95","6.9","31","280","0.18","0.028","0.02","7.9","1.8","31.5","1","0.43","4.4","22.2","0.34","0.28","0.49","0.04","12.8","0.004","1"
"North Western","NM1","2010-12-04","1","Middle Water","0.6","0.15","5.8","94","6.8","28","60","0.17","0.024","0.02","8","1.1","31.6","1","0.44","9.8","22.2","0.34","0.27","0.46","0.05","14.9","0.005","1.8"
"North Western","NM1","2010-12-04","1","Bottom Water","0.7","0.14","5","94","6.8","31","52","0.16","0.023","0.02","8","1.7","31.7","1","0.43","7.8","22.2","0.32","0.31","0.49","0.05","15.2","0.005","1.3"
"North Western","NM2","2010-01-14","1","Surface Water","0.6","0.13","0.8","92","7.3","85","170","0.11","0.021","0.023","7.8","0.4","32.1","2.3","0.74","5.5","17.4","0.26","0.23","0.36","0.04","4.1","0.002","0.8"
"North Western","NM2","2010-01-14","1","Middle Water","0.6","0.13","1","92","7.3","110","240","0.11","0.021","0.023","7.8","0.6","32.1","2.3","0.74","5.9","17.4","0.26","0.28","0.41","0.04","5.6","0.002","0.9"
"North Western","NM2","2010-01-14","1","Bottom Water","0.5","0.12","0.7","92","7.3","190","420","0.11","0.021","0.022","7.8","0.6","32.1","2.3","0.74","6.6","17.4","0.25","0.26","0.39","0.04","5.6","0.002","0.9"
"North Western","NM2","2010-02-18","1","Surface Water","0.4","0.084","1.5","91","7.2","330","560","0.12","0.052","0.019","7.8","<0.2","32.2","3","1","4.3","16.7","0.26","0.16","0.33","0.03","2.7","0.001","0.8"
"North Western","NM2","2010-02-18","1","Middle Water","0.5","0.088","0.7","91","7.2","320","520","0.12","0.052","0.019","7.8","<0.2","32.2","3","1","3.9","16.8","0.26","0.16","0.33","0.03","3.5","0.001","0.9"
"North Western","NM2","2010-02-18","1","Bottom Water","0.4","0.089","0.6","91","7.2","430","730","0.12","0.052","0.019","7.8","<0.2","32.2","3","1","5.6","16.8","0.26","0.2","0.37","0.03","4.5","0.001","1"
"North Western","NM2","2010-03-17","1","Surface Water","0.5","0.16","1.1","89","6.8","74","180","0.069","0.012","0.018","8.1","0.4","32.9","1.5","0.46","5.8","19.2","0.24","0.31","0.39","0.04","9.4","0.006","0.8"
"North Western","NM2","2010-03-17","1","Middle Water","3.8","0.14","0.9","90","6.8","89","210","0.067","0.011","0.019","8.1","0.5","32.9","1.5","0.47","8.5","19.2","0.22","0.29","0.37","0.04","10.5","0.006","1.2"
"North Western","NM2","2010-03-17","1","Bottom Water","0.5","0.15","0.4","89","6.8","69","130","0.067","0.011","0.019","8.1","0.4","32.9","1.5","0.47","9.9","19.2","0.23","0.26","0.34","0.03","13.5","0.006","1.2"
"North Western","NM2","2010-04-14","1","Surface Water","0.5","0.22","1.1","93","6.8","34","67","0.25","0.044","0.03","7.6","<0.2","31.5","2","1.2","4.1","21.4","0.51","0.37","0.66","0.05","3.2","0.003","1"
"North Western","NM2","2010-04-14","1","Middle Water","0.4","0.21","0.5","92","6.7","37","60","0.2","0.035","0.029","7.6","<0.2","32.2","2","1","4.7","21.2","0.45","0.36","0.6","0.04","3.5","0.003","0.9"
"North Western","NM2","2010-04-14","1","Bottom Water","0.4","0.2","0.4","90","6.6","41","87","0.16","0.028","0.028","7.6","<0.2","32.6","2","0.94","5.5","21.1","0.39","0.27","0.46","0.04","4.4","0.003","1"
"North Western","NM2","2010-05-07","1","Surface Water","4","0.055","47","156","11.5","3","12","0.91","0.23","0.008","8.1","3.6","21","3.5","0.53","4.8","24.7","1.2","0.41","1.55","0.04","2","0.003","3.1"
"North Western","NM2","2010-05-07","1","Middle Water","1.5","0.051","10","134","9.7","9","32","0.53","0.15","0.004","7.9","2.2","26.4","3.5","0.13","3","23.8","0.73","0.27","0.95","0.03","1.4","0.002","1.8"
"North Western","NM2","2010-05-07","1","Bottom Water","1.5","0.061","11","119","8.6","94","130","0.44","0.12","0.004","7.8","1.3","29.5","3.5","0.13","2.2","23","0.62","0.27","0.83","0.02","1.2","0.002","1.4"
"North Western","NM2","2010-06-03","1","Surface Water","0.4","0.17","3.2","78","5.6","9","33","0.68","0.11","0.031","7.8","0.5","23.2","3.1","2.7","1.6","25.6","0.96","0.3","1.09","0.05","1.5","0.005","<0.5"
"North Western","NM2","2010-06-03","1","Middle Water","0.4","0.13","2.6","71","4.9","120","360","0.35","0.048","0.02","7.8","<0.2","27.4","3.1","1.3","1.9","25.7","0.53","0.26","0.66","0.04","1.4","0.004","0.8"
"North Western","NM2","2010-06-03","1","Bottom Water","0.3","0.13","1.3","62","4.3","1500","3300","0.27","0.036","0.019","7.8","<0.2","29.3","3.1","0.9","1.1","25.7","0.44","0.57","0.88","0.03","1.7","0.004","<0.5"
"North Western","NM2","2010-07-23","1","Surface Water","0.7","0.097","5.2","64","4.4","130","180","0.42","0.048","0.022","7.9","3.3","25.1","2.1","1.6","4","27.4","0.57","0.2","0.67","0.04","6.6","0.004","1.1"
"North Western","NM2","2010-07-23","1","Middle Water","0.6","0.12","4.7","54","3.7","1700","3100","0.28","0.039","0.028","7.8","3.5","25.2","2.1","1.3","8.9","27.5","0.44","0.23","0.55","0.05","8.5","0.004","1.5"
"North Western","NM2","2010-07-23","1","Bottom Water","0.8","0.12","4.8","56","3.9","130","400","0.23","0.037","0.017","7.8","3.4","28","2.1","1","9.3","26.4","0.39","0.21","0.48","0.04","7.5","0.004","1.5"
"North Western","NM2","2010-08-05","1","Surface Water","2.7","0.05","53","140","9.8","27","96","0.9","0.12","0.009","8.5","22","15.9","1.4","3","8.6","29.7","1.07","0.23","1.25","<0.02","6.8","0.009","4.1"
"North Western","NM2","2010-08-05","1","Middle Water","2","0.044","40","110","7.6","42","120","0.81","0.12","0.008","8.3","9.6","18.6","1.4","3.4","6.8","29.1","0.97","0.19","1.12","0.02","6.8","0.005","2.6"
"North Western","NM2","2010-08-05","1","Bottom Water","1.1","0.073","8.6","55","3.8","210","550","0.51","0.086","0.013","8","2.4","27.2","1.4","2.6","5.3","27.1","0.67","0.24","0.84","0.03","5.9","0.004","1.2"
"North Western","NM2","2010-09-17","1","Surface Water","1","0.026","9.2","76","5.2","14","72","0.89","0.28","0.026","8","2.6","20.9","2.1","4.1","3.5","29","1.2","0.3","1.47","0.05","2.9","0.001","1.2"
"North Western","NM2","2010-09-17","1","Middle Water","0.9","0.034","11","62","4.2","160","460","0.59","0.22","0.03","7.9","2.6","25.8","2.1","3.4","3.5","27.8","0.84","0.21","1.02","0.05","3","0.002","1.1"
"North Western","NM2","2010-09-17","1","Bottom Water","0.7","0.044","8.6","56","3.8","110","330","0.49","0.18","0.033","7.9","2.4","26.8","2.1","3","4.7","27.5","0.71","0.15","0.82","0.05","3.4","0.002","1.1"
"North Western","NM2","2010-10-07","1","Surface Water","0.5","0.17","0.9","68","4.6","90","280","0.21","0.041","0.029","7.9","1.2","29.7","1.7","1.4","9.4","27","0.42","0.27","0.52","0.04","7.3","0.008","1.8"
"North Western","NM2","2010-10-07","1","Middle Water","0.3","0.16","1.6","69","4.7","90","210","0.21","0.041","0.029","7.9","0.7","29.7","1.7","1.4","9.7","27","0.41","0.26","0.51","0.04","7.7","0.007","1.7"
"North Western","NM2","2010-10-07","1","Bottom Water","0.3","0.17","1.3","69","4.6","84","220","0.21","0.041","0.029","7.9","1.2","29.7","1.7","1.5","12","27","0.42","0.25","0.5","0.04","10.5","0.008","1.7"
"North Western","NM2","2010-11-17","1","Surface Water","0.3","0.066","4.9","91","6.5","5","16","0.17","0.083","0.024","7.9","4","31.6","2.8","0.69","4.2","23","0.32","0.25","0.5","0.04","3.2","0.002","1"
"North Western","NM2","2010-11-17","1","Middle Water","0.3","0.078","4.3","90","6.5","16","36","0.17","0.081","0.025","7.9","2.6","31.7","2.8","0.83","4.9","23","0.33","0.24","0.49","0.04","3.3","0.003","1"
"North Western","NM2","2010-11-17","1","Bottom Water","0.2","0.095","4.3","86","6.1","12","29","0.17","0.076","0.027","7.9","1.9","31.8","2.8","0.96","6.3","23","0.34","0.28","0.53","0.04","4.2","0.003","1.1"
"North Western","NM2","2010-12-04","1","Surface Water","0.6","0.14","4","95","6.9","25","64","0.17","0.025","0.021","8","1","31.6","1.4","0.44","4.5","22.3","0.34","0.28","0.48","0.04","12.5","0.005","1"
"North Western","NM2","2010-12-04","1","Middle Water","0.7","0.14","4.9","96","6.9","26","57","0.17","0.025","0.02","8","1.3","31.6","1.4","0.44","5.1","22.2","0.34","0.27","0.47","0.04","13.1","0.005","0.9"
"North Western","NM2","2010-12-04","1","Bottom Water","0.8","0.13","5","94","6.8","28","44","0.17","0.025","0.02","8","1.4","31.6","1.4","0.44","6.4","22.2","0.33","0.27","0.47","0.04","13.9","0.005","1"
"North Western","NM3","2010-01-14","1","Surface Water","0.7","0.14","0.8","90","7.1","400","750","0.11","0.021","0.023","7.8","0.6","32.1","2.3","0.77","5.3","17.4","0.27","0.28","0.41","0.04","4.1","0.002","0.8"
"North Western","NM3","2010-01-14","1","Middle Water","0.7","0.14","1","91","7.2","300","650","0.11","0.022","0.022","7.8","1","32.1","2.3","0.76","7.1","17.2","0.27","0.25","0.38","0.05","6.9","0.002","1"
"North Western","NM3","2010-01-14","1","Bottom Water","0.7","0.14","0.9","93","7.3","280","480","0.12","0.022","0.023","7.8","0.8","32.1","2.3","0.76","6.9","17.2","0.28","0.28","0.42","0.04","7.1","0.002","1"
"North Western","NM3","2010-02-18","1","Surface Water","0.3","0.093","0.9","91","7.3","510","820","0.12","0.054","0.02","7.8","<0.2","32.1","2.5","1","4.8","16.7","0.27","0.16","0.33","0.03","3.9","0.002","1"
"North Western","NM3","2010-02-18","1","Middle Water","0.4","0.097","1","91","7.3","510","780","0.12","0.055","0.02","7.8","<0.2","32.1","2.5","1.1","4.8","16.7","0.27","0.18","0.36","0.03","3.9","0.002","0.8"
"North Western","NM3","2010-02-18","1","Bottom Water","0.4","0.086","0.9","91","7.3","520","810","0.12","0.054","0.019","7.8","<0.2","32.1","2.5","1.1","6.3","16.7","0.26","0.19","0.36","0.03","4.6","0.001","0.9"
"North Western","NM3","2010-03-17","1","Surface Water","1.2","0.16","1.8","97","7.3","83","220","0.13","0.022","0.017","8.2","1.2","32.3","1.5","0.62","2.4","19.5","0.31","0.33","0.48","0.04","7.6","0.007","0.8"
"North Western","NM3","2010-03-17","1","Middle Water","0.8","0.13","1.5","94","7.1","160","210","0.13","0.022","0.016","8.2","0.4","32.4","1.5","0.62","4.2","19.4","0.28","0.26","0.41","0.03","8.5","0.005","0.8"
"North Western","NM3","2010-03-17","1","Bottom Water","0.5","0.15","0.5","91","6.9","200","390","0.11","0.018","0.016","8.2","0.2","32.7","1.5","0.57","6.2","19.4","0.28","0.26","0.39","0.03","9.9","0.006","0.9"
"North Western","NM3","2010-04-14","1","Surface Water","0.4","0.23","1","92","6.7","90","210","0.3","0.054","0.031","7.6","<0.2","31","2.1","1.3","8.5","21.8","0.58","0.41","0.76","0.05","6.7","0.003","1.2"
"North Western","NM3","2010-04-14","1","Middle Water","0.5","0.2","0.7","88","6.5","90","150","0.21","0.036","0.03","7.6","<0.2","32.1","2.1","1","10","21.3","0.45","0.4","0.65","0.05","8.5","0.003","1.5"
"North Western","NM3","2010-04-14","1","Bottom Water","0.5","0.2","0.4","89","6.6","44","91","0.18","0.03","0.029","7.6","0.2","32.3","2.1","0.97","9.5","21.2","0.41","0.29","0.5","0.05","6.7","0.003","1.4"
"North Western","NM3","2010-05-07","1","Surface Water","1.8","0.046","17","138","10","660","1600","0.62","0.16","0.005","7.9","1.9","25.4","4","0.26","3.3","24.1","0.83","0.27","1.05","0.02","1.6","0.002","2"
"North Western","NM3","2010-05-07","1","Middle Water","1.8","0.057","10","125","9.1","390","890","0.44","0.12","0.004","7.8","1.9","28.1","4","0.13","2.8","23.3","0.62","0.25","0.81","0.04","1.1","0.002","1.7"
"North Western","NM3","2010-05-07","1","Bottom Water","1.1","0.084","12","106","7.6","140","240","0.29","0.082","0.008","7.7","1.1","30.2","4","0.13","2.6","22.8","0.46","0.27","0.64","0.06","1.4","0.002","1.2"
"North Western","NM3","2010-06-03","1","Surface Water","0.5","0.15","2.2","67","4.7","33","130","0.55","0.086","0.027","7.8","1.3","24.8","2.6","2.1","2.2","26.2","0.79","0.3","0.94","0.04","2.3","0.005","0.8"
"North Western","NM3","2010-06-03","1","Middle Water","0.4","0.13","1.1","67","4.7","35","170","0.43","0.062","0.023","7.8","1","24.8","2.6","1.6","1.3","26.4","0.62","0.29","0.78","0.04","1.8","0.004","0.5"
"North Western","NM3","2010-06-03","1","Bottom Water","0.4","0.13","0.9","65","4.5","100","250","0.3","0.041","0.02","7.8","0.7","28.9","2.6","1.1","5.3","25.7","0.47","0.25","0.59","0.03","5.1","0.004","0.9"
"North Western","NM3","2010-07-23","1","Surface Water","1","0.098","7.1","78","5.4","42","110","0.51","0.055","0.028","8","3.4","23.1","1.9","1.8","4","27.7","0.66","0.3","0.87","0.06","3.4","0.005","1.2"
"North Western","NM3","2010-07-23","1","Middle Water","0.4","0.12","4.8","58","4","450","1100","0.24","0.04","0.033","7.8","4.6","28.5","1.9","1.2","9.8","26.4","0.4","0.26","0.54","0.06","8.5","0.004","1.5"
"North Western","NM3","2010-07-23","1","Bottom Water","0.4","0.13","3.3","53","3.6","1200","4200","0.18","0.039","0.02","7.8","6.4","29.3","1.9","0.99","19","25.9","0.35","0.29","0.51","0.05","13.4","0.004","2.4"
"North Western","NM3","2010-08-05","1","Surface Water","2.5","0.045","50","130","9","46","130","0.81","0.12","0.008","8.5","13","17.1","1.6","2.9","8.1","29.4","0.98","0.38","1.31","0.04","6.7","0.008","4.1"
"North Western","NM3","2010-08-05","1","Middle Water","1","0.074","5.3","40","2.8","1100","3600","0.37","0.069","0.022","7.9","1.8","29.1","1.6","2.3","5.9","26.3","0.51","0.2","0.64","0.04","6","0.003","1.3"
"North Western","NM3","2010-08-05","1","Bottom Water","0.8","0.11","2.7","34","2.4","3800","11000","0.28","0.056","0.021","7.9","0.7","31.6","1.6","2","6.8","25.3","0.45","0.17","0.51","0.04","8.3","0.004","1.3"
"North Western","NM3","2010-09-17","1","Surface Water","2.2","0.034","25","108","7.3","15","94","0.55","0.2","0.009","8.2","3.8","23.7","2.1","2.8","3.2","28.8","0.78","0.27","1.02","0.04","3","0.003","1.7"
"North Western","NM3","2010-09-17","1","Middle Water","0.9","0.038","12","55","3.7","610","2100","0.49","0.17","0.03","7.9","3.3","27","2.1","2.9","3.5","27.4","0.7","0.17","0.83","0.04","2.5","0.002","1"
"North Western","NM3","2010-09-17","1","Bottom Water","0.8","0.048","3.7","35","2.4","310","1100","0.35","0.098","0.036","7.9","2.2","30.5","2.1","2.6","4.2","26","0.5","0.13","0.58","0.04","4.2","0.002","1"
"North Western","NM3","2010-10-07","1","Surface Water","0.4","0.14","1.3","76","5.1","900","2700","0.19","0.041","0.024","8","0.7","29.5","2","1.4","9.3","26.9","0.37","0.26","0.49","0.04","7.1","0.007","1.6"
"North Western","NM3","2010-10-07","1","Middle Water","0.3","0.14","1.7","76","5.2","1200","3800","0.2","0.041","0.025","8","0.6","29.5","2","1.4","9.6","26.9","0.38","0.25","0.49","0.05","7.2","0.007","1.6"
"North Western","NM3","2010-10-07","1","Bottom Water","0.7","0.14","0.6","75","5.1","2700","9500","0.19","0.038","0.024","8","2.4","29.6","2","1.4","23","26.9","0.37","0.28","0.51","0.05","15.2","0.007","2.9"
"North Western","NM3","2010-11-17","1","Surface Water","0.5","0.066","5.3","97","6.8","350","760","0.18","0.089","0.02","7.9","4.5","31.3","2.1","0.51","5.1","23.6","0.34","0.28","0.55","0.04","3.4","0.002","1.2"
"North Western","NM3","2010-11-17","1","Middle Water","0.4","0.094","6.9","91","6.5","480","1300","0.18","0.089","0.022","7.9","3.7","31.3","2.1","0.61","4","23.1","0.36","0.29","0.56","0.04","3.2","0.003","1"
"North Western","NM3","2010-11-17","1","Bottom Water","0.3","0.085","4.5","85","6.1","150","440","0.17","0.084","0.026","7.9","2.4","31.6","2.1","0.85","5","23.1","0.34","0.28","0.53","0.04","3.9","0.003","0.8"
"North Western","NM3","2010-12-04","1","Surface Water","0.9","0.12","5.4","96","7","130","250","0.21","0.034","0.021","8","1.6","31.1","1.5","0.65","6.1","22.2","0.36","0.26","0.5","0.04","15.1","0.004","1.2"
"North Western","NM3","2010-12-04","1","Middle Water","0.9","0.11","5.7","94","6.8","500","670","0.21","0.034","0.02","8","0.8","31.1","1.5","0.63","9.1","22.2","0.35","0.26","0.5","0.05","17.2","0.004","1.6"
"North Western","NM3","2010-12-04","1","Bottom Water","0.8","0.12","4.9","95","6.9","270","540","0.2","0.032","0.021","8","2.1","31.3","1.5","0.62","9.9","22.3","0.35","0.26","0.49","0.05","17.6","0.004","1.8"
"North Western","NM5","2010-01-14","1","Surface Water","0.6","0.15","1.6","96","7.5","110","290","0.12","0.023","0.023","7.8","<0.2","32.1","2.5","0.78","6.1","18","0.29","0.26","0.4","0.04","5.6","0.002","0.9"
"North Western","NM5","2010-01-14","1","Middle Water","0.7","0.14","1.3","94","7.4","340","1000","0.12","0.024","0.025","7.8","1","32.1","2.5","0.76","7","17.3","0.28","0.27","0.41","0.04","6.3","0.002","1"
"North Western","NM5","2010-01-14","1","Bottom Water","0.4","0.16","1","92","7.3","570","1100","0.12","0.024","0.025","7.8","0.8","32.1","2.5","0.77","11","17.2","0.3","0.25","0.39","0.04","10.2","0.002","1.5"
"North Western","NM5","2010-02-18","1","Surface Water","0.4","0.092","0.7","91","7.3","1800","3500","0.15","0.063","0.02","7.8","0.5","31.9","1.9","1.2","9.9","16.6","0.31","0.2","0.41","0.04","8.2","0.001","1.4"
"North Western","NM5","2010-02-18","1","Middle Water","0.5","0.09","1.3","91","7.3","920","1300","0.15","0.062","0.021","7.8","<0.2","31.9","1.9","1.1","15","16.5","0.3","0.18","0.39","0.04","10.3","0.001","2.1"
"North Western","NM5","2010-02-18","1","Bottom Water","0.5","0.085","1.6","91","7.3","1500","2700","0.15","0.063","0.019","7.8","<0.2","31.9","1.9","1.2","19","16.5","0.3","0.21","0.42","0.04","15.1","0.001","2.2"
"North Western","NM5","2010-03-17","1","Surface Water","0.6","0.2","1","91","6.9","210","320","0.21","0.038","0.023","8.2","0.6","31.4","0.8","0.88","5.6","19.8","0.45","0.3","0.55","0.04","10.3","0.008","0.9"
"North Western","NM5","2010-03-17","1","Middle Water","0.7","0.15","1","93","7.1","300","490","0.18","0.033","0.019","8.2","0.9","31.7","0.8","0.81","9.2","19.5","0.36","0.34","0.55","0.04","12.8","0.006","1.3"
"North Western","NM5","2010-03-17","1","Bottom Water","0.6","0.18","0.9","92","7","1700","4200","0.13","0.023","0.019","8.2","<0.2","32.3","0.8","0.66","8.4","19.5","0.33","0.44","0.59","0.04","13.5","0.008","1.1"
"North Western","NM5","2010-04-14","1","Surface Water","0.7","0.28","0.6","96","7.1","130","210","0.47","0.092","0.035","7.6","<0.2","29.1","1.8","1.8","19","22.2","0.84","0.47","1.03","0.06","13.5","0.004","3"
"North Western","NM5","2010-04-14","1","Middle Water","0.5","0.25","1.3","95","7","410","890","0.38","0.073","0.031","7.6","0.7","30.1","1.8","1.5","18","22","0.7","0.4","0.85","0.06","12.8","0.003","2.1"
"North Western","NM5","2010-04-14","1","Bottom Water","0.5","0.24","0.8","90","6.6","2100","3400","0.31","0.059","0.032","7.6","0.6","30.9","1.8","1.4","9.1","21.8","0.61","0.35","0.72","0.05","7.4","0.003","1.5"
"North Western","NM5","2010-05-07","1","Surface Water","2.4","0.12","20","125","9.4","33","95","1.3","0.29","0.013","7.8","2.9","15.6","2.5","2.4","2.6","25.1","1.71","0.52","2.11","0.06","2.2","0.004","1.6"
"North Western","NM5","2010-05-07","1","Middle Water","1.4","0.063","20","120","8.7","62","200","0.67","0.17","0.006","7.8","2.3","27.3","2.5","0.35","2.7","23.6","0.9","0.35","1.19","0.03","4.6","0.001","1.4"
"North Western","NM5","2010-05-07","1","Bottom Water","1.4","0.13","10","98","7.1","3600","12000","0.34","0.09","0.01","7.7","1.7","29.6","2.5","0.19","2.4","22.9","0.56","0.27","0.7","0.03","4.1","0.003","1.1"
"North Western","NM5","2010-06-03","1","Surface Water","0.6","0.26","2","65","4.7","80","340","1","0.17","0.049","7.7","1","18.3","2.2","4.3","2.8","26","1.43","0.46","1.63","0.06","3.5","0.007","0.8"
"North Western","NM5","2010-06-03","1","Middle Water","0.4","0.14","1.6","65","4.5","220","700","0.46","0.069","0.024","7.8","0.7","26.7","2.2","1.8","2.1","25.9","0.67","0.29","0.82","0.04","2.3","0.004","0.7"
"North Western","NM5","2010-06-03","1","Bottom Water","<0.1","0.16","1.1","56","3.9","16000","37000","0.26","0.035","0.022","7.8","1.7","28.1","2.2","0.92","15","25.8","0.46","0.3","0.6","0.04","13.1","0.005","2.1"
"North Western","NM5","2010-07-23","1","Surface Water","0.7","0.11","6.2","74","5.2","38","90","0.76","0.069","0.027","8","3.1","19","1.2","3.2","2.4","28.4","0.94","0.31","1.14","0.06","4.3","0.006","1"
