"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM7","2006-09-21","1","Bottom Water","0.7","0.047","4.9","100","6.9","<1","1","0.014","0.003","0.004","8.2","2.5","32.6","3.5","0.5","1.6","24.9","0.06","0.12","0.14","<0.02","10.5","0.003","0.8"
"Mirs Bay","MM7","2006-10-19","1","Surface Water","2.2","0.036","2.5","96","6.2","<1","<1","0.006","0.015","<0.002","7.9","<0.2","32.7","4.8","0.89","1.2","27.8","0.06","0.15","0.17","<0.02","9.9","0.001","1.1"
"Mirs Bay","MM7","2006-10-19","1","Middle Water","1.9","0.045","2.5","96","6.3","<1","<1","0.006","0.016","<0.002","7.9","0.3","32.7","4.8","0.9","1.3","27.6","0.07","0.13","0.15","<0.02","9.4","0.002","1"
"Mirs Bay","MM7","2006-10-19","1","Bottom Water","0.9","0.05","2.4","90","5.9","<1","<1","0.009","0.019","<0.002","7.8","<0.2","32.7","4.8","0.94","1.3","27.5","0.08","0.13","0.16","<0.02","10","0.002","1.1"
"Mirs Bay","MM7","2006-11-22","1","Surface Water","1","0.063","4.3","107","7.7","120","640","0.029","0.02","0.005","8.2","<0.2","29.7","2.4","0.68","1.4","23.1","0.11","0.18","0.23","<0.02","12","0.003","0.6"
"Mirs Bay","MM7","2006-11-22","1","Middle Water","0.5","0.052","1.2","104","7.2","19","120","0.021","0.024","0.006","8.1","0.5","32.3","2.4","0.6","1.4","24.2","0.1","0.17","0.22","<0.02","10.6","0.003","<0.5"
"Mirs Bay","MM7","2006-11-22","1","Bottom Water","0.3","0.06","2","100","6.9","2","17","0.018","0.021","0.005","8.1","<0.2","32.8","2.4","0.68","1.3","24.4","0.1","0.17","0.21","<0.02","10.9","0.003","1.2"
"Mirs Bay","MM7","2006-12-14","1","Surface Water","0.5","0.018","3.2","97","7","<1","1","0.003","<0.002","0.007","8","<0.2","33","2","0.16","2","21.5","0.02","0.14","0.15","<0.02","12.5","0.001","0.7"
"Mirs Bay","MM7","2006-12-14","1","Middle Water","0.4","0.018","3.6","98","7.2","1","1","<0.002","<0.002","0.006","8","<0.2","33","2","0.18","2.9","21.5","0.02","0.14","0.14","<0.02","11.8","0.001","1"
"Mirs Bay","MM7","2006-12-14","1","Bottom Water","0.5","0.018","2.6","99","7.2","<1","1","0.004","<0.002","0.006","8","0.2","33","2","0.18","3.7","21.5","0.02","0.12","0.13","<0.02","12","0.001","2.4"
"Mirs Bay","MM8","2006-01-05","1","Surface Water","0.4","0.01","3.4","91","7.2","<1","<1","0.07","0.007","0.009","8.1","<0.2","32.8","2.5","0.77","1.2","17.4","0.09","0.05","0.13","0.02","8.2","0.001","<0.5"
"Mirs Bay","MM8","2006-01-05","1","Middle Water","0.5","0.012","3.3","100","7.9","<1","<1","0.068","0.007","0.008","8.1","<0.2","32.8","2.5","0.77","1.3","17.4","0.09","0.12","0.2","<0.02","8","0.001","0.7"
"Mirs Bay","MM8","2006-01-05","1","Bottom Water","0.5","0.016","4.1","100","7.9","<1","<1","0.073","0.006","0.01","8.1","<0.2","32.8","2.5","0.81","2.2","17.5","0.1","0.12","0.2","0.02","10.4","0.001","0.8"
"Mirs Bay","MM8","2006-02-10","1","Surface Water","0.4","<0.005","1.4","104","8.2","<1","<1","0.08","0.015","0.009","8","<0.2","32.5","2.7","0.73","7.5","17.1","0.1","0.14","0.24","<0.02","10","0.001","1.4"
"Mirs Bay","MM8","2006-02-10","1","Middle Water","0.3","<0.005","1.1","110","8.7","<1","<1","0.079","0.019","0.01","8","<0.2","32.7","2.7","0.67","12","16.8","0.1","0.17","0.27","<0.02","12","0.001","2.9"
"Mirs Bay","MM8","2006-02-10","1","Bottom Water","0.3","<0.005","1","112","8.9","<1","1","0.068","0.012","0.009","8","0.2","33.1","2.7","0.4","26","16.9","0.09","0.11","0.19","0.02","21.5","0.001","5.4"
"Mirs Bay","MM8","2006-03-03","1","Surface Water","0.7","<0.005","1.6","100","7.9","<1","560","0.055","0.014","0.006","8","<0.2","32.7","2.8","0.65","2.8","17.3","0.07","0.13","0.2","<0.02","7.9","0.001","1.5"
"Mirs Bay","MM8","2006-03-03","1","Middle Water","0.7","0.007","1.8","101","8.1","<1","80","0.049","0.013","0.006","8","<0.2","32.7","2.8","0.61","2.6","16.8","0.07","0.14","0.2","<0.02","7.7","0.001","1.6"
"Mirs Bay","MM8","2006-03-03","1","Bottom Water","0.6","0.006","1.7","101","8","<1","15","0.054","0.014","0.007","8","<0.2","32.8","2.8","0.61","2.3","17.1","0.07","0.11","0.18","<0.02","9.7","0.001","0.9"
"Mirs Bay","MM8","2006-04-06","1","Surface Water","0.7","0.021","3.2","113","8.3","<1","<1","0.026","0.005","0.005","8","<0.2","33.2","4.6","0.3","0.6","21","0.05","0.14","0.17","<0.02","7.1","0.001","<0.5"
"Mirs Bay","MM8","2006-04-06","1","Middle Water","0.4","0.014","2","120","8.9","<1","1","0.016","0.005","0.006","8","<0.2","33.5","4.6","0.3","0.8","20.5","0.04","0.13","0.15","<0.02","7.3","0.001","<0.5"
"Mirs Bay","MM8","2006-04-06","1","Bottom Water","0.3","0.015","1.2","119","8.7","1","1","0.005","<0.002","0.006","8","<0.2","33.9","4.6","0.25","2.6","21.1","0.02","0.15","0.16","<0.02","9.1","0.001","0.5"
"Mirs Bay","MM8","2006-05-11","1","Surface Water","1.6","0.019","2.8","127","8.5","<1","1","0.1","0.008","<0.002","8.2","0.3","29.6","2.5","0.07","0.8","27.3","0.13","0.22","0.33","<0.02","2.8","0.002","<0.5"
"Mirs Bay","MM8","2006-05-11","1","Middle Water","0.7","0.009","1.5","83","5.8","<1","1","0.004","<0.002","<0.002","8.1","<0.2","33.8","2.5","0.2","1","24.1","0.02","0.13","0.14","<0.02","4.7","0.001","<0.5"
"Mirs Bay","MM8","2006-05-11","1","Bottom Water","0.5","0.006","1.9","81","5.6","<1","<1","0.006","0.01","<0.002","8","0.3","34","2.5","0.36","6.3","23.5","0.02","0.12","0.14","<0.02","11.9","0.001","3.3"
"Mirs Bay","MM8","2006-06-22","1","Surface Water","0.2","0.025","1.9","121","8.2","<1","<1","0.28","0.033","0.005","8.4","<0.2","21.8","3.5","1.4","<0.5","29.4","0.34","0.22","0.53","<0.02","0.8","0.004","<0.5"
"Mirs Bay","MM8","2006-06-22","1","Middle Water","<0.1","0.016","1.4","66","4.5","<1","<1","0.09","0.003","0.008","8.2","0.3","34","3.5","0.81","1.2","24.3","0.11","0.11","0.2","<0.02","3.4","0.001","<0.5"
"Mirs Bay","MM8","2006-06-22","1","Bottom Water","0.4","0.015","2.2","59","4.2","<1","<1","0.11","0.008","0.004","8.2","0.2","34.2","3.5","0.87","3.4","22.2","0.13","0.13","0.25","0.02","4.7","0.001","0.9"
"Mirs Bay","MM8","2006-07-19","1","Surface Water","1.6","0.027","8.1","124","8.3","<1","1","0.2","0.024","0.005","8.1","0.9","29","2.5","1.5","0.7","27.3","0.25","0.2","0.42","0.02","98.7","0.002","<0.5"
"Mirs Bay","MM8","2006-07-19","1","Middle Water","0.3","0.02","1.8","89","6.3","<1","1","0.037","0.02","0.01","8","<0.2","34.2","2.5","0.68","3.1","22.5","0.08","0.12","0.18","0.02","79.7","0.001","1.2"
"Mirs Bay","MM8","2006-07-19","1","Bottom Water","0.4","0.025","1.3","74","5.3","<1","4","0.047","0.012","0.01","8","<0.2","34.2","2.5","0.67","4.8","22.3","0.08","0.11","0.17","0.02","55.1","0.001","1.7"
"Mirs Bay","MM8","2006-08-16","1","Surface Water","1.5","0.006","5.6","132","8.6","<1","1","0.005","0.004","<0.002","8.5","3.2","29.8","2.5","0.06","1.2","28.9","0.02","0.17","0.18","<0.02","10.7","0.001","1.1"
"Mirs Bay","MM8","2006-08-16","1","Middle Water","0.7","0.011","5.6","99","6.6","<1","1","0.035","0.017","<0.002","8.3","2.5","32.5","2.5","0.3","1.5","26.7","0.06","0.14","0.19","<0.02","11","0.001","1.2"
"Mirs Bay","MM8","2006-08-16","1","Bottom Water","0.2","0.008","1.1","59","4.1","<1","<1","0.097","<0.002","0.012","8.2","<0.2","34","2.5","1.1","5.2","24.2","0.11","0.07","0.17","0.02","21.8","0.001","1"
"Mirs Bay","MM8","2006-09-20","1","Surface Water","0.5","0.028","0.8","98","6.5","1","1","0.003","<0.002","0.004","8.1","<0.2","32.9","7.5","0.27","0.7","26.9","0.03","0.11","0.12","<0.02","9","0.002","<0.5"
"Mirs Bay","MM8","2006-09-20","1","Middle Water","0.6","0.028","0.8","98","6.5","<1","<1","0.006","<0.002","0.004","8.1","<0.2","33","7.5","0.29","0.6","26.8","0.04","0.12","0.13","<0.02","8.3","0.002","<0.5"
"Mirs Bay","MM8","2006-09-20","1","Bottom Water","0.4","0.035","1.2","86","5.8","<1","<1","0.024","0.009","0.006","8.1","<0.2","33.1","7.5","0.6","1.4","25.7","0.07","0.12","0.15","<0.02","8.7","0.002","0.9"
"Mirs Bay","MM8","2006-10-20","1","Surface Water","0.5","0.026","1.4","113","7.4","<1","1","<0.002","<0.002","0.002","7.9","<0.2","33","5","0.31","0.9","27.5","0.03","0.07","0.07","<0.02","10.4","0.001","0.8"
"Mirs Bay","MM8","2006-10-20","1","Middle Water","0.6","0.029","0.9","113","7.5","<1","1","<0.002","<0.002","0.002","7.9","0.4","33","5","0.24","1","26.9","0.03","0.09","0.09","<0.02","9","0.001","0.7"
"Mirs Bay","MM8","2006-10-20","1","Bottom Water","0.3","0.029","1.7","100","6.6","<1","1","<0.002","0.003","<0.002","7.9","<0.2","33.1","5","0.34","2","26.9","0.03","0.12","0.13","<0.02","13","0.001","0.7"
"Mirs Bay","MM8","2006-11-13","1","Surface Water","0.7","0.021","1.9","96","6.6","<1","1","0.009","0.016","0.004","7.9","<0.2","33.5","1.5","0.57","4","24.9","0.05","0.13","0.16","<0.02","13.9","0.001","2.1"
"Mirs Bay","MM8","2006-11-13","1","Middle Water","0.5","0.021","0.4","110","7.5","<1","2","0.009","0.019","0.004","8","<0.2","33.6","1.5","0.56","6.4","24.8","0.05","0.14","0.17","<0.02","15.2","0.001","1.8"
"Mirs Bay","MM8","2006-11-13","1","Bottom Water","0.5","0.021","0.8","110","7.5","<1","<1","0.01","0.019","0.004","8","<0.2","33.6","1.5","0.55","4.8","24.8","0.05","0.11","0.14","<0.02","16.3","0.001","2.4"
"Mirs Bay","MM8","2006-12-12","1","Surface Water","0.4","0.013","2","85","6.1","<1","<1","0.007","0.014","0.006","7.9","<0.2","33.3","1.8","0.4","1.9","22.1","0.03","0.08","0.1","0.03","12","0.001","1"
"Mirs Bay","MM8","2006-12-12","1","Middle Water","<0.1","0.014","1.7","97","7","<1","1","0.004","0.019","0.007","7.9","<0.2","33.3","1.8","0.4","3.3","22","0.04","0.11","0.13","<0.02","13.2","0.001","1.4"
"Mirs Bay","MM8","2006-12-12","1","Bottom Water","<0.1","0.012","2.5","99","7.1","<1","<1","0.009","0.018","0.007","8","<0.2","33.4","1.8","0.38","1.8","22","0.04","0.09","0.12","<0.02","12.4","0.001","<0.5"
"North Western","NM1","2006-01-06","1","Surface Water","0.8","0.16","1.7","92","7.1","810","1600","0.13","0.017","0.028","8","0.3","32.6","1.7","0.85","5.4","18.3","0.31","0.27","0.42","0.04","14.3","0.004","0.8"
"North Western","NM1","2006-01-06","1","Middle Water","0.5","0.18","1.6","93","7.2","1500","4200","0.13","0.017","0.029","8","0.3","32.6","1.7","0.89","12","18.4","0.33","0.29","0.44","0.04","16.7","0.005","2.7"
"North Western","NM1","2006-01-06","1","Bottom Water","0.6","0.17","1.7","94","7.2","820","2300","0.13","0.017","0.03","8","0.6","32.6","1.7","0.84","8.5","18.4","0.32","0.32","0.47","0.04","16.9","0.005","0.6"
"North Western","NM1","2006-02-17","1","Surface Water","1.2","0.25","0.8","95","7.4","790","1300","0.19","0.045","0.036","7.8","<0.2","31.8","1.2","1.2","7.4","18.5","0.49","0.46","0.7","0.06","12.3","0.005","1.3"
"North Western","NM1","2006-02-17","1","Middle Water","0.8","0.23","0.8","99","7.7","1200","2000","0.19","0.043","0.034","7.9","<0.2","31.8","1.2","1.2","11","18.5","0.46","0.4","0.63","0.06","13.4","0.005","2.5"
"North Western","NM1","2006-02-17","1","Bottom Water","0.8","0.23","0.9","101","7.8","900","2000","0.19","0.043","0.035","7.9","<0.2","31.8","1.2","1.2","9.5","18.5","0.46","0.4","0.63","0.06","13.4","0.005","1.7"
"North Western","NM1","2006-03-08","1","Surface Water","0.5","0.19","0.9","93","7.3","2300","5800","0.15","0.029","0.033","7.8","<0.2","32","2","0.99","3.7","17.7","0.37","0.35","0.53","0.07","9","0.003","<0.5"
"North Western","NM1","2006-03-08","1","Middle Water","0.7","0.19","0.9","92","7.2","3300","6800","0.15","0.028","0.032","7.9","<0.2","32.2","2","0.98","3.2","17.6","0.37","0.37","0.55","0.06","8.8","0.004","<0.5"
"North Western","NM1","2006-03-08","1","Bottom Water","0.6","0.19","0.6","93","7.3","2400","4800","0.15","0.029","0.031","7.9","<0.2","32.2","2","1","2.1","17.6","0.37","0.35","0.53","0.05","9.4","0.004","<0.5"
"North Western","NM1","2006-04-25","1","Surface Water","1","0.12","3.8","115","8.2","290","530","0.34","0.038","0.013","7.9","0.4","30","2.2","0.92","2.9","24","0.5","0.29","0.67","0.03","9.3","0.004","0.9"
"North Western","NM1","2006-04-25","1","Middle Water","0.7","0.14","2","113","8","3800","11000","0.23","0.03","0.019","7.9","0.2","31.1","2.2","0.83","3.2","23.5","0.4","0.3","0.56","0.03","9","0.004","0.8"
"North Western","NM1","2006-04-25","1","Bottom Water","0.4","0.15","1.7","111","7.9","5900","15000","0.18","0.022","0.019","7.9","<0.2","31.6","2.2","0.73","5.6","23.4","0.35","0.31","0.51","0.04","10.8","0.005","1.8"
"North Western","NM1","2006-05-22","1","Surface Water","0.7","0.15","1.7","84","5.9","350","880","0.36","0.063","0.024","8","0.7","28.1","1","1.3","4.8","25.3","0.57","0.31","0.73","0.04","5.7","0.007","1.7"
"North Western","NM1","2006-05-22","1","Middle Water","0.2","0.13","1.5","80","5.5","670","2800","0.21","0.034","0.02","8.1","0.4","30.7","1","0.88","12","25.3","0.37","0.31","0.55","0.04","7","0.007","3.3"
"North Western","NM1","2006-05-22","1","Bottom Water","0.4","0.12","1.5","79","5.4","460","1800","0.19","0.032","0.021","8.1","0.3","31","1","0.83","7.7","25.3","0.34","0.3","0.52","0.04","7.7","0.006","1.6"
"North Western","NM1","2006-06-19","1","Surface Water","0.6","0.34","4.1","75","5.5","330","740","0.75","0.13","0.035","7.9","1.3","11.9","0.9","5.8","6.1","27.4","1.22","0.58","1.46","0.05","7.4","0.018","3.4"
"North Western","NM1","2006-06-19","1","Middle Water","0.4","0.084","2.1","58","4","8000","17000","0.27","0.028","0.021","7.7","0.8","29.6","0.9","1.9","3.9","26","0.38","0.21","0.51","0.03","6.6","0.002","1.4"
"North Western","NM1","2006-06-19","1","Bottom Water","0.6","0.046","4.3","54","3.7","5900","13000","0.21","0.018","0.018","7.8","1","31.4","0.9","1.5","9.7","25.7","0.27","0.17","0.4","0.03","9.8","0.001","1.9"
"North Western","NM1","2006-07-10","1","Surface Water","1.5","0.029","32","114","8.1","74","350","0.8","0.089","0.012","7.7","4.3","13.8","1.2","3.1","4.3","28.9","0.92","0.36","1.25","0.05","18.7","0.001","1.1"
"North Western","NM1","2006-07-10","1","Middle Water","0.6","0.046","6.6","68","4.7","720","1200","0.38","0.031","0.006","7.5","1.5","27.1","1.2","2","3","26.2","0.46","0.22","0.63","0.03","17.1","0.001","0.5"
"North Western","NM1","2006-07-10","1","Bottom Water","1.2","0.035","19","35","2.4","730","3500","0.18","0.017","0.012","7.5","14","32.6","1.2","1.7","45","24.6","0.23","0.33","0.53","0.09","75.1","0.001","5.2"
"North Western","NM1","2006-08-07","1","Surface Water","0.7","0.39","2.3","89","6.4","40","260","0.59","0.15","0.051","7.8","<0.2","15.4","2","5.3","2","27.7","1.13","0.59","1.33","0.07","12.5","0.015","1.4"
"North Western","NM1","2006-08-07","1","Middle Water","0.6","0.26","1.1","81","5.8","720","1400","0.39","0.096","0.045","7.8","<0.2","23","2","3.4","2.6","26.4","0.75","0.4","0.89","0.06","86.3","0.008","1.6"
"North Western","NM1","2006-08-07","1","Bottom Water","0.5","0.17","1.1","72","5","1500","3200","0.17","0.04","0.031","7.9","1.6","28.2","2","1.4","19","26.1","0.38","0.33","0.54","0.06","137.2","0.006","3.6"
"North Western","NM1","2006-09-25","1","Surface Water","0.4","0.11","3.6","90","6","370","970","0.13","0.024","0.014","8","2.2","31","1.3","0.4","6.3","26.5","0.26","0.24","0.39","0.04","16.6","0.005","1.5"
"North Western","NM1","2006-09-25","1","Middle Water","0.5","0.12","3.3","85","5.7","1100","2600","0.12","0.023","0.018","8","1.9","31.3","1.3","0.54","10","26.5","0.26","0.24","0.38","0.04","20.1","0.006","2.3"
"North Western","NM1","2006-09-25","1","Bottom Water","0.2","0.13","3.1","82","5.5","2300","5100","0.11","0.021","0.018","8","2.1","31.4","1.3","0.56","11","26.5","0.26","0.26","0.39","0.04","22.6","0.007","1.8"
"North Western","NM1","2006-10-23","1","Surface Water","0.4","0.094","2.5","79","5.2","580","2200","0.26","0.17","0.03","7.6","<0.2","29.5","1.5","0.94","3.3","27.6","0.52","0.21","0.64","0.05","15","0.002","2.2"
"North Western","NM1","2006-10-23","1","Middle Water","0.4","0.094","2.1","76","5","2200","9100","0.28","0.15","0.022","7.6","0.9","30.4","1.5","0.93","10","27.3","0.52","0.24","0.67","0.06","20.9","0.002","2.2"
"North Western","NM1","2006-10-23","1","Bottom Water","0.4","0.11","2.1","72","4.8","5200","19000","0.17","0.13","0.026","7.6","0.7","31.1","1.5","0.95","14","27.2","0.41","0.27","0.57","0.06","23.8","0.002","2.4"
"North Western","NM1","2006-11-20","1","Surface Water","0.7","0.087","7.5","110","7.6","140","540","0.2","0.11","0.029","7.9","2.3","31.4","1.8","1.7","2.6","24.8","0.4","0.31","0.62","0.05","13.1","0.003","1.5"
"North Western","NM1","2006-11-20","1","Middle Water","0.7","0.096","3","105","7.3","2100","5400","0.16","0.096","0.028","8","0.7","32.1","1.8","1.5","4.2","24.8","0.35","0.23","0.49","0.04","13.1","0.004","1.5"
"North Western","NM1","2006-11-20","1","Bottom Water","0.4","0.11","2.5","102","7.1","2000","5400","0.14","0.091","0.031","8","0.5","32.4","1.8","1.4","3.2","24.8","0.34","0.28","0.51","0.05","13.9","0.005","0.6"
"North Western","NM1","2006-12-15","1","Surface Water","0.3","0.095","1.7","88","6.3","1500","2900","0.045","0.033","0.021","7.8","<0.2","33.1","2.5","0.59","2","22","0.17","0.22","0.3","0.03","11.7","0.002","0.8"
"North Western","NM1","2006-12-15","1","Middle Water","0.4","0.094","0.8","89","6.4","2100","4900","0.043","0.034","0.02","7.8","<0.2","33.1","2.5","0.59","2.4","22","0.17","0.21","0.29","0.03","11.9","0.002","2.4"
"North Western","NM1","2006-12-15","1","Bottom Water","0.5","0.09","1.7","89","6.4","2100","4500","0.041","0.033","0.02","7.9","<0.2","33.1","2.5","0.55","3.2","22","0.16","0.21","0.28","0.03","12.2","0.002","1.4"
"North Western","NM2","2006-01-06","1","Surface Water","0.8","0.17","1.5","86","6.7","540","1600","0.14","0.019","0.03","8","<0.2","32.4","1.6","0.97","6.8","18.3","0.33","0.27","0.43","0.04","13.6","0.005","0.9"
"North Western","NM2","2006-01-06","1","Middle Water","0.7","0.17","1.5","89","6.9","490","1200","0.14","0.02","0.029","8","<0.2","32.5","1.6","0.96","9.4","18.3","0.33","0.3","0.46","0.04","14.5","0.005","0.6"
"North Western","NM2","2006-01-06","1","Bottom Water","0.7","0.17","1.7","93","7.2","640","1700","0.14","0.02","0.029","8","<0.2","32.5","1.6","0.98","8.6","18.3","0.33","0.33","0.49","0.04","16.8","0.005","1"
"North Western","NM2","2006-02-17","1","Surface Water","0.9","0.26","0.9","96","7.4","340","440","0.21","0.05","0.035","7.9","<0.2","31.5","1.5","1.2","5.9","18.8","0.52","0.42","0.68","0.06","10.6","0.006","0.6"
"North Western","NM2","2006-02-17","1","Middle Water","0.8","0.24","0.7","98","7.6","450","950","0.21","0.048","0.035","7.9","0.3","31.6","1.5","1.2","18","18.6","0.5","0.42","0.68","0.06","18.3","0.005","3.6"
"North Western","NM2","2006-02-17","1","Bottom Water","1","0.23","0.8","100","7.7","470","930","0.2","0.046","0.035","7.9","0.8","31.7","1.5","1.2","40","18.6","0.48","0.43","0.68","0.07","21.7","0.005","7.4"
"North Western","NM2","2006-03-08","1","Surface Water","0.4","0.18","1.2","92","7.2","420","820","0.16","0.03","0.031","7.8","<0.2","32.1","2","1","2.7","17.5","0.37","0.31","0.5","0.05","9","0.003","<0.5"
"North Western","NM2","2006-03-08","1","Middle Water","0.5","0.19","1.2","92","7.2","510","880","0.16","0.03","0.029","7.8","<0.2","32.1","2","1","2.8","17.5","0.38","0.3","0.49","0.04","9","0.003","0.5"
"North Western","NM2","2006-03-08","1","Bottom Water","0.5","0.18","1","92","7.2","300","490","0.16","0.03","0.031","7.9","<0.2","32.2","2","1","4.5","17.5","0.37","0.36","0.55","0.07","8.8","0.003","<0.5"
"North Western","NM2","2006-04-25","1","Surface Water","1.1","0.14","4.4","118","8.4","130","250","0.38","0.045","0.014","8","1","29.2","1.7","1","3.5","24.2","0.57","0.32","0.75","0.03","9.8","0.006","0.8"
"North Western","NM2","2006-04-25","1","Middle Water","1","0.14","5.1","121","8.6","120","300","0.39","0.045","0.013","8","0.8","29.2","1.7","1","4.4","24.2","0.58","0.36","0.8","0.03","10","0.006","1.1"
"North Western","NM2","2006-04-25","1","Bottom Water","0.7","0.13","3.3","118","8.4","1400","2400","0.29","0.034","0.014","8","<0.2","30.4","1.7","0.9","3.4","23.8","0.45","0.31","0.63","0.03","9.7","0.005","0.9"
"North Western","NM2","2006-05-22","1","Surface Water","0.5","0.2","1.5","81","5.7","470","1100","0.42","0.079","0.031","8.1","0.5","27.3","1.3","1.6","9.7","25.4","0.7","0.38","0.88","0.04","5.9","0.01","3.9"
"North Western","NM2","2006-05-22","1","Middle Water","0.4","0.15","1.6","80","5.6","570","1200","0.33","0.058","0.025","8","0.4","28.6","1.3","1.2","5","25.3","0.54","0.33","0.72","0.03","5.9","0.008","1.7"
"North Western","NM2","2006-05-22","1","Bottom Water","0.4","0.14","1.7","79","5.5","580","1400","0.3","0.052","0.024","8.1","0.4","29.4","1.3","1.2","5.1","25.3","0.49","0.28","0.63","0.04","5.8","0.007","1.1"
"North Western","NM2","2006-06-19","1","Surface Water","0.6","0.3","6.4","79","5.8","440","1100","0.65","0.12","0.034","8","1.3","13.4","1.1","5.6","2.6","27.2","1.07","0.55","1.32","0.05","6.8","0.021","1.2"
"North Western","NM2","2006-06-19","1","Middle Water","0.3","0.2","1.7","71","5","350","810","0.54","0.08","0.034","7.9","0.5","20.2","1.1","4.2","3.2","27","0.82","0.39","1.01","0.05","7","0.008","1.2"
"North Western","NM2","2006-06-19","1","Bottom Water","0.4","0.13","1.5","56","3.9","1300","4800","0.49","0.05","0.03","7.8","1","23.3","1.1","3.4","5.2","26.4","0.67","0.28","0.82","0.04","8.5","0.004","1.4"
"North Western","NM2","2006-07-10","1","Surface Water","1.5","0.038","21","104","7.4","72","250","0.93","0.11","0.014","7.7","2.6","12","1.1","4.2","2.8","29.3","1.08","0.34","1.38","0.04","78","0.001","0.7"
"North Western","NM2","2006-07-10","1","Middle Water","0.7","0.05","4.8","100","6.9","550","2200","0.43","0.038","0.011","7.5","1.5","25.9","1.1","2.4","3.2","26.9","0.52","0.19","0.66","0.03","72.5","0.001","1.2"
"North Western","NM2","2006-07-10","1","Bottom Water","0.8","0.048","6.1","80","5.5","640","1300","0.35","0.025","0.011","7.5","2.2","28.2","1.1","2.1","9.5","26","0.42","0.22","0.6","0.05","75.4","0.001","2.2"
"North Western","NM2","2006-08-07","1","Surface Water","0.5","0.37","1.2","79","5.7","130","420","0.52","0.14","0.051","7.6","<0.2","17.9","1.9","4.6","3","27","1.03","0.53","1.19","0.07","15.7","0.01","1.2"
"North Western","NM2","2006-08-07","1","Middle Water","0.4","0.23","0.9","79","5.6","590","1200","0.34","0.085","0.043","7.6","<0.2","22.6","1.9","2.9","2.6","26.5","0.66","0.39","0.82","0.05","15.4","0.005","1.3"
"North Western","NM2","2006-08-07","1","Bottom Water","0.6","0.21","0.9","77","5.4","890","2400","0.27","0.067","0.038","7.6","0.3","25.8","1.9","2.3","5.3","26","0.55","0.35","0.69","0.05","17.9","0.004","2"
"North Western","NM2","2006-09-25","1","Surface Water","0.3","0.12","2.7","88","5.9","530","1000","0.12","0.023","0.018","8","2.1","31.2","1.8","0.53","7.4","26.5","0.26","0.25","0.39","0.05","18.6","0.006","1.8"
"North Western","NM2","2006-09-25","1","Middle Water","0.1","0.13","2.7","88","5.9","500","1000","0.12","0.023","0.019","8.1","2","31.2","1.8","0.54","9.2","26.5","0.27","0.25","0.39","0.04","18.7","0.007","1.6"
"North Western","NM2","2006-09-25","1","Bottom Water","0.2","0.12","3.2","86","5.8","510","1100","0.12","0.024","0.018","8.1","2.3","31.3","1.8","0.54","13","26.5","0.26","0.23","0.37","0.04","20.6","0.007","2.2"
"North Western","NM2","2006-10-23","1","Surface Water","0.5","0.098","3.3","84","5.6","210","530","0.3","0.19","0.028","7.6","<0.2","28.7","1.5","0.97","4","27.8","0.59","0.18","0.67","0.05","14.2","0.002","0.9"
"North Western","NM2","2006-10-23","1","Middle Water","0.3","0.093","2.7","84","5.6","430","1000","0.29","0.17","0.027","7.6","<0.2","29.4","1.5","0.94","4.6","27.6","0.55","0.16","0.62","0.05","15.9","0.002","1.3"
"North Western","NM2","2006-10-23","1","Bottom Water","0.3","0.091","2.3","83","5.5","720","2300","0.24","0.16","0.03","7.6","0.2","30.1","1.5","0.94","5.2","27.4","0.49","0.24","0.64","0.05","15.4","0.002","1.4"
"North Western","NM2","2006-11-20","1","Surface Water","0.7","0.082","2.9","106","7.3","210","550","0.16","0.097","0.028","8","0.9","32.1","2.8","1.5","2.8","24.9","0.34","0.23","0.49","0.04","13.2","0.004","1.5"
"North Western","NM2","2006-11-20","1","Middle Water","0.4","0.086","2.5","107","7.4","350","950","0.16","0.097","0.028","8","0.5","32.1","2.8","1.5","2.9","24.8","0.34","0.22","0.48","0.04","12.5","0.004","1.6"
"North Western","NM2","2006-11-20","1","Bottom Water","0.3","0.086","1.7","105","7.3","340","860","0.16","0.097","0.028","8","1.1","32.1","2.8","1.5","4.8","24.8","0.34","0.25","0.51","0.04","14.4","0.004","1"
"North Western","NM2","2006-12-15","1","Surface Water","0.7","0.1","1.3","86","6.2","2000","3600","0.043","0.032","0.021","7.8","<0.2","33.1","1.5","0.59","4.2","22","0.18","0.2","0.28","0.04","13.1","0.002","1.4"
