"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Junk Bay","JM4","2003-07-04","1","Bottom Water","0.1","<0.005","1.4","54","3.8","3","7","0.079","0.008","0.015","8","<0.2","35","2.2","0.96","9.3","22.2","0.09","0.1","0.19","0.02","11.2","0.001","1.3"
"Junk Bay","JM4","2003-08-04","1","Surface Water","2.2","0.03","14","70","4.6","17","57","0.036","0.027","0.007","8.3","4.1","33","2.5","0.18","4.5","26.8","0.09","0.23","0.29","0.03","4.7","0.003","2"
"Junk Bay","JM4","2003-08-04","1","Middle Water","1.3","0.034","2.5","68","4.6","120","390","0.054","0.025","0.012","8.2","1.8","33.7","2.5","0.55","4.1","25.9","0.11","0.15","0.23","0.03","5.6","0.002","0.9"
"Junk Bay","JM4","2003-08-04","1","Bottom Water","1.1","0.013","1","60","4.1","31","120","0.039","0.028","0.011","8.2","1.2","34.7","2.5","0.66","8.1","24.8","0.08","0.09","0.16","0.02","8","0.001","1.2"
"Junk Bay","JM4","2003-09-04","1","Surface Water","0.4","0.11","0.7","67","4.1","1900","3900","0.12","0.028","0.024","8.1","<0.2","31.7","3.7","1","1.8","26.9","0.26","0.21","0.36","0.03","7.7","0.007","0.6"
"Junk Bay","JM4","2003-09-04","1","Middle Water","0.4","0.075","0.8","77","5.1","900","2000","0.1","0.019","0.019","8.1","<0.2","32.8","3.7","0.93","2","26.5","0.19","0.16","0.28","0.03","7.9","0.004","0.6"
"Junk Bay","JM4","2003-09-04","1","Bottom Water","0.2","0.043","0.6","78","5.3","230","600","0.077","0.019","0.013","8.1","<0.2","33.3","3.7","0.77","3.5","26.3","0.14","0.11","0.21","0.03","10","0.003","0.7"
"Junk Bay","JM4","2003-10-20","1","Surface Water","0.9","0.096","1.7","77","5.1","280","550","0.057","0.06","0.032","8.1","<0.2","32.6","2.6","1.1","4.3","26.6","0.21","0.25","0.37","0.05","9.6","0.006","0.9"
"Junk Bay","JM4","2003-10-20","1","Middle Water","0.8","0.053","1.1","79","5.3","64","130","0.042","0.058","0.021","8.2","<0.2","32.8","2.6","1","5.2","26.5","0.15","0.17","0.27","0.03","10.3","0.004","1"
"Junk Bay","JM4","2003-10-20","1","Bottom Water","0.9","0.045","0.9","82","5.4","6","26","0.037","0.058","0.017","8.2","0.3","32.9","2.6","1","6.2","26.4","0.14","0.19","0.29","0.03","10.1","0.003","1"
"Junk Bay","JM4","2003-11-14","1","Surface Water","0.8","0.074","1.7","70","4.9","290","410","0.041","0.013","0.018","8.2","<0.2","32.8","3.5","0.52","4","24.3","0.13","0.21","0.26","0.03","8.5","0.004","0.8"
"Junk Bay","JM4","2003-11-14","1","Middle Water","0.7","0.054","1.5","83","5.7","80","230","0.029","0.011","0.014","8.2","<0.2","33","3.5","0.49","5.2","24.4","0.09","0.17","0.21","0.02","9.2","0.003","0.9"
"Junk Bay","JM4","2003-11-14","1","Bottom Water","0.7","0.03","1.6","87","6","38","55","0.018","0.009","0.01","8.2","<0.2","33.1","3.5","0.46","12","24.3","0.06","0.08","0.11","0.03","13.8","0.002","1.7"
"Junk Bay","JM4","2003-12-03","1","Surface Water","0.8","0.065","1.3","82","5.9","83","120","0.055","0.037","0.023","8.2","<0.2","33.5","3.4","0.92","2.7","22.1","0.16","0.15","0.24","0.03","8.1","0.003","0.7"
"Junk Bay","JM4","2003-12-03","1","Middle Water","0.8","0.052","1.4","83","6","94","80","0.05","0.037","0.02","8.2","<0.2","33.6","3.4","0.91","3.2","22","0.14","0.14","0.23","0.03","8.6","0.003","0.8"
"Junk Bay","JM4","2003-12-03","1","Bottom Water","0.7","0.048","1.4","84","6","14","20","0.049","0.037","0.02","8.2","<0.2","33.6","3.4","0.9","2.8","22","0.13","0.11","0.2","0.03","8.8","0.003","0.5"
"Mirs Bay","MM1","2003-01-09","1","Surface Water","1.5","0.18","1.2","83","6.6","100","180","0.039","0.004","0.015","8","0.4","32.6","1.5","0.53","7.4","16.6","0.22","0.34","0.38","0.04","13.9","0.004","1.4"
"Mirs Bay","MM1","2003-01-09","1","Middle Water","1.3","0.15","1.1","86","6.9","98","160","0.034","0.003","0.013","8","0.5","32.5","1.5","0.52","8.1","16.6","0.19","0.34","0.38","0.04","12.8","0.003","1.4"
"Mirs Bay","MM1","2003-01-09","1","Bottom Water","1.3","0.16","1.4","86","6.9","97","140","0.036","0.002","0.013","8","0.7","32.8","1.5","0.54","19","16.6","0.2","0.31","0.35","0.03","20.3","0.004","2.8"
"Mirs Bay","MM1","2003-02-24","1","Surface Water","2.4","0.067","3.5","81","6.2","16","30","0.022","0.002","0.007","8.3","<0.2","32.4","2.2","0.56","3.2","18.6","0.09","0.18","0.2","0.02","7.8","0.004","1.4"
"Mirs Bay","MM1","2003-02-24","1","Middle Water","1.3","0.045","1.1","81","6.2","10","28","0.015","<0.002","0.005","8.3","<0.2","32.4","2.2","0.48","2.6","18.5","0.06","0.1","0.12","<0.02","8.3","0.002","0.7"
"Mirs Bay","MM1","2003-02-24","1","Bottom Water","1.3","0.046","1.4","82","6.4","<1","17","0.019","<0.002","0.005","8.3","<0.2","32.4","2.2","0.49","3.2","18.4","0.07","0.14","0.16","<0.02","6.7","0.002","0.7"
"Mirs Bay","MM1","2003-03-17","1","Surface Water","2.8","0.038","20","63","4.7","40","60","0.028","0.005","0.005","8.5","3.4","32.1","1.5","0.35","5.3","20.4","0.07","0.25","0.28","0.03","8.3","0.003","2.2"
"Mirs Bay","MM1","2003-03-17","1","Middle Water","2.3","0.037","18","68","5.2","63","86","0.013","<0.002","0.006","8.4","3.2","32.5","1.5","0.29","4.3","19.2","0.05","0.28","0.3","0.02","7.9","0.003","1.9"
"Mirs Bay","MM1","2003-03-17","1","Bottom Water","1.5","0.038","9","68","5.2","30","40","0.015","<0.002","0.005","8.4","1.5","32.7","1.5","0.37","4.2","18.8","0.06","0.19","0.21","<0.02","8.8","0.002","1.4"
"Mirs Bay","MM1","2003-04-28","1","Surface Water","2.4","0.017","5.6","120","8","1","1","<0.002","<0.002","0.004","8.6","<0.2","33.1","2","0.05","1.8","26.4","0.02","0.19","0.19","<0.02","6.7","0.003","1.2"
"Mirs Bay","MM1","2003-04-28","1","Middle Water","2.6","<0.005","7.3","124","8.4","9","20","<0.002","<0.002","0.004","8.6","<0.2","33.1","2","<0.05","1.6","25.3","0.01","0.14","0.14","<0.02","8.3","0.001","1.2"
"Mirs Bay","MM1","2003-04-28","1","Bottom Water","2.2","0.017","4.5","98","6.7","16","34","<0.002","<0.002","0.004","8.5","<0.2","33.3","2","0.06","2.2","24.4","0.02","0.15","0.15","<0.02","12.2","0.002","1.1"
"Mirs Bay","MM1","2003-05-14","1","Surface Water","3.8","0.14","5.7","116","7.7","520","750","0.018","<0.002","0.017","8.4","2.3","27.8","3.5","0.48","2.2","28.6","0.16","0.3","0.32","0.04","6.1","0.017","1.5"
"Mirs Bay","MM1","2003-05-14","1","Bottom Water","1.4","0.12","1.2","105","7.1","180","280","0.01","0.005","0.011","8.3","<0.2","30.4","3.5","1","2.5","26.2","0.14","0.23","0.25","<0.02","7.1","0.01","1.5"
"Mirs Bay","MM1","2003-06-13","1","Surface Water","0.6","0.34","30","63","4.3","270","840","0.067","0.012","0.059","8.2","4.5","30.2","1.3","2.1","4.6","26.8","0.42","0.71","0.79","0.11","5.4","0.024","2.3"
"Mirs Bay","MM1","2003-06-13","1","Middle Water","<0.1","0.14","2.6","63","4.2","330","650","0.026","0.032","0.019","8.1","<0.2","32.3","1.3","1.1","3.3","26.9","0.2","0.26","0.32","0.02","4.8","0.009","0.6"
"Mirs Bay","MM1","2003-06-13","1","Bottom Water","0.9","0.12","2","52","3.5","200","520","0.031","0.062","0.022","8.1","0.5","32.7","1.3","1.3","10","26.8","0.21","0.32","0.41","0.03","7","0.008","1.4"
"Mirs Bay","MM1","2003-07-10","1","Surface Water","3.4","0.024","9.2","125","7.9","3","4","<0.002","<0.002","0.004","8.3","2.4","31.7","1.7","0.1","3.9","30.5","0.03","0.31","0.31","0.04","2.6","0.003","2.3"
"Mirs Bay","MM1","2003-07-10","1","Bottom Water","1.7","0.055","8.4","84","5.5","67","150","0.01","0.004","0.019","8.3","2.7","33.4","1.7","0.71","4.8","27.2","0.07","0.23","0.24","0.04","3.4","0.005","1.8"
"Mirs Bay","MM1","2003-08-07","1","Surface Water","3.2","0.023","21","64","4.1","160","510","<0.002","<0.002","0.002","8.4","5","31.1","2","0.17","5.5","28.9","0.03","0.29","0.29","0.04","6.7","0.003","1.9"
"Mirs Bay","MM1","2003-08-07","1","Middle Water","0.9","0.09","9.1","68","4.4","79","200","0.036","0.056","0.026","8.2","3.5","33.2","2","1.3","5.6","28","0.18","0.23","0.32","0.05","6.4","0.007","1.2"
"Mirs Bay","MM1","2003-08-07","1","Bottom Water","0.7","0.092","2.6","76","5","69","230","0.061","0.053","0.027","8","1.8","34","2","1.6","15","26.8","0.21","0.23","0.34","0.05","8","0.005","1.7"
"Mirs Bay","MM1","2003-09-08","1","Surface Water","6.1","0.048","51","92","6.3","740","1900","<0.002","0.006","0.004","8.6","12","24.6","1.8","0.12","11","28.3","0.06","0.5","0.51","0.07","11.3","0.01","4.8"
"Mirs Bay","MM1","2003-09-08","1","Middle Water","2.9","0.043","30","121","8","1800","3400","0.016","0.003","0.006","8.3","7","29.4","1.8","0.19","7.4","28","0.06","0.36","0.38","0.04","9.3","0.005","3.1"
"Mirs Bay","MM1","2003-09-08","1","Bottom Water","0.8","0.14","4.3","25","1.7","79","120","0.035","0.04","0.022","8.1","3.8","31.6","1.8","1.5","13","27.8","0.22","0.31","0.39","0.06","14.5","0.01","2.2"
"Mirs Bay","MM1","2003-10-09","1","Surface Water","2.7","0.027","16","84","5.4","5","42","<0.002","<0.002","0.005","8.3","2.6","31.5","2.5","0.59","5","28.9","0.03","0.25","0.25","0.03","10.3","0.003","0.8"
"Mirs Bay","MM1","2003-10-09","1","Middle Water","2.3","0.032","17","95","6.2","19","78","<0.002","<0.002","0.005","8.2","2.9","31.7","2.5","0.52","5.7","28.6","0.04","0.24","0.24","0.04","10.5","0.003","0.6"
"Mirs Bay","MM1","2003-10-09","1","Bottom Water","1.9","0.045","17","99","6.4","48","100","0.002","<0.002","0.007","8.2","3.3","31.8","2.5","0.58","5.9","28.4","0.05","0.27","0.27","0.04","10.3","0.004","1.3"
"Mirs Bay","MM1","2003-11-05","1","Surface Water","2.1","0.052","16","93","6.3","2","17","0.004","<0.002","0.005","8.2","3.9","32.2","2.8","0.19","5.3","26","0.06","0.26","0.27","0.03","8.2","0.004","1.8"
"Mirs Bay","MM1","2003-11-05","1","Middle Water","2.2","0.052","16","97","6.6","3","10","0.002","<0.002","0.006","8.2","2.5","32.3","2.8","0.16","4.6","26.1","0.06","0.27","0.27","0.04","9.2","0.004","1.9"
"Mirs Bay","MM1","2003-11-05","1","Bottom Water","1.5","0.098","11","104","7","7","11","0.009","0.006","0.011","8.1","14","32.4","2.8","0.49","75","25.9","0.11","0.47","0.49","0.1","40.6","0.006","8.8"
"Mirs Bay","MM1","2003-12-11","1","Surface Water","1.9","0.082","14","83","6.1","330","580","0.025","0.007","0.011","8.3","2.1","32.9","2.1","0.52","11","21.1","0.11","0.31","0.34","0.04","12.6","0.006","2.1"
"Mirs Bay","MM1","2003-12-11","1","Middle Water","1.5","0.08","13","91","6.7","450","490","0.023","0.005","0.011","8.3","2.7","33","2.1","0.51","10","21.1","0.11","0.31","0.34","0.04","12.4","0.005","2.2"
"Mirs Bay","MM1","2003-12-11","1","Bottom Water","1.7","0.084","13","97","7.1","610","690","0.023","0.006","0.013","8.3","2.8","33","2.1","0.52","9.2","21.1","0.11","0.34","0.37","0.04","12.4","0.006","2.2"
"Mirs Bay","MM13","2003-01-13","1","Surface Water","0.3","0.005","1.5","89","7.2","<1","<1","0.094","0.004","0.012","8","<0.2","32.1","3.7","1.1","1","16.3","0.1","0.13","0.23","0.02","7","0.001","<0.5"
"Mirs Bay","MM13","2003-01-13","1","Middle Water","0.2","<0.005","1.1","90","7.3","<1","<1","0.092","0.005","0.012","8","<0.2","32.3","3.7","1","1.5","16.1","0.1","0.08","0.18","<0.02","6.9","0.001","<0.5"
"Mirs Bay","MM13","2003-01-13","1","Bottom Water","0.2","0.007","1","87","7","<1","<1","0.054","0.008","0.011","8","<0.2","32.9","3.7","0.85","8","16.4","0.07","0.11","0.17","0.02","18","0.001","1.3"
"Mirs Bay","MM13","2003-02-19","1","Surface Water","1.2","0.009","1.2","79","6.2","<1","9","0.021","0.005","0.005","8.3","<0.2","33","3.5","0.53","1.4","17.6","0.04","0.08","0.11","<0.02","6.3","0.001","0.5"
"Mirs Bay","MM13","2003-02-19","1","Middle Water","1.1","0.01","0.9","80","6.3","<1","<1","0.021","0.003","0.006","8.3","<0.2","33.2","3.5","0.51","1.4","17.6","0.03","0.08","0.1","<0.02","6.4","0.001","<0.5"
"Mirs Bay","MM13","2003-02-19","1","Bottom Water","1","0.013","1.1","83","6.4","<1","<1","0.019","0.003","0.005","8.3","<0.2","33.3","3.5","0.53","3.2","17.8","0.04","0.07","0.09","<0.02","7.5","0.001","0.5"
"Mirs Bay","MM13","2003-03-06","1","Surface Water","0.6","<0.005","1.3","82","5.9","<1","5","<0.002","<0.002","0.008","8.4","<0.2","34.4","1.5","0.15","8.2","21","0.01","0.07","0.07","<0.02","10.1","0.001","1"
"Mirs Bay","MM13","2003-03-06","1","Middle Water","0.6","<0.005","1.4","81","5.9","<1","<1","0.003","<0.002","0.008","8.4","<0.2","34.4","1.5","0.16","7.7","21","0.01","0.1","0.11","<0.02","11.1","0.001","0.9"
"Mirs Bay","MM13","2003-03-06","1","Bottom Water","1.3","0.012","1.1","87","6.3","<1","<1","0.003","<0.002","0.008","8.4","<0.2","34.4","1.5","0.16","12","21","0.02","0.07","0.08","<0.02","12.9","0.001","1.4"
"Mirs Bay","MM13","2003-04-25","1","Surface Water","0.3","0.006","0.4","93","6.3","<1","<1","<0.002","<0.002","0.006","8","<0.2","34.3","13","0.14","<0.5","25.3","0.01","0.09","0.09","<0.02","5.1","0.001","<0.5"
"Mirs Bay","MM13","2003-04-25","1","Middle Water","0.3","<0.005","0.7","93","6.3","<1","4","<0.002","<0.002","0.006","8.1","<0.2","34.2","13","0.14","<0.5","24.4","0.01","0.1","0.1","<0.02","4.9","0.001","<0.5"
"Mirs Bay","MM13","2003-04-25","1","Bottom Water","0.5","0.015","0.8","85","6.1","<1","<1","0.007","<0.002","0.007","8","<0.2","34.3","13","0.52","6.3","22.2","0.02","0.1","0.11","<0.02","9.9","0.001","0.6"
"Mirs Bay","MM13","2003-05-15","1","Surface Water","0.4","<0.005","0.6","95","6.2","<1","<1","<0.002","<0.002","0.005","8.1","<0.2","33.8","7.5","0.23","0.5","27.3","0.01","0.05","0.05","<0.02","4.9","0.001","<0.5"
"Mirs Bay","MM13","2003-05-15","1","Middle Water","0.5","<0.005","0.8","92","6.1","<1","<1","<0.002","<0.002","0.005","8.1","<0.2","34.2","7.5","0.16","<0.5","26.5","0.01","0.08","0.08","<0.02","4.9","0.001","<0.5"
"Mirs Bay","MM13","2003-05-15","1","Bottom Water","0.6","0.005","1.4","88","6","<1","<1","<0.002","<0.002","0.005","8.1","<0.2","34","7.5","0.47","6.2","25.3","0.01","0.12","0.12","<0.02","9.4","0.001","0.8"
"Mirs Bay","MM13","2003-06-12","1","Surface Water","0.3","<0.005","1.9","84","5.6","<1","1","0.006","0.003","0.005","8.2","<0.2","33.7","1.9","0.48","1","26.4","0.01","0.11","0.12","<0.02","3.9","0.001","<0.5"
"Mirs Bay","MM13","2003-06-12","1","Middle Water","0.3","0.047","1.4","84","5.6","<1","4","0.006","0.003","0.005","8.3","<0.2","33.9","1.9","0.38","1.8","26.4","0.06","0.05","0.06","<0.02","3.9","0.004","0.7"
"Mirs Bay","MM13","2003-06-12","1","Bottom Water","0.3","<0.005","0.6","73","4.8","2","4","0.018","0.022","0.008","8.2","<0.2","34.7","1.9","0.69","14","26.5","0.05","0.09","0.13","<0.02","13.9","0.001","2.3"
"Mirs Bay","MM13","2003-07-11","1","Surface Water","2.1","0.031","2.5","95","6.4","<1","1","0.22","0.011","0.004","8.3","<0.2","24.3","2.8","0.45","1.8","29.1","0.26","0.18","0.41","<0.02","0.7","0.004","0.9"
"Mirs Bay","MM13","2003-07-11","1","Middle Water","0.3","0.015","1.4","55","3.8","<1","<1","0.045","0.004","0.009","8.1","<0.2","35.1","2.8","0.73","2.2","22.7","0.06","0.08","0.13","<0.02","3.2","0.001","0.6"
"Mirs Bay","MM13","2003-07-11","1","Bottom Water","0.3","0.011","1.4","67","4.8","<1","<1","0.028","0.012","0.011","8.1","<0.2","35.2","2.8","0.53","8.5","21.7","0.05","0.06","0.1","0.02","8.6","0.001","1.1"
"Mirs Bay","MM13","2003-08-08","1","Surface Water","2.5","0.024","8.8","130","8.6","<1","<1","0.12","0.018","<0.002","8.5","1.5","27.6","3.8","0.59","2.1","28.5","0.16","0.21","0.35","<0.02","3.7","0.004","1.2"
"Mirs Bay","MM13","2003-08-08","1","Middle Water","0.2","<0.005","1.3","74","5","<1","1","0.013","0.023","0.007","8.2","<0.2","34.9","3.8","0.39","0.7","25.1","0.04","<0.05","0.09","<0.02","3.7","0.001","<0.5"
"Mirs Bay","MM13","2003-08-08","1","Bottom Water","0.3","<0.005","0.9","66","4.5","<1","<1","0.045","0.018","0.01","8.1","0.5","35","3.8","0.65","9.6","24","0.07","0.07","0.13","<0.02","9.3","0.001","0.8"
"Mirs Bay","MM13","2003-09-10","1","Surface Water","0.2","<0.005","1.1","84","5.4","<1","<1","<0.002","<0.002","0.008","8.3","<0.2","32.9","8","0.23","0.5","28.3","0.01","0.08","0.08","<0.02","6.3","0.001","<0.5"
"Mirs Bay","MM13","2003-09-10","1","Middle Water","0.3","<0.005","1.9","98","6.5","<1","<1","0.026","0.02","0.008","8.3","<0.2","32.9","8","0.48","1.2","27.3","0.05","0.06","0.11","0.02","6.2","0.001","<0.5"
"Mirs Bay","MM13","2003-09-10","1","Bottom Water","0.1","<0.005","0.8","61","4.1","<1","<1","0.094","0.02","0.018","8.2","<0.2","33.9","8","1.1","8.3","25.3","0.12","0.12","0.23","0.03","12.1","0.001","<0.5"
"Mirs Bay","MM13","2003-10-13","1","Surface Water","0.5","0.008","1.6","93","5.9","<1","<1","0.004","<0.002","0.007","8.3","<0.2","33.1","4.3","0.6","1.2","29.6","0.01","0.09","0.1","0.02","11.2","0.001","<0.5"
"Mirs Bay","MM13","2003-10-13","1","Middle Water","0.3","0.011","1.2","89","5.8","<1","<1","0.007","0.01","0.008","8.2","<0.2","33.4","4.3","0.57","1.6","27.3","0.03","0.07","0.09","<0.02","10.7","0.001","<0.5"
"Mirs Bay","MM13","2003-10-13","1","Bottom Water","0.2","0.023","0.4","85","5.6","<1","<1","0.011","0.008","0.008","8.2","<0.2","33.5","4.3","0.68","7.8","27.3","0.04","0.1","0.12","<0.02","15.3","0.002","0.6"
"Mirs Bay","MM13","2003-11-03","1","Surface Water","0.4","0.009","1.7","92","6.2","<1","<1","<0.002","<0.002","0.007","8.2","<0.2","33.5","4.9","0.56","1.2","26","0.01","0.07","0.07","0.02","7.4","0.001","0.5"
"Mirs Bay","MM13","2003-11-03","1","Middle Water","0.3","0.014","2","93","6.2","<1","<1","0.008","0.012","0.008","8.1","<0.2","33.5","4.9","0.64","1.6","25.8","0.03","0.07","0.09","<0.02","8.1","0.001","<0.5"
"Mirs Bay","MM13","2003-11-03","1","Bottom Water","0.2","0.012","1.5","88","5.9","<1","<1","0.016","0.018","0.008","8.1","<0.2","33.6","4.9","0.68","11","25.8","0.05","0.07","0.1","0.02","15.8","0.001","1.2"
"Mirs Bay","MM13","2003-12-17","1","Surface Water","0.5","0.013","2.6","93","7","<1","<1","0.067","0.006","0.009","8.3","<0.2","33.8","2.5","0.65","4.5","19.5","0.09","0.08","0.15","0.02","10.1","0.001","0.6"
"Mirs Bay","MM13","2003-12-17","1","Middle Water","0.5","0.016","2.5","93","7","<1","<1","0.062","0.007","0.01","8.3","<0.2","33.8","2.5","0.6","4.7","19.4","0.09","0.06","0.13","<0.02","11.1","0.001","0.6"
"Mirs Bay","MM13","2003-12-17","1","Bottom Water","0.5","0.016","2.7","94","7","<1","<1","0.063","0.006","0.01","8.3","<0.2","33.8","2.5","0.58","13","19.4","0.09","0.08","0.15","0.02","16.9","0.001","1.2"
"Mirs Bay","MM14","2003-01-13","1","Surface Water","<0.1","0.006","1.5","86","6.9","<1","<1","0.09","0.005","0.011","8","<0.2","32.2","4","0.94","1.3","16.4","0.1","0.13","0.23","0.02","6.6","0.001","<0.5"
"Mirs Bay","MM14","2003-01-13","1","Middle Water","<0.1","0.005","1.4","88","7.1","<1","<1","0.093","0.005","0.012","8","<0.2","32.2","4","0.97","1.8","16.1","0.1","0.08","0.18","0.03","6.8","0.001","0.5"
"Mirs Bay","MM14","2003-01-13","1","Bottom Water","0.2","0.01","1.5","90","7.2","<1","<1","0.034","0.005","0.008","8","<0.2","32.5","4","0.62","4.2","16.4","0.05","0.09","0.13","0.02","6.9","0.001","0.9"
"Mirs Bay","MM14","2003-02-19","1","Surface Water","1.7","0.012","1.1","94","7.3","<1","13","0.02","0.004","0.005","8.3","<0.2","32.9","2.5","0.57","0.9","17.8","0.04","0.07","0.09","<0.02","6.5","0.001","<0.5"
"Mirs Bay","MM14","2003-02-19","1","Middle Water","1.2","0.01","0.9","98","7.7","<1","<1","0.014","0.003","0.005","8.3","<0.2","32.9","2.5","0.63","1.4","17.3","0.03","0.1","0.12","<0.02","6.1","0.001","<0.5"
"Mirs Bay","MM14","2003-02-19","1","Bottom Water","1","0.013","1","91","7.1","<1","<1","0.02","0.003","0.005","8.3","<0.2","33.1","2.5","0.58","2","17.5","0.04","0.1","0.12","0.03","7","0.001","<0.5"
"Mirs Bay","MM14","2003-03-06","1","Surface Water","0.9","0.009","2","81","6.1","<1","<1","0.007","<0.002","0.006","8.3","<0.2","33.8","2.5","0.37","5.3","19.4","0.02","0.08","0.09","<0.02","9.6","0.001","0.7"
"Mirs Bay","MM14","2003-03-06","1","Middle Water","0.8","<0.005","1.9","79","5.9","<1","<1","0.008","<0.002","0.007","8.4","<0.2","34","2.5","0.25","5.6","19.6","0.02","0.08","0.09","<0.02","10.5","0.001","0.8"
"Mirs Bay","MM14","2003-03-06","1","Bottom Water","0.8","<0.005","1.2","85","6.3","<1","<1","0.007","<0.002","0.007","8.4","<0.2","34.2","2.5","0.25","8.5","20.1","0.01","0.06","0.07","<0.02","12.6","0.001","1"
"Mirs Bay","MM14","2003-04-25","1","Surface Water","0.4","<0.005","<0.2","93","6.3","<1","<1","<0.002","<0.002","0.006","8","<0.2","34.3","10","0.15","<0.5","25.1","0.01","0.09","0.09","<0.02","5.1","0.001","<0.5"
"Mirs Bay","MM14","2003-04-25","1","Middle Water","0.2","0.012","0.4","92","6.3","<1","<1","<0.002","<0.002","0.006","8.1","<0.2","34.3","10","0.15","0.9","24.5","0.02","0.07","0.07","<0.02","5","0.001","<0.5"
"Mirs Bay","MM14","2003-04-25","1","Bottom Water","0.5","0.011","1.2","87","6.1","<1","1","0.004","<0.002","0.007","8","<0.2","34.2","10","0.49","6.3","22.4","0.02","0.09","0.1","<0.02","9.2","0.001","0.6"
"Mirs Bay","MM14","2003-05-15","1","Surface Water","0.7","0.013","0.4","94","6.2","<1","<1","<0.002","<0.002","0.004","8.1","<0.2","33.2","7","0.23","<0.5","27.1","0.02","0.07","0.07","<0.02","5","0.001","<0.5"
"Mirs Bay","MM14","2003-05-15","1","Middle Water","0.7","<0.005","1.2","93","6.2","<1","<1","<0.002","<0.002","0.005","8.1","<0.2","33.8","7","0.25","0.8","25.8","0.01","0.08","0.08","<0.02","5.4","0.001","<0.5"
"Mirs Bay","MM14","2003-05-15","1","Bottom Water","1","0.006","0.9","88","6","<1","<1","<0.002","<0.002","0.005","8.1","<0.2","33.9","7","0.45","17","25.6","0.01","0.11","0.11","<0.02","13.1","0.001","1.5"
"Mirs Bay","MM14","2003-06-12","1","Surface Water","0.4","0.009","1.1","86","5.7","<1","<1","0.008","0.002","0.005","7.9","<0.2","33.6","3.8","0.52","1.2","26.6","0.02","0.08","0.09","<0.02","3.6","0.001","<0.5"
"Mirs Bay","MM14","2003-06-12","1","Middle Water","0.3","0.011","1.4","83","5.5","<1","<1","0.011","0.002","0.006","8.1","<0.2","34","3.8","0.49","1.8","26.4","0.02","0.08","0.09","<0.02","3.9","0.001","0.6"
"Mirs Bay","MM14","2003-06-12","1","Bottom Water","0.3","0.013","0.5","80","5.3","<1","<1","0.008","0.004","0.006","8.1","<0.2","34.3","3.8","0.48","24","26.5","0.03","0.08","0.09","<0.02","15","0.001","3"
"Mirs Bay","MM14","2003-07-11","1","Surface Water","2.3","0.025","5.6","93","6.3","<1","2","0.21","0.013","0.003","8.3","0.5","26.6","3","0.48","1.3","27.3","0.25","0.21","0.43","<0.02","1.9","0.002","1"
"Mirs Bay","MM14","2003-07-11","1","Middle Water","0.5","0.005","0.8","49","3.5","<1","<1","0.056","0.007","0.01","8.2","<0.2","35.1","3","0.89","3.2","22.8","0.07","0.06","0.12","<0.02","4.3","0.001","0.7"
"Mirs Bay","MM14","2003-07-11","1","Bottom Water","0.7","<0.005","1.2","62","4.4","<1","<1","0.024","0.011","0.011","8","<0.2","35.2","3","0.61","8.4","21.8","0.04","0.06","0.1","<0.02","9.8","0.001","1.1"
"Mirs Bay","MM14","2003-08-08","1","Surface Water","2.1","0.007","8.8","120","7.9","<1","2","0.011","<0.002","0.007","8.4","2.9","31.9","3.8","0.15","2","27.1","0.02","0.14","0.15","<0.02","4.9","0.001","1.1"
"Mirs Bay","MM14","2003-08-08","1","Middle Water","0.4","<0.005","1","58","3.9","<1","<1","0.03","0.039","0.01","8.1","<0.2","34.9","3.8","0.79","2.5","24.7","0.07","0.07","0.14","<0.02","6.9","0.001","0.5"
"Mirs Bay","MM14","2003-08-08","1","Bottom Water","0.3","<0.005","0.7","63","4.4","<1","<1","0.051","0.018","0.011","8.1","0.4","35","3.8","0.62","11","23.9","0.07","0.1","0.17","0.03","13.2","0.001","1.2"
"Mirs Bay","MM14","2003-09-10","1","Surface Water","0.3","<0.005","1.3","101","6.5","<1","<1","<0.002","<0.002","0.007","8.2","<0.2","32.8","5","0.29","0.6","28.8","0.01","0.09","0.09","<0.02","6.4","0.001","<0.5"
"Mirs Bay","MM14","2003-09-10","1","Middle Water","0.2","<0.005","1.5","82","5.4","<1","<1","0.052","0.045","0.012","8.2","<0.2","33.1","5","0.81","2.2","26.8","0.1","0.11","0.21","0.03","7.8","0.001","<0.5"
"Mirs Bay","MM14","2003-09-10","1","Bottom Water","0.2","<0.005","0.8","66","4.5","<1","1","0.07","0.034","0.015","8.2","<0.2","33.7","5","1.1","2.6","25.7","0.11","0.08","0.18","0.03","9","0.001","<0.5"
