"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM7","1994-07-29","1","Bottom Water","0.9","<0.005","1.3","44","3","2","6","0.017","0.002","0.023","8","2","32.4","3","0.92","1","25.5","0.02","0.28","0.3","0.05","2.6","0.001","0.6"
"Mirs Bay","MM7","1994-09-26","1","Surface Water","1.5","0.013","1.5","96","6.3","<1","<1","<0.002","<0.002","0.015","8.4","0.7","29.4","5","0.5","1.2","28.6","0.02","0.27","0.27","0.04","1.8","0.002","0.9"
"Mirs Bay","MM7","1994-09-26","1","Middle Water","0.9","<0.005","0.6","95","6.2","1","1","0.007","0.009","0.021","8.4","<0.2","31.2","5","0.61","0.7","28.5","0.02","0.23","0.25","0.04","1.7","0.001","0.7"
"Mirs Bay","MM7","1994-09-26","1","Bottom Water","0.8","0.009","1","59","3.9","<1","<1","0.061","0.068","0.034","8.1","0.7","32.4","5","1.62","0.6","27.3","0.14","0.17","0.3","0.06","2","0.001","0.6"
"Mirs Bay","MM7","1994-11-18","1","Surface Water","0.7","0.096","0.2","89","6.2","8","15","0.022","<0.002","0.017","8.3","0.4","32.5","5","0.61","0.6","24.3","0.12","0.28","0.3","0.03","0.1","0.008","0.6"
"Mirs Bay","MM7","1994-11-18","1","Middle Water","0.8","0.101","0.3","89","6.2","<1","<1","0.002","<0.002","0.019","8.4","<0.2","32.5","5","0.83","1","24.1","0.11","0.26","0.26","0.03","1.3","0.009","0.7"
"Mirs Bay","MM7","1994-11-18","1","Bottom Water","1.1","0.105","0.6","88","6.1","<1","<1","0.002","<0.002","0.022","8.4","<0.2","32.5","5","0.77","1.3","24","0.11","0.33","0.33","0.04","1","0.009","0.8"
"Mirs Bay","MM8","1994-02-08","1","Surface Water","0.6","0.058","0.3","103","8.9","1","2","0.034","0.004","0.009","8.3","0.9","32.4","3","0.72","1.6","17.6","0.1","0.27","0.31","0.03","2.4","0.003","<0.5"
"Mirs Bay","MM8","1994-02-08","1","Middle Water","0.5","0.032","0.6","100","8","1","1","0.017","0.002","0.007","8.4","0.5","34.1","3","0.5","1","20.7","0.05","0.33","0.35","0.03","1.4","0.002","<0.5"
"Mirs Bay","MM8","1994-02-08","1","Bottom Water","0.3","0.006","0.9","82","6.8","1","1","<0.002","<0.002","0.005","8.4","<0.2","34","3","0.53","<0.5","19.4","0.01","0.16","0.16","0.03","4.5","0.001","<0.5"
"Mirs Bay","MM8","1994-04-25","1","Surface Water","0.8","0.04","1.8","80","6.4","1","1","0.003","<0.002","0.015","8.2","0.6","33.9","3","0.15","1.2","24.4","0.05","0.32","0.33","0.05","2","0.002","0.6"
"Mirs Bay","MM8","1994-04-25","1","Middle Water","0.4","0.024","<0.2","72","5.9","1","1","0.004","<0.002","0.019","8.1","0.7","34.3","3","0.31","0.6","22.9","0.03","0.34","0.35","0.05","1.6","0.001","<0.5"
"Mirs Bay","MM8","1994-04-25","1","Bottom Water","0.1","0.023","0.2","69","5.7","1","1","0.002","<0.002","0.022","8","0.7","34.3","3","0.36","1.4","22.8","0.03","0.41","0.41","0.03","2.8","0.001","<0.5"
"Mirs Bay","MM8","1994-05-26","1","Surface Water","0.9","0.043","3.6","78","6","1","1","0.07","0.007","0.016","8.4","0.2","31.3","4.5","0.34","1.6","26.9","0.12","0.5","0.58","0.04","2.2","0.005","1"
"Mirs Bay","MM8","1994-05-26","1","Middle Water","0.5","0.025","1.3","61","5","1","1","0.009","0.002","0.018","8.3","<0.2","34.1","4.5","0.31","1.2","23.3","0.04","0.52","0.53","0.05","2.6","0.002","0.9"
"Mirs Bay","MM8","1994-05-26","1","Bottom Water","0.4","0.021","1.6","57","4.8","1","2","0.005","<0.002","0.017","8.3","<0.2","34.2","4.5","0.43","3.5","22.5","0.03","0.5","0.51","0.05","5.3","0.001","1.5"
"Mirs Bay","MM8","1994-06-23","1","Surface Water","0.7","0.015","0.7","102","7.8","45","68","0.065","0.01","0.019","8.2","0.2","18.9","6.5","0.46","0.6","27.9","0.09","0.24","0.32","0.05","3.2","0.001","<0.5"
"Mirs Bay","MM8","1994-06-23","1","Middle Water","0.7","<0.005","1.5","119","9.3","20","26","0.008","0.003","0.022","8.1","0.5","33.4","6.5","1.09","1.5","25.7","0.02","0.2","0.21","0.04","3","0.001","0.8"
"Mirs Bay","MM8","1994-06-23","1","Bottom Water","0.4","0.022","1","120","9.5","12","15","0.03","0.022","0.017","8.1","0.5","34.1","6.5","0.43","1.3","24.8","0.07","0.19","0.24","0.04","5.8","0.001","0.6"
"Mirs Bay","MM8","1994-07-13","1","Surface Water","0.9","0.021","7.6","85","6.4","5","5","0.24","0.026","0.023","8.2","2.2","23.3","N/A","1.31","2.3","28.5","0.29","0.29","0.56","0.03","3.5","0.002","0.8"
"Mirs Bay","MM8","1994-07-13","1","Middle Water","0.2","0.015","2","48","4","2","4","0.08","0.022","0.032","8","0.8","34.3","N/A","0.93","2.7","23.2","0.12","0.26","0.36","0.04","2.8","0.001","0.8"
"Mirs Bay","MM8","1994-07-13","1","Bottom Water","0.2","0.011","1.8","52","4.3","1","1","0.033","0.02","0.035","8","0.8","34.4","N/A","0.65","2.5","22.9","0.06","0.22","0.27","0.04","10.2","0.001","0.7"
"Mirs Bay","MM8","1994-08-19","1","Surface Water","1.4","0.057","8.1","110","8.6","15","55","0.16","0.018","0.02","8.1","11","27.4","1.5","1.81","2.4","26.3","0.24","0.52","0.7","0.04","3.4","0.004","0.8"
"Mirs Bay","MM8","1994-08-19","1","Middle Water","<0.1","0.009","<0.2","70","5.8","2","2","0.071","<0.002","0.024","8.2","2","34.3","1.5","0.89","1.9","22.9","0.08","0.44","0.51","0.04","3.4","0.001","<0.5"
"Mirs Bay","MM8","1994-08-19","1","Bottom Water","0.1","0.015","0.5","66","5.5","2","3","0.074","<0.002","0.027","8.2","0.4","34.4","1.5","0.79","2.4","21.9","0.09","0.44","0.52","0.04","5.8","0.001","0.9"
"Mirs Bay","MM8","1994-09-23","1","Surface Water","<0.1","0.024","0.3","77","5.8","1","1","0.009","0.007","0.017","8.2","<0.2","32.5","6","0.8","<0.5","27.7","0.04","0.28","0.3","0.04","2.2","0.002","<0.5"
"Mirs Bay","MM8","1994-09-23","1","Middle Water","0.1","0.023","<0.2","79","6","1","1","0.007","0.003","0.022","8.2","<0.2","32.9","6","0.81","<0.5","27.4","0.03","0.26","0.27","0.04","5.2","0.002","<0.5"
"Mirs Bay","MM8","1994-09-23","1","Bottom Water","0.2","0.011","<0.2","72","5.5","1","1","0.005","<0.002","0.022","8.2","0.3","33.1","6","0.54","0.8","27.3","0.02","0.26","0.27","0.04","13.4","0.001","<0.5"
"Mirs Bay","MM8","1994-10-19","1","Surface Water","0.3","0.034","0.6","95","7.2","1","1","0.003","<0.002","0.023","8.2","0.6","32.6","2.6","0.77","4.3","27.2","0.04","0.16","0.17","0.04","3.2","0.003","0.8"
"Mirs Bay","MM8","1994-10-19","1","Middle Water","0.3","0.037","0.4","81","6.2","1","1","<0.002","<0.002","0.023","8.3","1","32.7","2.6","0.79","3.8","27.1","0.04","0.11","0.11","0.04","3","0.004","0.7"
"Mirs Bay","MM8","1994-10-19","1","Bottom Water","0.3","0.046","0.7","81","6.1","1","1","0.002","<0.002","0.022","8.3","0.3","32.6","2.6","0.74","3.4","27.1","0.05","0.23","0.23","0.04","14.9","0.005","0.5"
"Mirs Bay","MM8","1994-11-25","1","Surface Water","0.5","0.027","1.2","84","6.9","2","4","0.025","0.01","0.029","8.3","0.9","32.9","3.6","1.11","1.9","22.9","0.06","0.17","0.21","0.05","1.3","0.002","<0.5"
"Mirs Bay","MM8","1994-11-25","1","Middle Water","0.3","0.034","1.3","82","6.8","2","2","0.017","0.01","0.03","8.5","0.9","33","3.6","1.38","2","22.9","0.06","0.15","0.18","0.05","1","0.003","0.5"
"Mirs Bay","MM8","1994-11-25","1","Bottom Water","0.3","0.052","1.3","81","6.7","8","29","0.013","0.01","0.026","8.5","0.2","33.1","3.6","1.01","1.7","22.9","0.08","0.26","0.28","0.04","3.9","0.005","<0.5"
"Mirs Bay","MM8","1994-12-12","1","Surface Water","0.5","0.081","0.7","84","7","1","17","0.014","0.004","0.032","8.1","0.7","33","3","0.67","3","22.3","0.1","0.24","0.26","0.05","1.6","0.004","1.1"
"Mirs Bay","MM8","1994-12-12","1","Middle Water","0.3","0.026","0.5","85","7.1","1","3","0.005","0.002","0.03","8.3","0.2","33.6","3","0.35","0.9","22.4","0.03","0.2","0.21","0.05","0.5","0.002","<0.5"
"Mirs Bay","MM8","1994-12-12","1","Bottom Water","0.3","0.035","0.3","84","7","1","1","<0.002","<0.002","0.027","8.3","0.5","33.7","3","0.36","4","22.4","0.04","0.23","0.23","0.05","4.5","0.002","0.7"
"North Western","NM1","1994-01-05","1","Surface Water","0.3","0.106","0.7","88","6.9","45","58","0.188","0.035","0.033","8.1","1.7","31.1","0.5","1.56","39","17.9","0.33","0.4","0.62","0.07","12","0.004","4.3"
"North Western","NM1","1994-01-05","1","Middle Water","0.3","0.116","<0.2","86","6.8","110","150","0.194","0.033","0.032","8.1","3.2","31.1","0.5","1.7","37","17.8","0.34","0.56","0.79","0.07","20.5","0.004","4.3"
"North Western","NM1","1994-01-05","1","Bottom Water","0.3","0.109","<0.2","84","6.6","50","90","0.178","0.033","0.033","8.1","2.5","31.1","0.5","1.63","40","17.8","0.32","0.4","0.61","0.07","19.7","0.004","4.2"
"North Western","NM1","1994-03-11","1","Surface Water","0.5","0.134","0.6","84","6.6","260","280","0.163","0.023","0.032","8.4","0.5","32.7","1.4","0.74","12","17.7","0.32","0.86","1.05","0.09","5.7","0.008","1.3"
"North Western","NM1","1994-03-11","1","Middle Water","0.5","0.135","1.1","85","6.6","310","340","0.152","0.021","0.031","8.4","<0.2","32.8","1.4","0.77","17","17.7","0.31","0.59","0.76","0.09","10.4","0.008","2.3"
"North Western","NM1","1994-03-11","1","Bottom Water","0.5","0.128","0.8","83","6.5","270","360","0.141","0.021","0.031","8.4","0.5","32.8","1.4","0.73","26","17.7","0.29","0.76","0.92","0.19","13.7","0.007","2.9"
"North Western","NM1","1994-05-04","1","Surface Water","0.6","0.124","0.2","75","5.5","270","400","0.794","0.026","0.03","8.2","2.2","18.1","1","3.59","12","26.2","0.94","4.68","5.5","0.05","4.4","0.01","2.2"
"North Western","NM1","1994-05-04","1","Middle Water","0.4","0.11","0.4","70","4.9","370","550","0.296","0.01","0.021","8.2","0.7","31.9","1","1.48","3.8","24.3","0.42","0.23","0.54","0.06","4.2","0.007","0.6"
"North Western","NM1","1994-05-04","1","Bottom Water","0.4","0.105","0.8","70","4.9","560","840","0.444","0.013","0.023","8.2","0.7","32.9","1","2.06","16","24","0.56","0.32","0.78","0.04","3.5","0.007","2"
"North Western","NM1","1994-07-11","1","Surface Water","0.8","0.035","3.5","69","4.8","100","200","0.436","0.075","0.016","8","1.1","20.1","1","3.45","3.5","28.6","0.55","0.2","0.71","0.04","4.3","0.002","0.5"
"North Western","NM1","1994-07-11","1","Middle Water","0.7","0.048","4.6","55","3.8","610","980","0.358","0.068","0.015","8","1.5","28.2","1","2.78","4.6","26.8","0.47","0.16","0.59","0.06","4.5","0.002","0.7"
"North Western","NM1","1994-07-11","1","Bottom Water","0.8","0.038","3.7","50","3.4","170","350","0.404","0.071","0.018","8","3.7","29.4","1","3.21","4.4","26.4","0.51","0.15","0.63","0.05","5.1","0.002","1.2"
"North Western","NM1","1994-09-15","1","Surface Water","0.2","0.038","0.5","96","6.5","180","200","0.193","0.093","0.028","8.1","0.3","28.3","1.4","1.74","4.5","27.1","0.32","0.31","0.6","0.06","7.2","0.002","0.6"
"North Western","NM1","1994-09-15","1","Middle Water","0.2","0.067","0.8","92","6.2","370","540","0.185","0.083","0.037","8","<0.2","29.6","1.4","1.59","5.9","26.8","0.34","0.35","0.62","0.07","9.8","0.004","1.2"
"North Western","NM1","1994-09-15","1","Bottom Water","0.2","0.054","0.3","77","5.2","180","300","0.18","0.081","0.039","8","0.5","30.4","1.4","1.59","9.3","26.9","0.32","0.51","0.77","0.08","12.2","0.003","1.3"
"North Western","NM1","1994-11-04","1","Surface Water","0.3","0.111","0.8","77","5.3","460","650","0.078","0.034","0.05","8.4","1.5","32.5","0.5","0.99","46","24.3","0.22","0.45","0.56","0.09","26.7","0.012","7.1"
"North Western","NM1","1994-11-04","1","Middle Water","0.4","0.123","0.9","73","5.1","800","1400","0.075","0.034","0.047","8.5","1.6","32.4","0.5","0.94","62","24.3","0.23","0.45","0.56","0.11","31.4","0.013","9"
"North Western","NM1","1994-11-04","1","Bottom Water","0.3","0.104","0.9","73","5.1","700","1000","0.063","0.035","0.043","8.5","1.7","32.4","0.5","1.05","62","24.3","0.2","0.53","0.63","0.11","35.5","0.011","8.5"
"North Western","NM2","1994-01-06","1","Surface Water","0.5","0.139","1.8","89","7","300","320","0.172","0.03","0.034","8.1","1.8","30.9","0.7","1.44","10","18.5","0.34","0.42","0.62","0.04","6.7","0.005","1.9"
"North Western","NM2","1994-03-09","1","Surface Water","0.5","0.154","2.2","96","7.4","220","320","0.186","0.034","0.028","8.3","1.9","31.8","0.6","0.98","19","18.3","0.37","0.55","0.77","0.08","9.8","0.009","2.1"
"North Western","NM2","1994-05-05","1","Surface Water","0.3","0.133","0.4","72","5","600","1500","0.206","0.01","0.022","8.1","0.8","29.6","1","1.18","7.6","24.6","0.35","0.36","0.58","0.04","4.6","0.008","1.3"
"North Western","NM2","1994-05-05","1","Bottom Water","0.4","0.118","0.4","73","5.1","1400","2600","0.201","0.009","0.025","8.1","0.8","31.6","1","1.13","8.1","24.2","0.33","0.31","0.52","0.05","7.1","0.007","1.6"
"North Western","NM2","1994-07-28","1","Surface Water","0.3","0.078","<0.2","84","6.1","130","320","0.688","0.079","0.04","7.9","2","11.6","1.2","6.07","6.8","27.7","0.85","0.62","1.39","0.05","5.1","0.004","1.7"
"North Western","NM2","1994-07-28","1","Bottom Water","0.2","0.076","0.4","73","5.3","140","340","0.678","0.076","0.04","7.9","1.2","19.3","1.2","5.88","5.4","26.3","0.83","0.44","1.19","0.06","6.5","0.003","0.7"
"North Western","NM2","1994-09-08","1","Surface Water","0.5","0.086","0.4","74","5","2900","4700","0.284","0.089","0.036","7.9","1.7","23.9","0.4","2.38","24","28.3","0.46","0.55","0.92","0.09","22","0.004","2.8"
"North Western","NM2","1994-11-10","1","Surface Water","0.4","0.065","1.8","84","5.9","190","220","0.18","0.068","0.02","8.1","1","29.5","0.7","1.97","14","24.2","0.31","0.43","0.68","0.06","14.1","0.004","1.8"
"North Western","NM2","1994-11-10","1","Bottom Water","0.2","0.065","1.3","83","5.9","180","220","0.18","0.064","0.022","8.1","2.1","29.6","0.7","1.87","40","24","0.31","0.48","0.72","0.08","33.9","0.003","4.5"
"North Western","NM3","1994-01-06","1","Surface Water","0.6","0.14","0.3","92","7.2","1800","2800","0.198","0.033","0.032","8.1","1.1","30.6","1","1.47","7.2","18.5","0.37","0.4","0.63","0.05","4.9","0.005","1"
"North Western","NM3","1994-01-06","1","Middle Water","0.5","0.12","0.9","90","7.1","1100","1300","0.198","0.033","0.031","8.1","0.9","30.7","1","1.45","6.7","18.2","0.35","0.38","0.61","0.05","4.9","0.004","1"
"North Western","NM3","1994-01-06","1","Bottom Water","0.3","0.121","<0.2","89","7.1","60","64","0.182","0.03","0.025","8.1","2.8","30.9","1","1.43","43","18","0.33","0.37","0.58","0.05","9.9","0.004","8.6"
"North Western","NM3","1994-03-09","1","Surface Water","1.1","0.126","4","97","7.6","590","760","0.189","0.034","0.027","8.4","2","31.7","0.9","1.01","13","18.2","0.35","0.67","0.89","0.08","8.5","0.008","1.7"
"North Western","NM3","1994-03-09","1","Middle Water","0.7","0.094","3","99","7.7","310","390","0.154","0.064","0.026","8.4","1.9","31.9","0.9","0.97","15","18.1","0.31","0.51","0.73","0.17","7.7","0.006","2"
"North Western","NM3","1994-03-09","1","Bottom Water","0.7","0.091","2.9","94","7.4","270","350","0.189","0.035","0.024","8.3","2.1","32.4","0.9","1","15","17.8","0.32","0.49","0.71","0.08","17.7","0.005","1.9"
"North Western","NM3","1994-05-05","1","Surface Water","0.3","0.12","<0.2","74","5.3","41","51","0.297","0.012","0.023","8.1","1","28.1","0.8","1.52","7","24.8","0.43","0.31","0.62","0.05","4.7","0.007","1"
"North Western","NM3","1994-05-05","1","Middle Water","0.4","0.122","<0.2","69","4.8","30","35","0.24","0.008","0.022","8.2","1.5","31.1","0.8","1.25","9.5","24.2","0.37","0.43","0.68","0.04","6.4","0.007","1.2"
"North Western","NM3","1994-05-05","1","Bottom Water","0.2","0.11","0.3","72","5","230","300","0.143","0.004","0.02","8.2","0.8","32.5","0.8","0.89","13","23.9","0.26","0.23","0.38","0.07","19.3","0.007","1.6"
"North Western","NM3","1994-07-28","1","Surface Water","0.3","0.081","0.8","81","6.1","270","400","0.706","0.08","0.038","7.9","1","10.5","1","6.29","5.2","27.3","0.87","0.49","1.28","0.05","5.3","0.004","0.8"
"North Western","NM3","1994-07-28","1","Middle Water","0.2","0.086","0.3","74","5.3","260","440","0.703","0.082","0.043","7.9","1.3","20.4","1","6.17","5","26.3","0.87","0.34","1.13","0.19","5.1","0.004","0.6"
"North Western","NM3","1994-07-28","1","Bottom Water","<0.1","0.072","<0.2","63","4.5","170","280","0.652","0.075","0.039","8","1.8","27.1","1","5.54","4.9","25.3","0.8","0.45","1.18","0.1","25.1","0.004","0.6"
"North Western","NM3","1994-09-08","1","Surface Water","0.6","0.099","0.5","74","4.9","600","1100","0.31","0.105","0.034","7.9","0.6","23.4","0.8","2.37","8.6","28.2","0.51","0.43","0.85","0.07","8.6","0.005","1.5"
"North Western","NM3","1994-09-08","1","Middle Water","0.4","0.055","0.4","78","5.2","800","1400","0.274","0.093","0.035","7.6","0.6","26.3","0.8","1.99","15","28.1","0.42","0.44","0.81","0.08","12","0.001","1.8"
"North Western","NM3","1994-09-08","1","Bottom Water","0.3","0.049","0.2","78","5.3","90","150","0.206","0.065","0.03","8","1.1","27.1","0.8","1.57","20","27.6","0.32","0.48","0.75","0.08","19","0.002","2.5"
"North Western","NM3","1994-11-10","1","Surface Water","0.4","0.094","1.1","86","6.2","55","68","0.254","0.075","0.022","7.9","1.1","27.6","0.8","2.44","6.6","23.9","0.42","0.42","0.75","0.05","6.5","0.003","1.2"
"North Western","NM3","1994-11-10","1","Middle Water","0.3","0.055","0.2","83","5.9","240","280","0.184","0.071","0.018","8","1.7","29.6","0.8","2.04","16","23.6","0.31","0.39","0.65","0.05","12.9","0.002","1.7"
"North Western","NM3","1994-11-10","1","Bottom Water","0.2","0.07","0.5","61","4.4","1300","2100","0.155","0.074","0.02","8.1","0.8","28.5","0.8","1.87","11","23.9","0.3","0.56","0.79","0.05","181.2","0.004","1.3"
"North Western","NM5","1994-01-06","1","Surface Water","0.6","0.207","0.9","88","7","190","220","0.275","0.038","0.032","8.1","1.5","29.5","1","1.91","7.3","18","0.52","0.48","0.79","0.06","4.6","0.007","1.1"
"North Western","NM5","1994-01-06","1","Middle Water","0.2","0.26","0.9","88","6.9","180","270","0.274","0.025","0.037","8.1","1.1","30.4","1","1.88","5.8","18","0.56","0.58","0.88","0.05","4.8","0.008","0.8"
"North Western","NM5","1994-01-06","1","Bottom Water","0.4","0.2","0.9","88","6.9","180","300","0.241","0.037","0.032","8.1","0.9","30.8","1","1.74","8.1","18.1","0.48","0.39","0.67","0.06","21.9","0.007","1.1"
"North Western","NM5","1994-03-09","1","Surface Water","1","0.109","4.4","97","7.6","130","150","0.221","0.038","0.023","8.4","2.4","31","0.5","1.22","29","18.3","0.37","0.6","0.86","0.09","11.8","0.007","3.3"
"North Western","NM5","1994-03-09","1","Middle Water","1","0.127","5","98","7.7","100","100","0.231","0.04","0.022","8.4","2.3","31.9","0.5","1.18","28","18.1","0.4","0.56","0.83","0.08","8.2","0.008","3.1"
"North Western","NM5","1994-03-09","1","Bottom Water","1","0.111","4","94","7.4","100","100","0.221","0.038","0.025","8.4","2","32.1","0.5","1.12","26","17.9","0.37","0.48","0.74","0.08","9.9","0.007","2.6"
"North Western","NM5","1994-05-05","1","Surface Water","0.5","0.125","0.2","73","5.2","340","380","0.313","0.015","0.027","8.1","0.9","28","0.8","1.56","7.9","24.8","0.45","1.9","2.23","0.07","5","0.007","1.1"
"North Western","NM5","1994-05-05","1","Middle Water","0.2","0.108","0.2","68","4.8","820","1000","0.171","0.008","0.018","8.2","0.8","31.3","0.8","0.98","10","24.3","0.29","0.32","0.5","0.06","7.7","0.006","1.3"
"North Western","NM5","1994-05-05","1","Bottom Water","0.5","0.22","0.4","69","4.9",">6800",">6800","0.131","0.006","0.028","8.2","0.6","32.3","0.8","0.89","18","24.1","0.36","0.5","0.64","0.07","9.1","0.014","2.4"
"North Western","NM5","1994-07-28","1","Surface Water","0.3","0.084","<0.2","81","6.1","1100","1800","0.73","0.087","0.037","7.9","2.2","8.4","0.5","6.49","30","27.4","0.9","0.5","1.32","0.09","12.1","0.004","11"
"North Western","NM5","1994-07-28","1","Middle Water","0.2","0.081","<0.2","68","4.9","350","600","0.632","0.082","0.042","8","1.1","18.2","0.5","5.45","5.9","26.4","0.8","0.26","0.97","0.19","5.9","0.004","0.9"
"North Western","NM5","1994-07-28","1","Bottom Water","0.2","0.068","<0.2","60","4.3","290","400","0.53","0.08","0.04","8","1.1","26.3","0.5","4.56","15","25.4","0.68","0.4","1.01","0.08","26.4","0.003","5.7"
"North Western","NM5","1994-09-08","1","Surface Water","0.7","0.073","0.2","73","4.8","190","320","0.53","0.163","0.042","7.8","1.1","16.3","0.5","4.7","5.8","28.9","0.77","0.43","1.12","0.07","6.7","0.004","1"
"North Western","NM5","1994-09-08","1","Middle Water","0.3","0.036","<0.2","79","5.1","230","350","0.35","0.122","0.035","7.9","1.4","37","0.5","2.84","50","28.2","0.51","0.3","0.77","0.09","33","0.002","11"
"North Western","NM5","1994-09-08","1","Bottom Water","0.2","0.062","0.2","79","5.3","2500","3200","0.231","0.077","0.032","7.9","1.3","25.8","0.5","1.78","45","27.8","0.37","0.54","0.85","0.08","27","0.003","9.5"
"North Western","NM5","1994-11-10","1","Surface Water","0.9","0.099","0.9","90","6.7","150","190","0.388","0.088","0.025","7.9","1.9","22.5","0.6","3.62","13","23.8","0.58","0.43","0.91","0.06","11.4","0.004","1.4"
"North Western","NM5","1994-11-10","1","Middle Water","1.1","0.101","0.9","82","5.8","420","570","0.228","0.079","0.021","8.1","1","29.5","0.6","2.22","14","24.1","0.41","0.46","0.77","0.05","11.7","0.005","1.6"
"North Western","NM5","1994-11-10","1","Bottom Water","0.7","0.111","1","79","5.6","1100","1600","0.223","0.077","0.025","8.1","1","29","0.6","2.21","15","23.7","0.41","0.98","1.28","0.05","165.6","0.006","2"
"North Western","NM6","1994-01-06","1","Surface Water","0.4","0.159","<0.2","88","6.9","110","160","0.223","0.036","0.031","8.1","3.8","30.3","0.4","1.66","43","18.2","0.42","0.59","0.85","0.07","9.6","0.006","8.5"
"North Western","NM6","1994-01-06","1","Middle Water","0.5","0.157","0.8","91","7.2","180","240","0.215","0.035","0.033","8.1","1.1","30.2","0.4","1.68","53","18.1","0.41","0.45","0.7","0.07","28.5","0.006","9.6"
"North Western","NM6","1994-01-06","1","Bottom Water","0.7","0.155","<0.2","89","7.1","180","250","0.219","0.037","0.03","8.1","8","30.2","0.4","1.71","130","18.1","0.41","0.75","1.01","0.13","87.4","0.005","20"
"North Western","NM6","1994-03-09","1","Surface Water","0.8","0.038","3.3","103","8","8","9","0.189","0.036","0.019","8.5","1.5","31.5","0.6","0.96","20","18.5","0.26","0.45","0.68","0.08","9.3","0.003","2.1"
"North Western","NM6","1994-03-09","1","Middle Water","0.7","0.028","1.4","102","8","5","11","0.171","0.032","0.017","8.5","1.8","31.9","0.6","0.91","16","18.3","0.23","0.47","0.67","0.07","7.1","0.002","1.5"
"North Western","NM6","1994-03-09","1","Bottom Water","0.5","0.015","2.8","101","7.9","7","9","0.17","0.031","0.019","8.5","1.1","31.9","0.6","0.93","17","18.3","0.22","0.37","0.57","0.07","7","0.001","1.9"
"North Western","NM6","1994-05-05","1","Surface Water","0.3","0.116","0.3","79","5.7","26","34","0.463","0.018","0.023","8.2","1.4","26","1","2.16","9.6","24.8","0.6","0.3","0.78","0.04","5","0.007","1.4"
"North Western","NM6","1994-05-05","1","Middle Water","0.3","0.108","0.6","72","5.1","10","12","0.201","0.006","0.02","8.2","1.1","27.2","1","1.02","7.5","24.5","0.32","0.26","0.47","0.05","5.4","0.007","1.6"
"North Western","NM6","1994-05-05","1","Bottom Water","0.4","0.122","1","68","4.8","75","84","0.346","0.013","0.021","8.2","0.7","33.1","1","1.66","7.4","23.6","0.48","0.3","0.66","0.04","5.2","0.008","0.6"
"North Western","NM6","1994-07-28","1","Surface Water","0.4","0.064","0.5","85","6.4","180","390","0.753","0.093","0.033","7.9","1.1","7.2","0.7","7.08","6.2","27.5","0.91","0.27","1.12","0.1","6.1","0.003","<0.5"
"North Western","NM6","1994-07-28","1","Middle Water","0.3","0.064","0.3","79","5.9","240","330","0.754","0.089","0.036","7.8","1","11","0.7","7.06","6.2","26.9","0.91","0.22","1.06","0.28","6.6","0.003","1"
"North Western","NM6","1994-07-28","1","Bottom Water","0.4","0.071","<0.2","78","5.7","240","340","0.72","0.087","0.039","7.9","1.6","15.2","0.7","6.38","8.3","26.8","0.88","0.45","1.26","0.05","7.9","0.003","1.1"
"North Western","NM6","1994-09-08","1","Surface Water","0.3","0.031","0.3","82","5.5","23","44","0.371","0.114","0.047","8","0.7","20.8","0.6","3.29","9.1","28.7","0.52","0.34","0.83","0.07","8.9","0.002","1.4"
"North Western","NM6","1994-09-08","1","Middle Water","0.3","0.035","0.2","81","5.5","16","28","0.336","0.109","0.035","8","0.9","22.4","0.6","2.9","8.7","28.5","0.48","0.31","0.76","0.06","9.5","0.002","1.1"
"North Western","NM6","1994-09-08","1","Bottom Water","0.3","0.023","0.3","82","5.5","5","10","0.244","0.073","0.029","8","0.7","25","0.6","2.21","9.5","28.4","0.34","0.35","0.67","0.05","11","0.001","1"
"North Western","NM6","1994-11-10","1","Surface Water","0.6","0.093","1","89","6.6","110","110","0.386","0.082","0.017","8.1","1.4","23.9","1","3.61","14","23.7","0.56","0.41","0.88","0.21","11.5","0.004","1.8"
"North Western","NM6","1994-11-10","1","Middle Water","0.6","0.06","1","86","6.3","130","150","0.316","0.079","0.021","8.1","1","25.8","1","2.95","21","23.6","0.46","0.43","0.83","0.05","12.4","0.003","2.4"
"North Western","NM6","1994-11-10","1","Bottom Water","0.7","0.052","1","86","6.8","30","33","0.27","0.073","0.016","8.1","1.1","13.1","1","2.62","34","23.6","0.4","0.44","0.78","0.05","11.2","0.003","2.5"
"Port Shelter","PM1","1994-01-17","1","Surface Water","1","0.036","1.4","110","8.6","5","8","0.044","0.005","0.022","8.2","1.8","31.1","2.4","0.94","0.8","18.7","0.09","0.48","0.53","0.09","1.6","0.002","<0.5"
