"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Southern","SM19","1993-10-22","1","Surface Water","0.5","<0.005","2.6","88","5.9","1","1","0.008","0.004","0.016","8.5","<0.2","32.5","1.7","0.61","8.8","25.9","0.02","0.47","0.48","0.05","2.7","0.001","1.9"
"Southern","SM19","1993-10-22","1","Middle Water","0.5","0.012","2","89","6","1","1","0.007","0.006","0.015","8.5","0.4","32.6","1.7","0.68","8.9","25.7","0.03","0.51","0.52","0.04","2.6","0.002","1.9"
"Southern","SM19","1993-10-22","1","Bottom Water","0.4","0.012","2","85","5.8","1","1","0.009","<0.002","0.015","8.5","0.2","32.6","1.7","0.74","8.2","25.6","0.02","0.7","0.71","0.04","4.3","0.002","1.8"
"Southern","SM19","1993-12-29","1","Surface Water","0.5","0.04","1.1","101","7.9","1","1","0.142","0.016","0.03","8.2","<0.2","31.1","1.2","1.37","21","17.6","0.2","0.21","0.37","0.05","4.2","0.001","1.9"
"Southern","SM19","1993-12-29","1","Middle Water","0.3","0.041","0.5","89","7.1","1","1","0.146","0.015","0.032","8.2","0.8","31.2","1.2","1.41","20","17.5","0.2","0.32","0.48","0.05","4.7","0.002","1.9"
"Southern","SM19","1993-12-29","1","Bottom Water","0.3","0.025","0.7","89","7","1","1","0.146","0.017","0.029","8.2","0.6","31.2","1.2","1.24","37","17.5","0.19","0.27","0.43","0.05","6.1","0.001","2.8"
"Southern","SM2","1993-02-24","1","Surface Water","0.6","0.085","0.3","88","7.6","38","47","0.016","0.009","0.017","8.3","<0.2","33.9","2","0.49","3","18.3","0.11","0.63","0.66","0.03","3.5","0.004","1.5"
"Southern","SM2","1993-02-24","1","Middle Water","0.7","0.061","0.3","91","7.8","36","48","0.012","0.008","0.022","8.3","<0.2","34","2","0.33","1.5","18.2","0.08","0.63","0.65","0.03","3.9","0.003","1"
"Southern","SM2","1993-02-24","1","Bottom Water","0.6","0.066","0.5","89","7.7","80","80","0.009","0.011","0.005","8.3","<0.2","34","2","0.4","2","18.1","0.09","0.59","0.61","0.04","4.5","0.003","0.5"
"Southern","SM2","1993-04-30","1","Surface Water","1.6","0.116","0.2","70","5.5","110","110","0.056","0.037","0.026","8.1","0.9","32.5","1.8","0.57","1.5","22.1","0.21","0.33","0.42","0.04","3.5","0.005","1"
"Southern","SM2","1993-04-30","1","Middle Water","1.3","0.111","0.3","81","6.3","22","24","0.01","0.014","0.021","8.2","0.6","33.8","1.8","0.35","2","21.9","0.14","0.38","0.4","0.03","3.1","0.006","1"
"Southern","SM2","1993-04-30","1","Bottom Water","1.1","0.071","0.5","81","6.4","22","27","0.024","0.021","0.02","8.2","<0.2","33.8","1.8","0.47","1","21.4","0.12","0.44","0.49","0.03","5.5","0.003","0.5"
"Southern","SM2","1993-06-18","1","Surface Water","3.1","0.136","0.6","126","8.8","40","70","0.298","0.067","0.022","8.7","2.8","18.7","2.2","0.97","0.5","27.4","0.5","0.21","0.58","0.04","2.8","0.03","1"
"Southern","SM2","1993-06-18","1","Middle Water","0.7","<0.005","0.3","56","4.2","680","680","0.206","0.007","0.024","8.2","0.7","33.5","2.2","0.8","4","22.9","0.22","0.1","0.31","0.08","3.6","0.001","1.5"
"Southern","SM2","1993-06-18","1","Bottom Water","0.3","<0.005","0.2","52","4","410","530","0.156","0.005","0.022","8.1","0.4","34.3","2.2","0.96","6","22.5","0.17","0.21","0.37","0.07","9.3","0.001","1"
"Southern","SM2","1993-08-10","1","Surface Water","2.2","0.107","0.8","141","9.9","3","4","0.046","0.011","0.031","8.6","1.6","28.3","2","0.28","2","26.9","0.16","0.28","0.34","0.06","1.9","0.019","1"
"Southern","SM2","1993-08-10","1","Middle Water","0.7","0.095","0.5","68","5.1","370","380","0.115","0.024","0.039","8.3","1.1","33.6","2","0.84","2.5","22.8","0.23","0.21","0.35","0.1","2.4","0.006","0.5"
"Southern","SM2","1993-08-10","1","Bottom Water","0.5","0.068","0.3","50","3.9","80","90","0.112","0.014","0.04","8.2","1.1","32.3","2","1","3.5","21.9","0.19","0.17","0.3","0.09","6.3","0.004","1"
"Southern","SM2","1993-10-22","1","Surface Water","0.4","<0.005","1.3","76","5.1","11","12","0.035","0.036","0.017","8.4","0.4","32.2","1.8","1.09","3","26.2","0.08","0.68","0.75","0.05","2.8","0.001","0.6"
"Southern","SM2","1993-10-22","1","Middle Water","0.5","0.017","1.7","84","5.6","50","90","0.034","0.038","0.017","8.5","<0.2","32.5","1.8","0.92","3.5","25.9","0.09","0.44","0.51","0.05","2.6","0.002","0.6"
"Southern","SM2","1993-10-22","1","Bottom Water","0.4","<0.005","1.4","79","5.3","170","240","0.036","0.034","0.018","8.5","0.5","32.5","1.8","1.02","3.3","25.9","0.08","0.41","0.48","0.05","3.6","0.001","<0.5"
"Southern","SM2","1993-12-29","1","Surface Water","0.4","0.045","0.8","101","7.9","100","140","0.161","0.019","0.033","8.2","0.8","31.1","1.4","1.48","6.5","17.6","0.23","0.23","0.41","0.04","4.2","0.002","0.8"
"Southern","SM2","1993-12-29","1","Middle Water","0.4","0.042","0.8","89","7.1","110","150","0.145","0.018","0.033","8.2","0.6","31.2","1.4","1.49","4.6","17.5","0.21","0.25","0.41","0.04","4.7","0.002","1"
"Southern","SM2","1993-12-29","1","Bottom Water","0.5","0.033","1.3","89","7","110","150","0.167","0.018","0.033","8.2","0.3","31.2","1.4","1.44","7.1","17.5","0.22","0.25","0.44","0.04","6.1","0.001","0.8"
"Southern","SM3","1993-02-26","1","Surface Water","0.4","0.058","0.6","87","7.5","59","65","0.031","0.007","0.009","8.2","<0.2","33.8","1.6","0.47","3","18.1","0.1","0.52","0.56","0.05","3.4","0.003","2"
"Southern","SM3","1993-02-26","1","Middle Water","0.5","0.06","0.4","95","8.2","51","58","0.005","<0.002","0.007","8.3","<0.2","33.9","1.6","0.4","4","18.1","0.07","0.52","0.53","0.05","3.3","0.003","2"
"Southern","SM3","1993-02-26","1","Bottom Water","0.6","0.067","0.5","85","8.2","74","84","0.003","0.008","0.019","8.2","<0.2","33.4","1.6","0.33","2","18","0.08","0.63","0.64","0.04","3.4","0.003","1"
"Southern","SM3","1993-04-22","1","Surface Water","1","0.108","0.5","91","6.8","13","14","0.045","0.021","0.021","8.1","<0.2","33.4","2.6","0.27","2","20.2","0.17","0.73","0.8","0.15","2","0.005","1"
"Southern","SM3","1993-04-22","1","Middle Water","1.1","0.099","0.3","95","7.1","33","40","0.029","0.009","0.016","8.1","0.3","33.6","2.6","0.39","1.5","20.1","0.14","0.63","0.67","0.07","2.4","0.004","0.5"
"Southern","SM3","1993-04-22","1","Bottom Water","0.7","0.119","0.6","95","7.2","20","27","0.038","0.019","0.02","8.2","<0.2","33.8","2.6","0.39","1.5","20.2","0.18","0.54","0.6","0.1","2.5","0.005","0.5"
"Southern","SM3","1993-06-18","1","Surface Water","2.4","0.115","0.7","130","9.2","50","80","0.251","0.084","0.02","8.5","3.1","21.5","2","1.04","2.5","26.4","0.45","0.24","0.58","0.03","3.8","0.018","0.5"
"Southern","SM3","1993-06-18","1","Middle Water","2.2","0.119","0.9","47","3.6","120","120","0.272","0.091","0.022","8.1","1.9","34.2","2","1.2","3","22.5","0.48","0.2","0.56","0.05","3.2","0.005","1"
"Southern","SM3","1993-06-18","1","Bottom Water","0.5","<0.005","0.2","42","3.2","5700","6800","0.191","0.003","0.026","8.1","0.4","34.3","2","0.99","5","22.3","0.2","0.1","0.29","0.1","4.1","0.001","1.5"
"Southern","SM3","1993-08-13","1","Surface Water","2.1","0.104","0.9","147","10.1","17","17","0.16","<0.002","0.024","8.5","1.1","24.7","2.2","0.32","2","27.6","0.27","0.23","0.39","0.04","2.3","0.016","1"
"Southern","SM3","1993-08-13","1","Middle Water","1.1","0.078","0.7","47","3.6","90","100","0.126","0.008","0.044","8.2","0.6","34.2","2.2","1.21","5","22.2","0.21","0.2","0.33","0.09","3.2","0.004","1"
"Southern","SM3","1993-08-13","1","Bottom Water","0.6","0.044","1.1","44","3.4","10","20","0.099","<0.002","0.036","8.1","<0.2","34.5","2.2","1.24","3.5","21.6","0.15","0.11","0.21","0.07","5.4","0.002","0.5"
"Southern","SM3","1993-10-14","1","Surface Water","0.5","<0.005","1.4","96","6.4","10","16","0.021","0.019","0.018","8.2","0.7","32.5","2.6","0.81","5.4","26.4","0.05","0.67","0.71","0.06","2.5","0.001","0.6"
"Southern","SM3","1993-10-14","1","Middle Water","0.6","0.019","1.2","98","6.6","7","12","0.02","0.018","0.017","8.3","0.9","32.5","2.6","0.88","3.5","26.3","0.06","0.61","0.65","0.06","2.8","0.002","0.6"
"Southern","SM3","1993-10-14","1","Bottom Water","0.5","0.013","1.5","95","6.4","10","12","0.018","0.018","0.019","8.3","0.4","32.5","2.6","0.81","4.2","26.3","0.05","0.46","0.5","0.08","7.6","0.001","0.6"
"Southern","SM3","1993-12-20","1","Surface Water","0.6","<0.005","0.4","105","8.1","300","380","0.143","0.019","0.026","8.3","0.8","31.2","1.5","1.38","4.9","18.7","0.17","0.3","0.46","0.08","3.1","0.001","0.6"
"Southern","SM3","1993-12-20","1","Middle Water","0.6","<0.005","0.5","105","8.1","330","450","0.14","0.02","0.025","8.4","0.7","31.4","1.5","1.22","6.6","18.7","0.17","0.26","0.42","0.07","3.5","0.001","0.8"
"Southern","SM3","1993-12-20","1","Bottom Water","0.5","<0.005","0.5","103","8","300","400","0.14","0.02","0.026","8.4","0.6","31.4","1.5","1.21","6","18.7","0.17","0.27","0.43","0.05","4.7","0.001","0.7"
"Southern","SM4","1993-02-26","1","Surface Water","0.4","0.079","0.6","86","7.4","22","25","0.028","0.013","0.021","8.2","<0.2","33.8","1.6","0.69","2.5","18.2","0.12","0.62","0.66","0.05","4","0.004","0.5"
"Southern","SM4","1993-02-26","1","Middle Water","0.4","0.049","0.4","88","7.5","29","31","0.007","0.009","0.009","8.2","<0.2","33.8","1.6","0.37","2.5","18.1","0.07","0.49","0.51","0.05","4.4","0.002","1.5"
"Southern","SM4","1993-02-26","1","Bottom Water","0.5","0.057","0.6","88","7.6","24","26","0.008","0.017","0.01","8.2","<0.2","33.9","1.6","0.54","3.5","18","0.08","0.49","0.52","0.06","4.3","0.003","0.5"
"Southern","SM4","1993-04-22","1","Surface Water","0.6","0.116","0.3","90","6.7","12","12","0.042","0.031","0.022","8.2","0.7","33.4","3","0.36","2","20.4","0.19","0.71","0.78","0.09","2.7","0.005","0.5"
"Southern","SM4","1993-04-22","1","Middle Water","0.6","0.13","0.5","91","6.9","12","13","0.044","0.03","0.023","8.2","0.3","33.5","3","0.37","2","20.1","0.2","0.64","0.71","0.13","2.3","0.006","0.5"
"Southern","SM4","1993-04-22","1","Bottom Water","0.6","0.131","0.3","95","7.2","13","17","0.04","0.012","0.02","8.2","0.3","33.7","3","0.32","3","20.1","0.18","0.65","0.7","0.1","2.6","0.006","1"
"Southern","SM4","1993-06-18","1","Surface Water","2.6","0.131","0.3","124","8.8","12","12","0.232","0.082","0.021","8.6","3.3","22.2","2","0.52","4.5","26.6","0.45","0.22","0.53","0.05","3.4","0.023","1.5"
"Southern","SM4","1993-06-18","1","Middle Water","1","0.032","0.2","94","6.9","80","80","0.263","0.003","0.022","8.2","0.9","29.6","2","0.97","2","24.2","0.3","0.23","0.5","0.04","3.5","0.002","0.5"
"Southern","SM4","1993-06-18","1","Bottom Water","0.8","<0.005","0.5","52","4","60","80","0.221","0.004","0.024","8","0.8","34.6","2","0.89","4","22.1","0.23","0.16","0.39","0.08","3.4","0.001","1.5"
"Southern","SM4","1993-08-13","1","Surface Water","2.2","0.099","1.8","111","7.6","140","150","0.143","0.007","0.027","8.6","1","24.2","3.2","0.18","6.5","27.9","0.25","0.09","0.24","0.04","1.8","0.018","2.5"
"Southern","SM4","1993-08-13","1","Middle Water","2","0.13","1.2","100","7.1","16","21","0.109","0.038","0.036","8.4","1.6","28.6","3.2","0.58","2","26.4","0.28","0.2","0.35","0.06","1.9","0.015","0.5"
"Southern","SM4","1993-08-13","1","Bottom Water","1.1","0.133","0.9","51","3.9","20","31","0.141","0.026","0.053","8.2","1","33.7","3.2","1.21","2","22.7","0.3","0.2","0.37","0.09","2.4","0.007","0.5"
"Southern","SM4","1993-10-14","1","Surface Water","0.6","0.023","1.3","96","6.4","50","100","0.024","0.023","0.018","8.2","0.3","32.3","2.6","0.86","3.7","26.5","0.07","0.51","0.56","0.05","2.2","0.002","<0.5"
"Southern","SM4","1993-10-14","1","Middle Water","0.5","0.026","1.4","99","6.6","80","90","0.021","0.028","0.019","8.2","0.6","32.5","2.6","0.93","4","26.3","0.08","0.44","0.49","0.08","2.5","0.002","0.5"
"Southern","SM4","1993-10-14","1","Bottom Water","0.5","0.015","0.9","97","6.5","60","100","0.023","0.022","0.021","8.2","0.8","32.5","2.6","0.82","4.3","26.3","0.06","0.61","0.66","0.05","3.2","0.001","0.5"
"Southern","SM4","1993-12-20","1","Surface Water","0.5","<0.005","0.7","115","8.9","110","210","0.138","0.018","0.024","8.2","0.4","31.2","1.5","1.26","5.5","18.7","0.16","0.25","0.41","0.07","3.1","0.001","0.7"
"Southern","SM4","1993-12-20","1","Middle Water","0.5","<0.005","0.7","109","8.4","90","90","0.141","0.019","0.024","8.2","0.5","31.3","1.5","1.21","5.8","18.7","0.17","0.25","0.41","0.06","3","0.001","0.7"
"Southern","SM4","1993-12-20","1","Bottom Water","0.4","<0.005","0.6","109","8.4","110","220","0.139","0.019","0.024","8.2","0.4","31.3","1.5","1.2","5.6","18.7","0.16","0.27","0.43","0.05","3.2","0.001","0.7"
"Southern","SM5","1993-02-26","1","Surface Water","0.4","0.018","0.7","87","7.5","1","1","0.014","0.003","0.008","8.3","<0.2","34","1.5","0.35","4.5","18.3","0.04","0.47","0.49","0.05","4.8","0.001","0.5"
"Southern","SM5","1993-02-26","1","Middle Water","0.5","0.008","0.3","89","7.6","12","12","0.011","0.006","0.01","8.2","<0.2","34","1.5","0.28","6","18.3","0.03","0.44","0.46","0.07","5.5","0.001","2"
"Southern","SM5","1993-02-26","1","Bottom Water","0.5","0.013","0.5","88","7.6","1","1","0.008","0.007","0.01","8.3","<0.2","34.1","1.5","0.38","8","18.2","0.03","0.4","0.42","0.08","5.9","0.001","2"
"Southern","SM5","1993-04-22","1","Surface Water","0.6","0.082","0.4","98","7","5","5","0.033","0.005","0.018","8.2","<0.2","33.7","2.6","0.34","2","23.3","0.12","0.41","0.45","0.11","1.9","0.004","0.5"
"Southern","SM5","1993-04-22","1","Middle Water","0.7","0.107","0.6","101","7.5","1","1","0.031","0.012","0.021","8.2","0.8","33.7","2.6","0.28","2","20.2","0.15","0.56","0.6","0.13","2","0.005","1"
"Southern","SM5","1993-04-22","1","Bottom Water","0.9","0.105","0.3","97","7.2","1","2","0.026","0.011","0.016","8.2","0.5","33.8","2.6","0.35","2.5","20.3","0.14","0.47","0.51","0.06","2.7","0.005","1.5"
"Southern","SM5","1993-06-22","1","Surface Water","2.9","0.227","0.9","121","8.5","3","3","0.106","0.042","0.027","8.7","9.6","24","1.6","1.69","3.5","27.2","0.38","0.42","0.57","0.09","2.6","0.045","1"
"Southern","SM5","1993-06-22","1","Middle Water","1.4","0.081","0.3","120","8.9","6","7","0.26","0.08","0.03","8.3","4.1","30.3","1.6","1.32","2.5","24.3","0.42","0.22","0.56","0.08","1.9","0.006","0.5"
"Southern","SM5","1993-06-22","1","Bottom Water","0.5","0.073","0.4","48","3.6","1","1","0.148","0.008","0.031","8.2","1","27.5","1.6","1.06","14","23","0.23","0.29","0.45","0.1","17.9","0.004","2"
"Southern","SM5","1993-08-13","1","Surface Water","2.2","0.125","0.6","140","9.5","7","7","0.17","0.003","0.244","8.7","2.9","21.3","2.3","0.21","2.5","28.5","0.3","0.16","0.33","0.26","1.9","0.032","1"
"Southern","SM5","1993-08-13","1","Middle Water","2.1","0.085","2.9","140","9.8","23","36","0.167","0.005","0.033","8.5","0.7","29","2.3","0.36","2","27","0.26","0.11","0.28","0.04","2.6","0.013","0.5"
"Southern","SM5","1993-08-13","1","Bottom Water","1.3","0.085","1.3","61","4.5","27","28","0.099","0.006","0.028","8.2","1.1","33.1","2.3","0.91","8.5","23.5","0.19","0.19","0.3","0.08","9.3","0.005","1"
"Southern","SM5","1993-10-14","1","Surface Water","0.5","<0.005","1.7","100","6.6","1","1","0.008","0.008","0.038","8.3","<0.2","32.5","1.6","0.77","5","26.6","0.02","0.49","0.51","0.05","3","0.001","0.7"
"Southern","SM5","1993-10-14","1","Middle Water","0.4","<0.005","1.3","101","6.7","1","1","0.009","0.007","0.015","8.3","0.5","32.5","1.6","0.72","9.1","26.5","0.02","0.45","0.47","0.05","3","0.001","1"
"Southern","SM5","1993-10-14","1","Bottom Water","0.4","<0.005","1.5","101","6.8","1","1","0.009","0.011","0.015","8.3","0.8","32.5","1.6","0.98","12","26.2","0.03","0.52","0.54","0.06","4.7","0.001","1.1"
"Southern","SM5","1993-12-20","1","Surface Water","0.5","<0.005","0.3","100","7.8","1","1","0.132","0.012","0.022","8.2","1.2","31.2","1.1","1.25","5.7","18.5","0.15","0.24","0.38","0.06","3.4","0.001","0.7"
"Southern","SM5","1993-12-20","1","Middle Water","0.5","<0.005","0.8","93","7.2","1","1","0.129","0.011","0.021","8.2","0.7","31.2","1.1","1.23","7","18.5","0.15","0.25","0.39","0.06","4.7","0.001","1"
"Southern","SM5","1993-12-20","1","Bottom Water","0.5","<0.005","0.5","92","7.1","1","1","0.129","0.012","0.023","8.2","1.1","31.3","1.1","1.27","19","18.5","0.15","0.26","0.4","0.06","7.5","0.001","2.9"
"Southern","SM6","1993-02-26","1","Surface Water","0.5","0.058","0.7","88","7.6","1","1","0.007","0.006","0.019","8.3","<0.2","33.9","1.5","0.42","2","18.3","0.07","0.44","0.45","0.1","6","0.003","0.5"
"Southern","SM6","1993-02-26","1","Middle Water","0.4","0.03","0.2","91","7.8","2","2","0.021","0.006","0.02","8.2","<0.2","34","1.5","0.55","4","18.2","0.06","0.47","0.5","0.06","4.3","0.001","1"
"Southern","SM6","1993-02-26","1","Bottom Water","0.4","0.032","0.5","90","7.8","1","1","0.005","0.003","0.007","8.2","<0.2","34.1","1.5","0.47","7","18.1","0.04","0.44","0.45","0.09","5.9","0.001","1"
"Southern","SM6","1993-04-22","1","Surface Water","0.8","0.163","0.4","91","6.7","3","4","0.106","0.043","0.023","8.1","<0.2","32.6","2.1","0.84","2","20.9","0.31","0.64","0.79","0.08","3.1","0.007","0.5"
"Southern","SM6","1993-04-22","1","Middle Water","0.9","0.111","0.3","99","7.4","68","68","0.041","0.016","0.027","8.2","0.6","33.7","2.1","0.28","1.5","20.2","0.17","0.61","0.67","0.07","2.1","0.005","0.5"
"Southern","SM6","1993-04-22","1","Bottom Water","0.7","0.089","0.7","96","7.1","5","5","0.02","0.006","0.009","8.2","<0.2","33.8","2.1","0.27","3","20.4","0.12","0.44","0.47","0.09","2.8","0.004","1"
"Southern","SM6","1993-06-22","1","Surface Water","3.7","0.249","0.6","122","8.5","1","2","0.181","0.067","0.032","8.7","7.7","24","1.9","1.95","3","27.1","0.5","0.5","0.75","0.08","2.6","0.056","1"
"Southern","SM6","1993-06-22","1","Middle Water","1.6","0.225","0.4","108","8.1","18","26","0.238","0.032","0.035","8.2","5.6","32.6","1.9","1.69","4.5","23.6","0.5","0.21","0.48","0.09","1","0.014","1.5"
"Southern","SM6","1993-06-22","1","Bottom Water","0.3","0.145","0.2","58","4.4","1","2","0.125","<0.002","0.031","8","0.8","34.2","1.9","1.09","9","23.1","0.27","0.19","0.32","0.13","12.8","0.005","1.5"
"Southern","SM6","1993-08-13","1","Surface Water","1.7","0.123","2.7","130","9.1","40","60","0.183","0.017","0.05","8.5","2.2","25.8","2.1","0.15","3.5","26.9","0.32","0.19","0.39","0.08","2.2","0.018","1"
"Southern","SM6","1993-08-13","1","Middle Water","1.1","0.104","0.6","70","5.2","45","68","0.259","0.01","0.049","8.2","1.5","30.3","2.1","1.58","3","24.6","0.37","0.16","0.43","0.1","2.8","0.007","1"
"Southern","SM6","1993-08-13","1","Bottom Water","1","0.039","0.9","33","2.5","24","24","0.219","<0.002","0.041","8.1","0.2","34.3","2.1","1.78","6.5","22.4","0.26","0.15","0.37","0.09","4.8","0.002","1.5"
"Southern","SM6","1993-10-14","1","Surface Water","0.5","<0.005","1.6","107","7.2","1","2","0.002","0.008","0.012","8.3","0.5","32.5","1.6","0.7","5","26.3","0.02","1.37","1.38","0.05","3.4","0.001","0.6"
"Southern","SM6","1993-10-14","1","Middle Water","0.4","<0.005","1.8","102","6.8","1","1","0.006","0.006","<0.002","8.3","<0.2","32.5","1.6","0.76","5.9","26.2","0.02","0.63","0.64","0.06","4","0.001","0.8"
"Southern","SM6","1993-10-14","1","Bottom Water","0.4","<0.005","1.3","101","6.8","1","1","0.008","0.008","0.013","8.3","0.7","32.5","1.6","0.82","8.6","26.2","0.02","0.49","0.51","0.05","6.8","0.001","1"
"Southern","SM6","1993-12-20","1","Surface Water","0.5","<0.005","1","91","7.1","4","400","0.133","0.011","0.024","8.9","<0.2","31.2","1.4","1.21","4.8","18.5","0.15","0.24","0.38","0.05","3.1","0.001","0.6"
"Southern","SM6","1993-12-20","1","Middle Water","0.5","<0.005","0.5","90","7","1","1","0.133","0.011","0.023","8.9","0.6","31.2","1.4","1.29","4.5","18.4","0.15","0.27","0.41","0.05","2.9","0.001","0.6"
"Southern","SM6","1993-12-20","1","Bottom Water","0.6","<0.005","0.4","89","6.9","1","1","0.131","0.012","0.021","8.9","0.7","31.3","1.4","1.24","3.8","18.4","0.15","0.26","0.4","0.05","14.5","0.001","<0.5"
"Southern","SM7","1993-02-26","1","Surface Water","0.5","0.078","<0.2","88","7.6","3","3","0.047","0.026","<0.002","8.2","1.1","33.5","1","0.62","9.5","18.1","0.15","0.53","0.6","0.09","7.3","0.003","2"
"Southern","SM7","1993-02-26","1","Middle Water","0.7","0.093","0.6","88","7.6","2","2","0.045","0.03","0.021","8.2","<0.2","33.5","1","0.56","6.5","18","0.17","0.51","0.59","0.11","7.3","0.004","1.5"
"Southern","SM7","1993-02-26","1","Bottom Water","0.4","0.072","0.4","89","7.7","4","4","0.048","0.035","0.023","8.2","0.3","33.5","1","0.52","17","18","0.16","0.48","0.56","0.12","15","0.003","2.5"
"Southern","SM7","1993-04-22","1","Surface Water","0.6","0.152","0.3","95","7","1","1","0.108","0.045","0.025","8.1","0.3","32.1","1.8","0.45","2","21.5","0.31","0.61","0.76","0.1","2.6","0.007","0.5"
"Southern","SM7","1993-04-22","1","Middle Water","0.6","0.137","0.5","95","7","3","3","0.101","0.062","0.024","8.1","1","32.2","1.8","0.46","3","20.7","0.3","0.61","0.77","0.08","2.7","0.006","1"
"Southern","SM7","1993-04-22","1","Bottom Water","0.8","0.133","0.6","78","5.3","7","7","0.106","0.045","0.026","8.2","1.5","32.5","1.8","0.22","5.5","20.7","0.28","0.7","0.85","0.08","5.7","0.006","1.5"
"Southern","SM7","1993-06-22","1","Surface Water","2.5","0.235","0.3","114","8.3","4","6","0.236","0.042","0.033","8.3","3.1","25.3","1.7","2.09","3","25.4","0.51","0.34","0.62","0.07","2.3","0.02","1"
"Southern","SM7","1993-06-22","1","Middle Water","1.5","0.091","0.2","75","5.6","28","47","0.273","0.044","0.034","8.2","3.4","29.5","1.7","1.84","4","24.1","0.41","0.18","0.5","0.09","3.4","0.005","1"
"Southern","SM7","1993-06-22","1","Bottom Water","0.9","0.084","0.4","43","3.3","2","3","0.146","0.024","0.043","8.1","1.2","33.7","1.7","1.13","5","23.2","0.25","0.22","0.39","0.08","16.3","0.004","1"
"Southern","SM7","1993-08-13","1","Surface Water","2","0.083","0.9","142","9.8","27","29","0.186","0.008","0.027","8.7","1.2","21.7","1.8","0.29","2","28.1","0.28","0.24","0.43","0.04","1.8","0.018","0.5"
"Southern","SM7","1993-08-13","1","Middle Water","1.3","0.095","0.7","114","8.1","20","68","0.242","0.036","0.04","8.4","2.2","26.7","1.8","1.28","5.5","26.3","0.37","0.08","0.36","0.06","2.9","0.011","1"
"Southern","SM7","1993-08-13","1","Bottom Water","1.1","0.04","1.1","43","3.2","50","66","0.305","<0.002","0.042","8.1","1","32.4","1.8","1.73","13","23.6","0.35","0.07","0.38","0.1","11.6","0.002","1.5"
"Southern","SM7","1993-10-14","1","Surface Water","0.6","0.053","1.3","95","6.4","6","6","0.049","0.041","0.011","8.2","1.1","32.2","1.6","0.99","5.2","26.4","0.14","0.51","0.6","0.06","3","0.004","0.6"
"Southern","SM7","1993-10-14","1","Middle Water","0.5","0.055","1.9","95","6.4","6","7","0.048","0.041","0.025","8.2","0.3","32.3","1.6","0.97","4.8","26.3","0.14","0.55","0.64","0.07","3.7","0.004","0.6"
"Southern","SM7","1993-10-14","1","Bottom Water","0.5","0.055","1.7","94","6.3","2","5","0.045","0.039","0.026","8.2","0.4","32.3","1.6","0.97","5.8","26.2","0.14","0.55","0.63","0.06","5.3","0.004","0.7"
"Southern","SM7","1993-12-20","1","Surface Water","0.5","<0.005","0.9","107","8.3","4","5","0.125","0.012","0.024","8.2","0.9","31.3","1.5","1.23","2.8","18.8","0.14","0.22","0.36","0.04","2.6","0.001","<0.5"
"Southern","SM7","1993-12-20","1","Middle Water","0.5","<0.005","1","95","7.4","1","2","0.131","0.019","0.024","8.2","0.5","31.4","1.5","1.3","6.7","18.6","0.16","0.24","0.39","0.06","3.8","0.001","0.7"
"Southern","SM7","1993-12-20","1","Bottom Water","0.5","<0.005","0.6","92","7.1","9","11","0.136","0.02","0.024","8.2","0.9","31.4","1.5","1.29","13","18.6","0.16","0.27","0.43","0.06","4.7","0.001","1.4"
"Southern","SM9","1993-02-26","1","Surface Water","0.6","0.034","0.2","79","6.8","65","78","0.004","0.002","0.029","8.2","<0.2","33.3","1.5","0.51","6","18.1","0.04","0.58","0.59","0.09","5.7","0.001","1.5"
"Southern","SM9","1993-02-26","1","Middle Water","0.6","0.145","0.4","80","6.9","39","54","0.059","0.042","0.036","8.2","<0.2","33.3","1.5","0.63","4.5","18","0.25","0.56","0.66","0.1","6.9","0.005","1"
"Southern","SM9","1993-02-26","1","Bottom Water","0.5","0.135","0.4","81","7","38","38","0.049","0.043","0.031","8","<0.2","33.4","1.5","0.57","9","17.9","0.23","0.77","0.86","0.06","6.4","0.004","1.5"
"Southern","SM9","1993-04-22","1","Surface Water","0.5","0.107","0.6","87","6.4","33","41","0.124","0.037","0.022","8.1","<0.2","32","1.2","0.49","5.5","20.8","0.27","0.5","0.66","0.07","6.6","0.005","1"
"Southern","SM9","1993-04-22","1","Middle Water","0.5","0.116","0.4","87","6.4","35","45","0.138","0.045","0.02","8.1","0.4","32","1.2","0.47","6","20.7","0.3","0.67","0.85","0.08","7.8","0.005","1"
"Southern","SM9","1993-04-22","1","Bottom Water","0.5","0.048","0.4","88","6.5","60","70","0.225","0.012","0.028","8.1","1.1","32","1.2","0.64","26","20.8","0.29","0.48","0.72","0.1","20","0.002","3"
